Protein.ID;Gene;WJ_c_1002 MaxLFQ Intensity;WJ_c_1062 MaxLFQ Intensity;WJ_c_11 MaxLFQ Intensity;WJ_c_203 MaxLFQ Intensity;WJ_d_1002 MaxLFQ Intensity;WJ_d_1062 MaxLFQ Intensity;WJ_d_11 MaxLFQ Intensity;WJ_d_203 MaxLFQ Intensity
PSN1_HUMAN;PSEN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EI2BB_HUMAN;EIF2B2;0.0;26884.596;0.0;0.0;0.0;0.0;0.0;0.0
HINT1_HUMAN;HINT1;453333.34;233822.83;362588.28;461204.0;552079.0;517504.9;482571.8;584169.4
NU153_HUMAN;NUP153;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RBP2_HUMAN;RANBP2;43213.215;0.0;0.0;0.0;28343.852;26854.178;0.0;35531.44
RGS19_HUMAN;RGS19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RGS3_HUMAN;RGS3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GSK3B_HUMAN;GSK3B;0.0;0.0;0.0;0.0;28628.385;0.0;0.0;30867.408
5NTC_HUMAN;NT5C2;63208.88;49793.914;59679.688;52519.84;55973.562;64233.965;51716.188;57832.35
SPS1_HUMAN;SEPHS1;35668.387;43005.21;29262.85;34499.023;23168.951;26733.426;0.0;25519.01
GUAA_HUMAN;GMPS;56925.715;49751.914;40618.805;49826.438;56599.277;36940.547;38642.332;44295.586
DNLI3_HUMAN;LIG3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MRE11_HUMAN;MRE11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENTP1_HUMAN;ENTPD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNMT_HUMAN;HNMT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GNAQ_HUMAN;GNAQ;37478.867;0.0;0.0;34227.418;52881.6;47312.594;41658.605;36268.984
IDH3A_HUMAN;IDH3A;49341.734;57350.938;56835.355;57489.457;45011.77;81993.85;51778.543;55117.17
CRIP1_HUMAN;CRIP1;35159.14;0.0;0.0;0.0;21735.758;0.0;0.0;0.0
MMP14_HUMAN;MMP14;298479.47;176406.23;193376.42;199976.19;141344.1;148216.56;131588.08;127670.43
PPOX_HUMAN;PPOX;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GDIB_HUMAN;GDI2;850239.56;659708.9;700197.5;786814.5;854333.94;797417.9;806757.4;848443.6
EMD_HUMAN;EMD;112466.78;118475.625;124432.555;110788.87;102737.07;123918.9;114017.56;94247.805
CPT1A_HUMAN;CPT1A;0.0;39629.742;48257.258;47549.152;23053.51;28570.074;0.0;28017.186
S26A2_HUMAN;SLC26A2;0.0;0.0;0.0;0.0;0.0;27107.404;21261.338;0.0
SPB8_HUMAN;SERPINB8;25752.904;44609.125;38971.156;34816.1;23810.018;36700.188;34440.133;33440.363
SPB9_HUMAN;SERPINB9;83388.62;57940.254;56146.52;42848.363;98063.77;84959.99;97101.21;89435.44
SERPH_HUMAN;SERPINH1;1564574.2;1303724.6;1326568.9;1506695.9;2049159.4;2214550.2;2228112.5;2065730.1
PDLI4_HUMAN;PDLIM4;163282.84;155426.86;136062.31;252558.73;164800.94;188330.42;204768.67;189594.75
F10A1_HUMAN;ST13;105590.69;119023.61;116334.79;129090.805;114068.28;111108.48;125562.79;126805.75
PEX5_HUMAN;PEX5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VASP_HUMAN;VASP;140311.77;153338.61;143199.17;149188.08;101596.62;145567.02;150125.16;114528.53
DYN2_HUMAN;DNM2;54428.08;58933.96;63302.37;49614.004;56797.26;48473.156;56461.45;57544.906
MAP2_HUMAN;METAP2;33982.637;40777.88;40292.344;42326.293;37611.285;38489.977;29879.055;35386.555
AP4A_HUMAN;NUDT2;0.0;94579.02;0.0;0.0;0.0;45409.598;41760.29;28826.16
RASF2_HUMAN;RASSF2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CDK9_HUMAN;CDK9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPT1_HUMAN;PPT1;0.0;0.0;0.0;0.0;0.0;32437.016;39953.895;0.0
RL14_HUMAN;RPL14;240321.72;284066.03;220719.25;213187.55;237934.72;194215.5;170763.52;177623.17
TCPQ_HUMAN;CCT8;233658.42;230981.16;200850.11;213838.92;217718.31;210554.72;178392.58;221770.06
TCPD_HUMAN;CCT4;336128.72;397795.34;350502.22;297035.0;268939.56;238823.38;226207.61;244149.2
ANX11_HUMAN;ANXA11;233466.53;216582.03;307965.78;249459.69;188734.92;169569.05;227100.86;178747.58
FXR1_HUMAN;FXR1;40164.027;43345.016;42023.785;40335.727;34243.402;31655.602;32139.834;35786.4
FXR2_HUMAN;FXR2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAB5C_HUMAN;RAB5C;310717.6;299182.38;289984.2;328250.34;267367.16;335963.25;240744.36;255612.7
RAB7A_HUMAN;RAB7A;333088.0;427210.97;323540.9;330372.25;319198.16;382034.28;329699.28;280986.1
RAB9A_HUMAN;RAB9A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAB13_HUMAN;RAB13;42457.85;0.0;30405.951;40145.31;56331.887;31888.236;28078.508;37928.16
RB27A_HUMAN;RAB27A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLCD1_HUMAN;PLCD1;0.0;0.0;0.0;0.0;16134.253;0.0;0.0;0.0
DAP1_HUMAN;DAP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RT29_HUMAN;DAP3;0.0;45679.984;0.0;0.0;0.0;0.0;0.0;0.0
DUS3_HUMAN;DUSP3;75835.95;88941.35;99834.25;107508.74;85013.97;94183.086;65103.152;78532.09
NOVA1_HUMAN;NOVA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SMCA2_HUMAN;SMARCA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IDH3G_HUMAN;IDH3G;34597.64;21829.61;30978.904;45202.25;31749.428;53077.777;46693.465;36731.367
GALK1_HUMAN;GALK1;35099.008;43315.586;35360.0;28033.693;52173.98;39279.55;37934.703;45392.84
SSRD_HUMAN;SSR4;218746.61;217677.48;230885.14;240008.02;234048.72;248722.2;239042.02;220442.45
BAP31_HUMAN;BCAP31;136342.19;104031.11;126755.94;153716.7;161664.36;188150.69;194706.22;253453.33
TPMT_HUMAN;TPMT;0.0;24588.105;26078.42;27470.766;22255.117;0.0;0.0;0.0
RENBP_HUMAN;RENBP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAV2_HUMAN;CAV2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AL3A2_HUMAN;ALDH3A2;0.0;0.0;0.0;0.0;32033.098;25700.459;0.0;21097.385
DHB4_HUMAN;HSD17B4;875971.4;830051.1;769460.7;695531.0;1133158.1;1089732.5;1148785.2;836646.5
PSMD7_HUMAN;PSMD7;191817.0;213822.77;194682.61;193985.27;194856.94;203659.94;153688.19;203532.6
UB2D1_HUMAN;UBE2D1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPHM_HUMAN;SGSH;0.0;0.0;0.0;0.0;30257.576;0.0;40781.645;35154.676
STA5B_HUMAN;STAT5B;0.0;0.0;0.0;0.0;26512.814;0.0;19980.97;24384.713
UBP11_HUMAN;USP11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CLCN3_HUMAN;CLCN3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27969.533
CLCN7_HUMAN;CLCN7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VAMP7_HUMAN;VAMP7;39106.797;62833.848;54552.6;0.0;29297.35;41268.41;0.0;0.0
KS6A3_HUMAN;RPS6KA3;26636.973;0.0;0.0;22691.146;0.0;0.0;0.0;0.0
ADCY7_HUMAN;ADCY7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HDGF_HUMAN;HDGF;95166.6;115486.15;91190.17;86623.19;92033.59;107631.24;117364.336;75545.2
LUM_HUMAN;LUM;0.0;0.0;0.0;0.0;102700.37;41676.695;60106.17;92428.805
PRELP_HUMAN;PRELP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CNN1_HUMAN;CNN1;91259.625;91936.11;58805.04;29791.03;64865.63;75679.77;73998.38;0.0
CCNH_HUMAN;CCNH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MAT1_HUMAN;MNAT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NDUA8_HUMAN;NDUFA8;68170.71;62378.207;78794.32;62106.38;66837.67;55176.31;74223.03;52717.117
ROA3_HUMAN;HNRNPA3;173338.48;150999.92;158130.1;140904.78;152948.56;125981.04;177972.77;136247.98
6PGD_HUMAN;PGD;328635.62;229673.42;283436.7;298253.78;472364.62;311428.94;320303.0;517675.25
HNRPM_HUMAN;HNRNPM;218823.8;194248.05;203061.28;172348.31;167748.25;143996.95;202209.83;148969.1
IMA1_HUMAN;KPNA2;0.0;60729.36;22818.78;0.0;0.0;0.0;0.0;0.0
IMA5_HUMAN;KPNA1;71880.34;72708.45;74122.09;56896.957;50615.164;34460.746;35915.277;73437.65
NCBP2_HUMAN;NCBP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GDS1_HUMAN;RAP1GDS1;98840.914;78921.61;73330.055;88043.95;84445.5;70455.91;57316.914;85618.2
RPAB3_HUMAN;POLR2H;0.0;0.0;33623.746;41598.605;53243.08;46198.113;0.0;70483.75
RPB11_HUMAN;POLR2J;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GDIR1_HUMAN;ARHGDIA;614924.4;565974.5;698505.3;686354.7;591665.25;470403.3;605411.06;471858.97
GDIR2_HUMAN;ARHGDIB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CTR2_HUMAN;SLC7A2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AGFG1_HUMAN;AGFG1;43813.617;51311.12;46573.383;35996.652;37000.992;47699.184;51472.562;50889.48
HNRPF_HUMAN;HNRNPF;159253.11;169185.62;144240.62;124578.76;132690.27;140708.3;178860.34;130336.47
STAT2_HUMAN;STAT2;54163.145;64093.84;23704.541;56097.684;55348.242;0.0;0.0;50910.254
TF2AA_HUMAN;GTF2A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KIF11_HUMAN;KIF11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VAV2_HUMAN;VAV2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RIDA_HUMAN;RIDA;0.0;0.0;46580.926;0.0;0.0;56452.406;47202.66;0.0
SPSY_HUMAN;SMS;63825.836;53940.45;49381.82;61205.0;52514.1;60352.324;53475.87;71158.69
HXK2_HUMAN;HK2;47321.848;40044.67;33082.5;38471.03;57727.746;57916.09;45675.875;48349.355
RM12_HUMAN;MRPL12;78717.06;89522.74;93448.53;74010.05;67329.4;105247.98;77331.29;73606.66
NDST1_HUMAN;NDST1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
THOP1_HUMAN;THOP1;28916.611;26635.816;32831.375;29384.73;28695.871;31291.58;29003.713;26073.469
AK1C2_HUMAN;AKR1C2;0.0;27445.945;0.0;0.0;34728.863;60160.926;0.0;0.0
CAZA1_HUMAN;CAPZA1;314928.44;298322.3;353934.1;296120.3;270939.6;278943.88;343269.94;250812.03
HMGA2_HUMAN;HMGA2;0.0;106585.93;132296.3;162233.78;0.0;0.0;0.0;0.0
CRIP2_HUMAN;CRIP2;37393.594;79930.805;69072.22;46955.727;0.0;57035.41;47221.062;31839.258
NUP98_HUMAN;NUP98;0.0;0.0;54160.105;39158.207;0.0;0.0;0.0;51057.754
NKX25_HUMAN;NKX2-5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BIEA_HUMAN;BLVRA;57412.832;70218.734;70975.35;67725.266;46588.49;60496.996;50665.523;64359.27
TXTP_HUMAN;SLC25A1;114269.49;92197.79;90870.05;132195.62;135098.38;153325.86;119912.55;153457.34
PPP5_HUMAN;PPP5C;63249.06;75400.26;72092.62;60654.008;70682.37;53959.418;55296.914;59519.79
ARFP2_HUMAN;ARFIP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARFP1_HUMAN;ARFIP1;27414.293;31717.38;29961.178;26802.871;30005.225;33348.312;27665.764;35160.74
NUBP1_HUMAN;NUBP1;0.0;0.0;0.0;33013.27;0.0;0.0;0.0;0.0
ACLY_HUMAN;ACLY;365769.8;370358.8;319009.12;430877.03;359050.56;426659.34;247290.89;379807.03
CO4A4_HUMAN;COL4A4;0.0;77713.66;0.0;0.0;0.0;0.0;0.0;0.0
MAP11_HUMAN;METAP1;50089.875;32119.69;44629.76;43624.637;34435.598;33532.62;27909.086;31820.982
SUCA_HUMAN;SUCLG1;71232.914;98482.445;89599.26;75397.41;76416.92;74455.78;72965.94;67783.414
MVD1_HUMAN;MVD;119073.32;86544.1;74142.27;98669.86;69963.99;117381.72;40843.645;128624.03
PGTB2_HUMAN;RABGGTB;44452.566;0.0;56966.004;52820.07;45742.24;0.0;45341.855;56015.633
COPB_HUMAN;COPB1;215501.55;234798.66;232033.97;267837.3;289207.97;239353.6;250223.64;281612.78
COPA_HUMAN;COPA;181227.14;185345.08;185667.81;219967.61;224900.6;178300.11;200193.88;251624.97
CATC_HUMAN;CTSC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CLH2_HUMAN;CLTCL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AP3M2_HUMAN;AP3M2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AP2S1_HUMAN;AP2S1;41063.47;0.0;35760.61;56988.305;54524.99;47331.754;55823.473;82583.54
ITA8_HUMAN;ITGA8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SC5A3_HUMAN;SLC5A3;0.0;0.0;0.0;22625.037;0.0;0.0;0.0;0.0
PTTG_HUMAN;PTTG1IP;311425.12;260537.12;265686.75;231620.84;198689.14;278982.4;242238.86;77447.03
MOT1_HUMAN;SLC16A1;24929.918;0.0;0.0;0.0;26831.828;34993.816;38038.777;25455.41
IST1_HUMAN;IST1;35470.63;0.0;35490.35;32901.85;43413.688;0.0;25289.803;32201.592
SC24C_HUMAN;SEC24C;38999.473;42820.45;43346.223;42803.383;43663.684;33997.15;43378.88;42852.703
TCP4_HUMAN;SUB1;51710.402;58315.676;41377.58;32127.043;33526.0;0.0;0.0;0.0
ICLN_HUMAN;CLNS1A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYRC_HUMAN;RARS1;132877.98;131951.84;128429.86;121941.445;143018.81;124286.164;77785.12;141311.89
ATN1_HUMAN;ATN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CA2D1_HUMAN;CACNA2D1;0.0;0.0;51366.992;37836.15;24461.941;48653.574;37467.938;42095.344
SYYC_HUMAN;YARS1;127868.14;110524.36;114765.3;102871.68;133838.73;126852.42;96262.83;138006.47
UBP14_HUMAN;USP14;87759.0;91937.7;82129.98;95139.95;85875.88;93065.17;68995.63;95429.766
AAKG1_HUMAN;PRKAG1;22428.354;0.0;0.0;39031.137;36928.91;0.0;16273.003;52565.645
HSP72_HUMAN;HSPA2;0.0;0.0;31402.414;0.0;52830.383;0.0;47865.29;25689.963
BCAT1_HUMAN;BCAT1;153854.66;81515.57;86763.62;126906.72;183458.4;151602.31;115549.4;138091.75
AT1B3_HUMAN;ATP1B3;117010.87;137363.5;111978.34;121563.54;82244.84;149198.6;133982.42;105163.375
RD23A_HUMAN;RAD23A;0.0;0.0;0.0;0.0;80408.625;79692.84;53498.758;0.0
RD23B_HUMAN;RAD23B;119614.016;107356.59;140581.95;109269.11;111182.26;177527.3;146865.86;128960.445
EPHB3_HUMAN;EPHB3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EPHA4_HUMAN;EPHA4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANAG_HUMAN;NAGLU;26876.533;0.0;0.0;0.0;44852.516;0.0;29596.441;38553.57
KAD2_HUMAN;AK2;111943.78;90110.24;102580.65;104221.01;104723.84;149013.11;129084.34;118732.62
PRRX1_HUMAN;PRRX1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GAS1_HUMAN;GAS1;0.0;0.0;0.0;0.0;18385.645;0.0;14726.411;0.0
EMP3_HUMAN;EMP3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
P5CS_HUMAN;ALDH18A1;135630.66;138430.05;120737.305;184096.69;217349.69;191922.84;185736.92;310921.1
SNAA_HUMAN;NAPA;188501.77;154976.06;168673.97;191503.1;174936.64;176203.89;191540.31;196986.31
ADPRH_HUMAN;ADPRH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IF5_HUMAN;EIF5;121581.76;113955.63;108666.16;135523.08;142171.83;119999.58;119312.836;111065.96
S12A2_HUMAN;SLC12A2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSMD4_HUMAN;PSMD4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DRG2_HUMAN;DRG2;47312.566;40619.5;42245.12;58937.227;67929.65;49719.043;43505.082;48102.99
XPO2_HUMAN;CSE1L;92310.4;99448.37;89879.32;73542.22;76470.805;61529.684;73452.73;78477.25
BI1_HUMAN;TMBIM6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TERA_HUMAN;VCP;602268.06;580964.6;568458.2;619283.6;558393.56;614283.44;564722.44;551267.9
MFAP1_HUMAN;MFAP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MFAP4_HUMAN;MFAP4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ECHB_HUMAN;HADHB;105465.23;80481.74;100818.555;104930.664;107257.27;115745.72;147528.66;98834.52
MANF_HUMAN;MANF;166752.97;182880.16;192260.83;217024.44;140145.58;195876.47;153090.94;165932.83
AFAD_HUMAN;AFDN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CASP6_HUMAN;CASP6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ADK_HUMAN;ADK;58738.887;81075.055;70767.54;74624.48;48762.656;78887.56;58412.42;55875.168
DSRAD_HUMAN;ADAR;38946.477;32780.312;29966.44;34354.688;30982.18;0.0;0.0;33196.805
LAMB2_HUMAN;LAMB2;62629.227;50534.055;58191.043;50837.816;48296.523;49402.457;0.0;0.0
CAD11_HUMAN;CDH11;0.0;28272.865;0.0;29317.428;51009.137;25354.25;28270.943;28845.477
CAD13_HUMAN;CDH13;91535.84;55343.773;64032.34;37226.996;42172.375;44794.387;40486.35;0.0
TPD52_HUMAN;TPD52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SEC13_HUMAN;SEC13;82322.66;83040.58;71425.32;86824.836;85463.836;72232.86;75576.13;101368.766
PSA_HUMAN;NPEPPS;162082.19;128079.23;134971.19;116332.48;141690.05;140336.78;133617.48;136718.64
HNRH2_HUMAN;HNRNPH2;41930.492;38763.438;36616.246;36063.676;36751.535;35467.742;53127.043;55638.277
SCOT1_HUMAN;OXCT1;60075.777;68074.984;56313.438;50360.684;50698.434;64467.867;56762.457;55149.98
SUMO3_HUMAN;SUMO3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EIF3B_HUMAN;EIF3B;105967.27;124813.88;126806.53;130672.195;86671.52;79118.55;87565.875;105842.914
FCGRN_HUMAN;FCGRT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BID_HUMAN;BID;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39533.867
ATPK_HUMAN;ATP5MF;272552.6;203727.11;238490.06;196742.47;285861.7;329544.28;392471.66;428260.94
GFRA1_HUMAN;GFRA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RRP1_HUMAN;RRP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYMC_HUMAN;MARS1;73389.29;75119.42;73592.75;68680.22;80911.59;73333.82;53177.31;79298.22
ITA1_HUMAN;ITGA1;0.0;0.0;0.0;27631.324;56653.203;46805.08;77736.336;69225.74
CMC4_HUMAN;CMC4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AP1S2_HUMAN;AP1S2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ATP68_HUMAN;ATP5MJ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ATP5E_HUMAN;ATP5F1E;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ATP5I_HUMAN;ATP5ME;0.0;0.0;131060.484;63879.586;0.0;0.0;34646.555;0.0
IF6_HUMAN;EIF6;430367.2;410291.06;339868.56;226988.08;207208.7;313562.34;215222.5;202145.95
CTBP2_HUMAN;CTBP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NDUA6_HUMAN;NDUFA6;45388.895;0.0;0.0;41516.48;44100.72;0.0;44093.258;31098.434
PEX3_HUMAN;PEX3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DHB7_HUMAN;HSD17B7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BCAR1_HUMAN;BCAR1;0.0;32856.176;25861.3;28491.324;0.0;17324.656;0.0;0.0
STX17_HUMAN;STX17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TMM33_HUMAN;TMEM33;0.0;43305.15;0.0;18684.414;0.0;30211.852;29893.492;31065.361
SYJ2B_HUMAN;SYNJ2BP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NU107_HUMAN;NUP107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GSDMD_HUMAN;GSDMD;0.0;0.0;0.0;0.0;20839.14;0.0;0.0;0.0
LOXL3_HUMAN;LOXL3;0.0;0.0;0.0;14940.328;0.0;0.0;0.0;0.0
ANTR2_HUMAN;ANTXR2;51032.344;60308.375;77637.945;54847.773;41329.43;0.0;0.0;0.0
MTPN_HUMAN;MTPN;215466.98;214191.55;262000.92;270464.44;239881.98;236114.75;294725.03;237177.4
H2B1D_HUMAN;H2BC5;982453.0;691964.1;769278.06;761389.3;972915.25;444008.72;770186.9;437039.03
ARPC4_HUMAN;ARPC4;954509.7;843264.4;925983.06;982952.9;1028244.4;768932.4;646715.4;926137.44
CD81_HUMAN;CD81;76501.055;41881.703;47767.504;55467.14;48218.1;86439.27;93322.58;101019.57
SC61G_HUMAN;SEC61G;54537.062;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TPIS_HUMAN;TPI1;934474.0;798377.3;908521.5;976338.56;1100531.5;1499278.2;1251177.8;979809.4
SC61B_HUMAN;SEC61B;61173.293;38530.74;36954.42;31372.998;43762.117;0.0;60467.184;0.0
PTEN_HUMAN;PTEN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP4C_HUMAN;PPP4C;0.0;32098.938;36078.703;29914.346;28526.13;0.0;0.0;22622.004
GBRL2_HUMAN;GABARAPL2;29133.924;0.0;0.0;39665.34;0.0;39464.492;0.0;37123.473
ROMO1_HUMAN;ROMO1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UB2G2_HUMAN;UBE2G2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MYL6_HUMAN;MYL6;924262.06;982393.3;1133222.9;930231.0;818964.06;998770.7;1200510.5;605016.44
ACTB_HUMAN;ACTB;4325308.0;3929298.0;3319184.8;1443210.9;2522078.2;1326785.1;2275299.0;0.0
IF4A1_HUMAN;EIF4A1;515143.16;525443.44;478861.56;642321.75;467552.2;363486.0;400542.5;559422.8
RS20_HUMAN;RPS20;373161.62;485075.53;418096.94;424661.78;436032.1;484070.9;341179.97;407265.28
PRPS1_HUMAN;PRPS1;56384.99;45385.477;51543.984;45970.53;58539.645;52195.37;58821.055;65041.203
PSA6_HUMAN;PSMA6;271778.28;276918.16;267848.47;244311.83;278561.9;305107.03;254946.5;259047.72
S10AA_HUMAN;S100A10;312793.75;194571.8;244974.8;256822.66;372157.72;243498.55;316666.25;241423.6
CDC42_HUMAN;CDC42;531616.6;288128.22;427143.16;481957.88;488114.75;493211.78;372912.56;412756.5
DEST_HUMAN;DSTN;328839.2;363509.6;340741.0;352620.75;460817.38;417153.75;390733.44;443850.06
GMFB_HUMAN;GMFB;175177.12;148188.8;162307.69;231095.19;155017.34;132645.53;127409.7;104230.16
RAB8A_HUMAN;RAB8A;40826.805;49138.453;33293.69;37783.965;37224.355;37307.848;38263.94;36465.867
SPCS3_HUMAN;SPCS3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SRP54_HUMAN;SRP54;27227.816;0.0;0.0;37921.766;43386.453;29411.951;36831.957;48212.38
RAB4B_HUMAN;RAB4B;0.0;0.0;0.0;85747.76;68565.43;69871.9;0.0;70411.91
RAB2A_HUMAN;RAB2A;204953.19;211596.6;213763.77;200208.75;216234.31;211709.16;199708.05;234685.69
RAB5B_HUMAN;RAB5B;59708.223;76655.24;77194.734;0.0;0.0;0.0;0.0;0.0
RAB10_HUMAN;RAB10;426563.94;416232.44;433792.5;298383.84;323530.56;342715.9;305782.28;319951.53
UB2D3_HUMAN;UBE2D3;83480.67;71802.4;82214.35;68248.99;75882.016;95866.266;54054.87;47384.062
UBC12_HUMAN;UBE2M;41775.72;68120.305;55384.633;41432.508;37401.004;35978.99;35355.14;0.0
UBE2K_HUMAN;UBE2K;43974.926;39088.367;39454.996;47865.1;44187.555;46673.277;41866.426;43372.812
UBE2N_HUMAN;UBE2N;120691.58;119799.71;148769.31;120244.84;134360.77;181824.5;166484.2;130196.66
RAB14_HUMAN;RAB14;100742.695;88885.695;93039.5;118446.88;123802.06;119756.63;114540.24;147421.44
ARP3_HUMAN;ACTR3;803280.4;917860.56;1102539.5;912445.75;704570.1;673288.3;762573.4;781204.8
ARP2_HUMAN;ACTR2;193760.44;190541.53;194009.19;226925.17;195756.62;143880.97;143347.17;217235.1
ACTZ_HUMAN;ACTR1A;352345.25;212298.47;303894.62;302431.16;269233.94;248670.55;307793.06;329956.3
CSN2_HUMAN;COPS2;73016.86;71368.99;73135.05;72658.75;73789.76;61239.15;67158.27;82329.92
ARF3_HUMAN;ARF3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RPAB2_HUMAN;POLR2F;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ABCE1_HUMAN;ABCE1;76206.69;86994.51;69445.98;58512.42;82340.02;64154.176;53394.97;75189.61
RAP1B_HUMAN;RAP1B;177853.6;130780.266;126842.234;148889.73;186717.39;198394.8;155938.9;138200.17
RAP2B_HUMAN;RAP2B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS3A_HUMAN;RPS3A;438217.34;495544.72;456878.78;425609.75;440205.16;366593.25;325039.25;363083.53
RL26_HUMAN;RPL26;101864.38;126311.484;111806.17;105509.97;119703.234;92464.0;105168.664;103117.6
PSME3_HUMAN;PSME3;77063.93;100816.68;83472.04;82959.09;51430.805;27880.424;33338.49;46641.996
RL15_HUMAN;RPL15;139567.08;148086.62;126244.08;165139.72;181255.27;157257.22;148936.48;234758.06
RL27_HUMAN;RPL27;185624.23;204896.3;218779.36;207904.77;230417.62;196450.12;208967.62;214217.7
VA0D1_HUMAN;ATP6V0D1;69285.94;61237.695;76997.78;67229.89;65496.87;67050.74;70811.97;64941.324
PHS_HUMAN;PCBD1;0.0;0.0;27488.701;0.0;18677.92;57907.875;24048.748;32187.312
