Protein.ID;Gene;GF_c_1 MaxLFQ Intensity;GF_c_27 MaxLFQ Intensity;GF_c_31 MaxLFQ Intensity;GF_d_1 MaxLFQ Intensity;GF_d_27 MaxLFQ Intensity;GF_d_31 MaxLFQ Intensity
GLIP1_HUMAN;GLIPR1;0.0;0.0;0.0;0.0;0.0;0.0
SDF1_HUMAN;CXCL12;40281.53;0.0;0.0;0.0;0.0;0.0
PPCE_HUMAN;PREP;55731.05;47149.34;58641.254;70413.625;52231.727;71233.79
MAOX_HUMAN;ME1;72335.48;79851.85;48567.113;78762.234;138822.44;62548.906
IREB2_HUMAN;IREB2;0.0;54191.812;0.0;0.0;0.0;0.0
TFPI2_HUMAN;TFPI2;0.0;0.0;0.0;0.0;0.0;0.0
LEPR_HUMAN;LEPR;0.0;36597.855;0.0;30201.521;77976.64;52869.176
PI42A_HUMAN;PIP4K2A;0.0;52278.67;121512.45;76373.83;59125.965;0.0
COPD_HUMAN;ARCN1;106367.07;112361.24;122688.91;82601.555;114761.914;107636.375
LSS_HUMAN;LSS;81516.375;67122.59;51995.39;74582.695;97699.3;64603.65
GSH1_HUMAN;GCLC;0.0;0.0;0.0;0.0;0.0;0.0
GSH0_HUMAN;GCLM;37450.86;30444.625;36704.098;28009.072;0.0;0.0
CD151_HUMAN;CD151;0.0;35919.492;0.0;57199.37;0.0;58008.59
PSMD8_HUMAN;PSMD8;38979.293;27312.836;51715.582;43828.297;0.0;47172.496
PRC2A_HUMAN;PRRC2A;321394.84;272910.84;386266.44;173617.05;416017.78;0.0
GSHB_HUMAN;GSS;99553.63;79274.72;101518.055;57977.17;101067.086;82453.52
TCPE_HUMAN;CCT5;233127.88;291144.28;280933.97;239596.16;243378.38;248142.39
PTSS1_HUMAN;PTDSS1;0.0;0.0;0.0;0.0;0.0;0.0
NEST_HUMAN;NES;87737.66;56383.465;231887.02;51643.926;100367.45;197938.19
HSP13_HUMAN;HSPA13;0.0;88546.516;0.0;96374.15;0.0;0.0
KC1A_HUMAN;CSNK1A1;0.0;13943.92;23268.275;19566.457;0.0;0.0
IDHP_HUMAN;IDH2;250877.25;98342.62;101090.695;227980.19;115530.71;132949.98
PIPNB_HUMAN;PITPNB;51076.094;61422.7;50028.055;71850.43;39763.137;55754.67
AGRE5_HUMAN;ADGRE5;0.0;51186.117;93292.9;24330.629;42563.97;75684.69
DPOD2_HUMAN;POLD2;0.0;0.0;0.0;0.0;0.0;0.0
MRP_HUMAN;MARCKSL1;0.0;0.0;0.0;0.0;0.0;0.0
CAMLG_HUMAN;CAMLG;0.0;24396.31;0.0;0.0;0.0;0.0
MAPK2_HUMAN;MAPKAPK2;0.0;19182.533;0.0;0.0;0.0;0.0
DNSL1_HUMAN;DNASE1L1;0.0;0.0;0.0;0.0;0.0;0.0
AL9A1_HUMAN;ALDH9A1;140509.06;115550.47;104211.37;161100.22;113160.74;132249.19
RL34_HUMAN;RPL34;156745.94;152912.36;186138.39;101314.56;146747.38;129756.12
RPIA_HUMAN;RPIA;0.0;45629.555;0.0;0.0;0.0;0.0
LMAN1_HUMAN;LMAN1;107807.984;167128.53;116327.164;160059.89;112421.98;131630.97
NASP_HUMAN;NASP;0.0;40593.72;59923.883;0.0;32013.645;37273.207
FAS_HUMAN;FASN;591627.4;617517.1;409616.53;828355.0;539202.0;389611.5
FNTA_HUMAN;FNTA;69199.26;51947.465;62458.652;70752.125;77869.195;69418.06
DHYS_HUMAN;DHPS;0.0;0.0;0.0;0.0;0.0;0.0
TCPG_HUMAN;CCT3;186973.67;250989.33;199620.48;221650.19;200104.67;204674.0
RM19_HUMAN;MRPL19;0.0;0.0;0.0;0.0;0.0;0.0
EFTU_HUMAN;TUFM;165352.8;162145.5;141951.7;170108.38;160844.66;136800.02
AMPH_HUMAN;AMPH;0.0;0.0;0.0;0.0;0.0;0.0
AL7A1_HUMAN;ALDH7A1;103091.81;88810.1;81362.77;100573.125;73574.04;62513.254
INPP_HUMAN;INPP1;0.0;0.0;0.0;0.0;0.0;0.0
SRP09_HUMAN;SRP9;48801.52;54023.688;69817.51;27661.629;44788.516;41554.29
PCY1A_HUMAN;PCYT1A;47914.973;46173.168;57845.004;0.0;48277.832;47995.543
SYAC_HUMAN;AARS1;45376.996;67096.81;75161.87;40114.023;63416.68;67346.0
SYCC_HUMAN;CARS1;73623.734;69614.27;67530.875;78146.15;73420.27;82726.62
SYHM_HUMAN;HARS2;0.0;48861.305;0.0;0.0;0.0;0.0
SYSC_HUMAN;SARS1;77425.516;100131.46;93255.54;74425.27;90312.2;96355.98
PPM1F_HUMAN;PPM1F;42418.21;39738.215;36336.84;31693.943;47993.074;0.0
PRI2_HUMAN;PRIM2;0.0;0.0;0.0;0.0;0.0;0.0
CASP4_HUMAN;CASP4;0.0;42728.344;45270.457;31622.883;30874.2;0.0
CTCF_HUMAN;CTCF;0.0;0.0;0.0;0.0;0.0;0.0
PSB3_HUMAN;PSMB3;134518.1;142517.47;103621.96;119858.87;174866.27;134352.31
PSB2_HUMAN;PSMB2;194801.4;317211.12;196923.78;320464.47;261359.12;244279.77
MCM2_HUMAN;MCM2;0.0;0.0;50222.754;0.0;0.0;0.0
COMP_HUMAN;COMP;0.0;0.0;0.0;0.0;0.0;0.0
ACADV_HUMAN;ACADVL;84045.234;92396.74;71144.22;85340.37;114406.94;96544.71
YLPM1_HUMAN;YLPM1;0.0;0.0;0.0;0.0;0.0;0.0
ACOT2_HUMAN;ACOT2;45921.957;57545.76;48587.73;58372.09;55387.934;89384.1
VPS41_HUMAN;VPS41;0.0;0.0;0.0;0.0;0.0;0.0
TMEDA_HUMAN;TMED10;242501.52;290429.34;213461.47;287926.53;211600.23;223278.92
RBM25_HUMAN;RBM25;0.0;0.0;0.0;0.0;0.0;0.0
NUMB_HUMAN;NUMB;25660.379;25127.9;0.0;26208.31;26365.09;0.0
PSN1_HUMAN;PSEN1;0.0;0.0;0.0;0.0;0.0;0.0
EI2BB_HUMAN;EIF2B2;0.0;27049.723;0.0;27017.398;0.0;27798.51
HINT1_HUMAN;HINT1;285372.66;405676.5;474017.3;354712.7;550399.3;449852.66
NU153_HUMAN;NUP153;0.0;0.0;0.0;0.0;0.0;0.0
RBP2_HUMAN;RANBP2;31580.354;34275.426;0.0;35884.105;0.0;0.0
RGS19_HUMAN;RGS19;0.0;0.0;0.0;0.0;0.0;0.0
RGS3_HUMAN;RGS3;0.0;0.0;0.0;0.0;0.0;0.0
GSK3B_HUMAN;GSK3B;0.0;0.0;0.0;21601.496;0.0;0.0
5NTC_HUMAN;NT5C2;80721.64;82237.5;58222.336;90941.75;94074.1;79462.63
SPS1_HUMAN;SEPHS1;0.0;27646.865;28954.604;20116.863;0.0;0.0
GUAA_HUMAN;GMPS;54020.58;54278.527;67961.086;38105.094;0.0;63812.55
DNLI3_HUMAN;LIG3;0.0;0.0;0.0;0.0;0.0;0.0
MRE11_HUMAN;MRE11;0.0;0.0;0.0;0.0;0.0;0.0
ENTP1_HUMAN;ENTPD1;0.0;0.0;0.0;0.0;0.0;0.0
HNMT_HUMAN;HNMT;0.0;0.0;0.0;0.0;0.0;0.0
GNAQ_HUMAN;GNAQ;56287.402;51454.484;49526.203;59676.176;0.0;87381.36
IDH3A_HUMAN;IDH3A;69847.2;53110.504;49050.973;63380.816;50970.96;62591.777
CRIP1_HUMAN;CRIP1;89351.58;102107.1;0.0;92656.445;115728.93;155114.17
MMP14_HUMAN;MMP14;176900.19;247527.42;237489.22;89572.234;174832.23;107506.52
PPOX_HUMAN;PPOX;0.0;0.0;0.0;0.0;0.0;0.0
GDIB_HUMAN;GDI2;652288.6;797540.9;689267.94;873877.4;602468.06;789817.1
EMD_HUMAN;EMD;123814.57;111836.695;132102.44;76250.63;131751.36;120911.17
CPT1A_HUMAN;CPT1A;44694.992;48657.742;50422.617;54795.97;40365.895;61421.582
S26A2_HUMAN;SLC26A2;0.0;0.0;0.0;0.0;0.0;0.0
SPB8_HUMAN;SERPINB8;34682.434;0.0;0.0;33182.387;0.0;0.0
SPB9_HUMAN;SERPINB9;50540.15;0.0;0.0;0.0;0.0;0.0
SERPH_HUMAN;SERPINH1;786234.8;1147499.1;1570892.1;505091.66;1262492.2;1231821.9
PDLI4_HUMAN;PDLIM4;127554.266;121712.445;116091.484;126893.8;102205.06;101821.69
F10A1_HUMAN;ST13;109006.0;147640.1;148631.2;72557.78;147113.81;112915.625
PEX5_HUMAN;PEX5;0.0;0.0;0.0;0.0;0.0;0.0
VASP_HUMAN;VASP;100395.414;70336.055;164651.44;93530.4;121846.36;132419.89
DYN2_HUMAN;DNM2;71366.34;60043.926;56548.098;63251.62;62935.87;73929.055
MAP2_HUMAN;METAP2;25393.822;32706.363;48108.316;34883.996;0.0;43099.87
AP4A_HUMAN;NUDT2;0.0;41055.336;100013.336;33379.473;74029.61;0.0
RASF2_HUMAN;RASSF2;0.0;0.0;0.0;0.0;0.0;0.0
CDK9_HUMAN;CDK9;0.0;0.0;0.0;0.0;0.0;0.0
PPT1_HUMAN;PPT1;0.0;0.0;0.0;0.0;0.0;0.0
RL14_HUMAN;RPL14;163951.02;219941.39;179155.19;181494.6;128771.086;142781.56
TCPQ_HUMAN;CCT8;159769.9;223062.52;179492.61;230269.25;207074.17;162798.67
TCPD_HUMAN;CCT4;245217.02;236137.0;271353.75;227263.45;204970.72;274425.94
ANX11_HUMAN;ANXA11;352928.34;256279.83;285707.88;285849.53;279066.12;259518.72
FXR1_HUMAN;FXR1;0.0;43165.426;44567.234;0.0;47514.695;42122.78
FXR2_HUMAN;FXR2;0.0;20047.053;0.0;0.0;18939.287;0.0
RAB5C_HUMAN;RAB5C;280653.75;321016.9;275693.66;303872.1;186750.94;221362.92
RAB7A_HUMAN;RAB7A;408105.6;368805.16;248782.11;350037.1;272215.9;280634.62
RAB9A_HUMAN;RAB9A;0.0;0.0;0.0;45455.28;0.0;32006.732
RAB13_HUMAN;RAB13;45317.773;39632.32;0.0;42970.348;0.0;32920.93
RB27A_HUMAN;RAB27A;0.0;0.0;0.0;0.0;0.0;0.0
PLCD1_HUMAN;PLCD1;55508.375;45108.047;0.0;44560.254;54305.863;42274.68
DAP1_HUMAN;DAP;0.0;0.0;0.0;0.0;0.0;0.0
RT29_HUMAN;DAP3;0.0;11406.633;0.0;0.0;0.0;0.0
DUS3_HUMAN;DUSP3;80080.62;103900.49;101110.625;103795.914;69203.99;91292.87
NOVA1_HUMAN;NOVA1;0.0;0.0;0.0;0.0;0.0;0.0
SMCA2_HUMAN;SMARCA2;0.0;23934.594;0.0;0.0;0.0;0.0
IDH3G_HUMAN;IDH3G;38272.34;44286.65;0.0;52817.863;63287.59;36025.004
GALK1_HUMAN;GALK1;58281.9;36245.336;37200.18;41534.117;50062.645;43868.215
SSRD_HUMAN;SSR4;145266.7;174226.34;174894.77;147594.8;161855.48;203304.97
BAP31_HUMAN;BCAP31;140337.05;152062.55;146503.4;240665.39;159739.56;168579.23
TPMT_HUMAN;TPMT;31111.854;31401.736;0.0;28082.148;33473.5;28126.066
RENBP_HUMAN;RENBP;0.0;0.0;0.0;0.0;0.0;0.0
CAV2_HUMAN;CAV2;0.0;0.0;0.0;0.0;0.0;0.0
AL3A2_HUMAN;ALDH3A2;60329.234;22220.41;0.0;37370.22;35026.34;0.0
DHB4_HUMAN;HSD17B4;1015622.7;920624.56;707462.75;755363.3;1146440.9;795010.2
PSMD7_HUMAN;PSMD7;174174.78;199009.77;180242.39;169891.86;216807.06;189852.64
UB2D1_HUMAN;UBE2D1;0.0;0.0;0.0;0.0;0.0;0.0
SPHM_HUMAN;SGSH;45843.633;0.0;0.0;0.0;49426.582;26477.312
STA5B_HUMAN;STAT5B;34102.223;19687.125;0.0;29985.168;0.0;0.0
UBP11_HUMAN;USP11;0.0;0.0;0.0;0.0;0.0;0.0
CLCN3_HUMAN;CLCN3;0.0;16873.771;0.0;0.0;0.0;0.0
CLCN7_HUMAN;CLCN7;0.0;0.0;0.0;0.0;0.0;0.0
VAMP7_HUMAN;VAMP7;57607.277;36676.09;0.0;39859.652;0.0;50547.594
KS6A3_HUMAN;RPS6KA3;21989.861;21558.809;21798.262;0.0;0.0;0.0
ADCY7_HUMAN;ADCY7;0.0;0.0;0.0;0.0;0.0;0.0
HDGF_HUMAN;HDGF;130511.69;90386.54;115233.56;64023.15;91110.78;107737.086
LUM_HUMAN;LUM;0.0;0.0;0.0;0.0;0.0;0.0
PRELP_HUMAN;PRELP;0.0;0.0;0.0;0.0;0.0;0.0
CNN1_HUMAN;CNN1;26014.572;0.0;108329.75;0.0;0.0;56931.0
CCNH_HUMAN;CCNH;0.0;0.0;0.0;0.0;0.0;0.0
MAT1_HUMAN;MNAT1;0.0;0.0;0.0;0.0;0.0;0.0
NDUA8_HUMAN;NDUFA8;72796.09;64840.71;73937.305;44611.27;58034.42;54455.332
ROA3_HUMAN;HNRNPA3;149773.84;182175.06;190673.64;112602.375;152818.98;152167.23
6PGD_HUMAN;PGD;380873.06;278207.75;258574.2;327027.34;234831.45;234908.17
HNRPM_HUMAN;HNRNPM;188809.0;188984.48;216624.61;119572.375;167202.17;172018.84
IMA1_HUMAN;KPNA2;0.0;0.0;26915.58;0.0;0.0;0.0
IMA5_HUMAN;KPNA1;50175.26;57797.523;57609.99;57062.023;78376.98;43206.68
NCBP2_HUMAN;NCBP2;0.0;0.0;0.0;0.0;0.0;0.0
GDS1_HUMAN;RAP1GDS1;67245.15;92999.164;74043.664;111448.04;101881.58;103424.65
RPAB3_HUMAN;POLR2H;40657.055;44281.387;39125.9;32460.826;63218.832;0.0
RPB11_HUMAN;POLR2J;0.0;0.0;0.0;0.0;0.0;0.0
GDIR1_HUMAN;ARHGDIA;690716.3;700807.9;853956.8;513452.47;739034.56;706838.5
GDIR2_HUMAN;ARHGDIB;0.0;0.0;0.0;0.0;0.0;0.0
CTR2_HUMAN;SLC7A2;0.0;0.0;0.0;0.0;0.0;0.0
AGFG1_HUMAN;AGFG1;45237.16;28362.746;33563.082;0.0;57511.918;0.0
HNRPF_HUMAN;HNRNPF;159198.6;135919.02;166576.92;98059.8;98409.086;133277.34
STAT2_HUMAN;STAT2;69545.38;72045.29;57036.223;67975.086;64432.49;52982.33
TF2AA_HUMAN;GTF2A1;0.0;0.0;0.0;0.0;0.0;0.0
KIF11_HUMAN;KIF11;0.0;0.0;0.0;0.0;0.0;0.0
VAV2_HUMAN;VAV2;0.0;0.0;0.0;65378.938;24110.164;0.0
RIDA_HUMAN;RIDA;70321.9;0.0;44963.527;0.0;39203.81;38205.312
SPSY_HUMAN;SMS;46110.445;54428.586;75959.94;65515.688;59842.03;53739.344
HXK2_HUMAN;HK2;0.0;52154.016;45370.65;29509.309;0.0;33823.273
RM12_HUMAN;MRPL12;66524.664;68271.195;71477.95;42810.426;59756.305;58806.793
NDST1_HUMAN;NDST1;0.0;0.0;0.0;0.0;0.0;0.0
THOP1_HUMAN;THOP1;42680.65;26914.023;34950.074;25596.135;0.0;30577.91
AK1C2_HUMAN;AKR1C2;36646.383;0.0;0.0;0.0;0.0;0.0
CAZA1_HUMAN;CAPZA1;279479.66;273968.06;301540.56;271661.8;344192.94;300799.84
HMGA2_HUMAN;HMGA2;0.0;0.0;0.0;0.0;0.0;0.0
CRIP2_HUMAN;CRIP2;67593.445;0.0;58868.14;61417.902;0.0;108123.66
NUP98_HUMAN;NUP98;50223.516;36052.516;0.0;43514.68;0.0;0.0
NKX25_HUMAN;NKX2-5;0.0;0.0;0.0;0.0;0.0;0.0
BIEA_HUMAN;BLVRA;119218.69;94504.61;85187.02;80653.85;99824.84;68541.46
TXTP_HUMAN;SLC25A1;147983.17;107227.125;80096.93;195413.62;78115.36;112724.06
PPP5_HUMAN;PPP5C;91214.266;62832.816;68015.77;56804.805;67576.34;62885.582
ARFP2_HUMAN;ARFIP2;0.0;0.0;0.0;0.0;0.0;0.0
ARFP1_HUMAN;ARFIP1;27003.895;27208.227;32109.918;30408.768;35366.562;36752.605
NUBP1_HUMAN;NUBP1;0.0;0.0;0.0;0.0;0.0;0.0
ACLY_HUMAN;ACLY;289421.06;310594.1;283472.5;363087.22;270415.3;312383.1
CO4A4_HUMAN;COL4A4;0.0;0.0;0.0;165463.02;0.0;0.0
MAP11_HUMAN;METAP1;25715.291;29590.957;38722.758;30279.71;0.0;28621.0
SUCA_HUMAN;SUCLG1;82568.78;75457.7;68510.16;68103.81;75049.95;63430.617
MVD1_HUMAN;MVD;107579.75;93954.15;0.0;101026.32;196870.11;112503.7
PGTB2_HUMAN;RABGGTB;38106.055;39568.887;0.0;48513.78;0.0;0.0
COPB_HUMAN;COPB1;166586.22;209078.97;190533.16;234262.39;152108.45;215580.97
COPA_HUMAN;COPA;141823.52;183885.19;161592.52;212873.44;157257.22;159936.47
CATC_HUMAN;CTSC;0.0;0.0;0.0;0.0;0.0;0.0
CLH2_HUMAN;CLTCL1;0.0;0.0;0.0;0.0;0.0;0.0
AP3M2_HUMAN;AP3M2;0.0;0.0;0.0;0.0;0.0;0.0
AP2S1_HUMAN;AP2S1;46062.266;53053.13;0.0;72643.28;0.0;62597.21
ITA8_HUMAN;ITGA8;61868.05;42362.715;0.0;41793.043;53582.344;0.0
SC5A3_HUMAN;SLC5A3;0.0;0.0;0.0;35242.117;0.0;0.0
PTTG_HUMAN;PTTG1IP;300159.84;101983.26;125162.66;162253.66;0.0;0.0
MOT1_HUMAN;SLC16A1;0.0;13767.718;0.0;0.0;0.0;0.0
IST1_HUMAN;IST1;43820.035;42006.062;0.0;43589.945;59121.52;0.0
SC24C_HUMAN;SEC24C;29662.564;34824.84;0.0;42827.414;29322.97;42376.47
TCP4_HUMAN;SUB1;56778.363;48389.086;41668.57;0.0;0.0;0.0
ICLN_HUMAN;CLNS1A;0.0;0.0;0.0;0.0;0.0;0.0
SYRC_HUMAN;RARS1;98775.336;137695.75;106825.06;140622.23;94639.195;108751.69
ATN1_HUMAN;ATN1;0.0;0.0;0.0;0.0;0.0;0.0
CA2D1_HUMAN;CACNA2D1;75888.984;39443.184;47994.117;44786.945;47010.04;44238.703
SYYC_HUMAN;YARS1;86979.79;115089.516;109616.29;86757.8;119243.086;116162.68
UBP14_HUMAN;USP14;90098.55;101598.805;83273.5;93394.38;117061.9;92817.79
AAKG1_HUMAN;PRKAG1;25154.273;30814.877;20765.33;47970.867;0.0;37408.285
HSP72_HUMAN;HSPA2;0.0;0.0;35840.348;0.0;0.0;39259.582
BCAT1_HUMAN;BCAT1;0.0;141164.27;61804.78;0.0;63357.46;45369.4
AT1B3_HUMAN;ATP1B3;115901.71;101396.12;101802.03;126243.44;49787.543;137070.4
RD23A_HUMAN;RAD23A;0.0;58641.56;105386.01;55722.895;57178.945;85889.95
RD23B_HUMAN;RAD23B;146552.48;166017.0;191698.98;94602.85;167601.44;134145.8
EPHB3_HUMAN;EPHB3;0.0;0.0;0.0;0.0;0.0;0.0
EPHA4_HUMAN;EPHA4;0.0;0.0;0.0;0.0;0.0;0.0
ANAG_HUMAN;NAGLU;64581.766;42891.24;0.0;44256.957;60509.996;43941.438
KAD2_HUMAN;AK2;121629.984;99950.76;77738.7;115014.32;139268.5;82824.805
PRRX1_HUMAN;PRRX1;73715.77;37228.875;50924.93;0.0;33535.938;0.0
GAS1_HUMAN;GAS1;0.0;22165.969;0.0;19750.191;0.0;0.0
EMP3_HUMAN;EMP3;0.0;0.0;0.0;0.0;0.0;0.0
P5CS_HUMAN;ALDH18A1;114417.88;134342.48;91803.555;155328.16;158385.81;116670.875
SNAA_HUMAN;NAPA;158537.62;186018.28;178694.03;200488.27;130511.06;172853.14
ADPRH_HUMAN;ADPRH;0.0;0.0;0.0;0.0;0.0;0.0
IF5_HUMAN;EIF5;95323.35;188400.55;178956.52;57703.883;120923.125;140599.58
S12A2_HUMAN;SLC12A2;0.0;0.0;0.0;0.0;0.0;0.0
PSMD4_HUMAN;PSMD4;0.0;0.0;0.0;0.0;0.0;0.0
DRG2_HUMAN;DRG2;54233.6;57647.598;49664.74;63630.06;38847.96;62712.875
XPO2_HUMAN;CSE1L;76485.195;113060.055;97154.41;117676.445;100822.22;97164.52
BI1_HUMAN;TMBIM6;0.0;0.0;0.0;0.0;0.0;0.0
TERA_HUMAN;VCP;493947.53;500951.5;558230.4;474561.22;464552.1;539540.3
MFAP1_HUMAN;MFAP1;0.0;0.0;0.0;0.0;0.0;0.0
MFAP4_HUMAN;MFAP4;0.0;0.0;0.0;0.0;0.0;0.0
ECHB_HUMAN;HADHB;129375.234;104147.36;102709.72;116394.14;106072.21;116023.79
MANF_HUMAN;MANF;109721.62;133812.98;181000.8;81284.45;253098.42;109889.21
AFAD_HUMAN;AFDN;0.0;0.0;0.0;0.0;0.0;0.0
CASP6_HUMAN;CASP6;0.0;0.0;0.0;0.0;0.0;0.0
ADK_HUMAN;ADK;108739.65;114781.75;101013.914;106170.01;135962.39;109616.875
DSRAD_HUMAN;ADAR;31153.625;41791.227;24020.943;30757.477;31213.453;26966.049
LAMB2_HUMAN;LAMB2;86930.8;75803.125;90492.51;49157.938;74024.766;0.0
CAD11_HUMAN;CDH11;34100.38;33484.758;43440.586;0.0;45996.77;0.0
CAD13_HUMAN;CDH13;33137.848;32119.523;46449.87;46555.715;23880.664;62477.652
TPD52_HUMAN;TPD52;0.0;0.0;0.0;0.0;0.0;0.0
SEC13_HUMAN;SEC13;69883.15;77515.055;55551.08;73496.33;87235.82;52858.453
PSA_HUMAN;NPEPPS;159285.89;130283.07;113104.66;167100.4;118291.766;134118.81
HNRH2_HUMAN;HNRNPH2;33031.734;40356.215;28277.271;0.0;0.0;26408.344
SCOT1_HUMAN;OXCT1;81891.97;78469.58;66142.94;80429.86;147626.45;100575.72
SUMO3_HUMAN;SUMO3;0.0;0.0;0.0;0.0;0.0;0.0
EIF3B_HUMAN;EIF3B;98287.01;114016.53;119402.46;85410.36;93571.22;102724.62
FCGRN_HUMAN;FCGRT;0.0;0.0;0.0;0.0;0.0;0.0
BID_HUMAN;BID;0.0;0.0;0.0;18692.559;0.0;0.0
ATPK_HUMAN;ATP5MF;228557.81;273392.9;172765.44;420207.12;290234.4;271292.8
GFRA1_HUMAN;GFRA1;0.0;0.0;0.0;0.0;0.0;0.0
RRP1_HUMAN;RRP1;0.0;0.0;0.0;0.0;0.0;0.0
SYMC_HUMAN;MARS1;63499.21;79462.89;81581.94;100696.1;75496.0;75933.0
ITA1_HUMAN;ITGA1;33113.758;0.0;26784.027;40505.89;0.0;33862.133
CMC4_HUMAN;CMC4;0.0;0.0;0.0;0.0;0.0;0.0
AP1S2_HUMAN;AP1S2;0.0;0.0;0.0;0.0;0.0;0.0
ATP68_HUMAN;ATP5MJ;0.0;53837.883;0.0;0.0;0.0;0.0
ATP5E_HUMAN;ATP5F1E;0.0;0.0;0.0;0.0;0.0;0.0
ATP5I_HUMAN;ATP5ME;113320.21;0.0;0.0;0.0;88763.34;0.0
IF6_HUMAN;EIF6;247758.97;221423.31;257254.5;150475.83;176834.94;230318.95
CTBP2_HUMAN;CTBP2;0.0;0.0;0.0;0.0;0.0;0.0
NDUA6_HUMAN;NDUFA6;0.0;44099.836;0.0;0.0;46689.434;0.0
PEX3_HUMAN;PEX3;0.0;0.0;0.0;0.0;0.0;0.0
DHB7_HUMAN;HSD17B7;0.0;0.0;0.0;0.0;0.0;0.0
BCAR1_HUMAN;BCAR1;0.0;17087.602;27963.158;0.0;0.0;0.0
STX17_HUMAN;STX17;0.0;0.0;0.0;0.0;0.0;0.0
TMM33_HUMAN;TMEM33;0.0;17695.36;0.0;27437.256;0.0;0.0
SYJ2B_HUMAN;SYNJ2BP;0.0;0.0;0.0;0.0;0.0;0.0
NU107_HUMAN;NUP107;0.0;21690.064;0.0;24151.807;0.0;0.0
GSDMD_HUMAN;GSDMD;0.0;51455.992;0.0;0.0;0.0;0.0
LOXL3_HUMAN;LOXL3;0.0;0.0;27138.68;0.0;20043.076;15464.007
ANTR2_HUMAN;ANTXR2;0.0;28743.723;0.0;0.0;0.0;0.0
MTPN_HUMAN;MTPN;228577.77;203203.14;266658.5;246677.34;228807.52;203038.45
H2B1D_HUMAN;H2BC5;1453213.2;1155026.9;1426644.4;685606.56;709279.1;830343.94
ARPC4_HUMAN;ARPC4;1097784.9;853844.0;990728.56;1123414.1;734303.75;1209238.9
CD81_HUMAN;CD81;96387.836;67543.055;53752.273;156110.55;0.0;115548.97
SC61G_HUMAN;SEC61G;0.0;0.0;0.0;0.0;0.0;0.0
TPIS_HUMAN;TPI1;827415.56;623787.1;875242.1;466956.94;776987.2;788569.2
SC61B_HUMAN;SEC61B;45885.414;54886.605;0.0;40568.914;0.0;0.0
PTEN_HUMAN;PTEN;0.0;0.0;0.0;0.0;0.0;0.0
PP4C_HUMAN;PPP4C;35859.777;30718.615;0.0;29931.41;0.0;27213.135
GBRL2_HUMAN;GABARAPL2;0.0;57476.957;0.0;42924.434;52062.4;0.0
ROMO1_HUMAN;ROMO1;0.0;0.0;0.0;0.0;0.0;0.0
UB2G2_HUMAN;UBE2G2;0.0;0.0;0.0;0.0;0.0;0.0
MYL6_HUMAN;MYL6;946252.3;701274.25;1297079.5;709292.9;723052.9;935840.06
ACTB_HUMAN;ACTB;4448340.0;783699.2;1141087.1;877278.0;0.0;1126641.0
IF4A1_HUMAN;EIF4A1;300447.8;522410.22;435120.0;385062.12;415121.78;386499.06
RS20_HUMAN;RPS20;330198.34;381495.62;403878.53;340183.16;371766.03;365563.34
PRPS1_HUMAN;PRPS1;45379.805;63610.008;86035.414;41831.984;59769.914;56595.375
PSA6_HUMAN;PSMA6;288372.34;235083.48;232769.47;192983.9;225238.66;237922.17
S10AA_HUMAN;S100A10;378678.12;416692.8;176953.89;559042.5;485440.53;279566.8
CDC42_HUMAN;CDC42;550790.56;422660.53;477278.25;587377.7;399400.3;523918.7
DEST_HUMAN;DSTN;403791.44;373456.25;766107.75;651245.06;602278.9;798025.25
GMFB_HUMAN;GMFB;194135.36;125660.06;220707.86;94923.555;235318.14;151290.1
RAB8A_HUMAN;RAB8A;50862.24;43291.23;42261.758;55573.902;0.0;40787.992
SPCS3_HUMAN;SPCS3;0.0;0.0;0.0;0.0;0.0;0.0
SRP54_HUMAN;SRP54;23669.203;48624.145;25678.086;36857.04;53071.58;26691.377
RAB4B_HUMAN;RAB4B;0.0;71148.5;0.0;72661.32;90998.695;55079.414
RAB2A_HUMAN;RAB2A;206256.9;203090.52;239427.78;229606.2;215507.5;232637.78
RAB5B_HUMAN;RAB5B;69583.27;27091.889;0.0;0.0;0.0;0.0
RAB10_HUMAN;RAB10;379877.34;317153.7;296618.12;491210.28;364585.66;446324.97
UB2D3_HUMAN;UBE2D3;67658.195;54069.336;96032.96;61077.883;0.0;78363.96
UBC12_HUMAN;UBE2M;43997.957;0.0;0.0;22993.84;26861.004;35767.215
UBE2K_HUMAN;UBE2K;39918.07;37011.902;44198.03;35108.9;35629.516;37947.617
UBE2N_HUMAN;UBE2N;132430.31;114582.945;125769.41;111980.92;190444.62;137946.11
RAB14_HUMAN;RAB14;120912.1;160292.17;107813.09;141643.89;173674.39;122538.16
ARP3_HUMAN;ACTR3;736772.7;739334.94;793405.3;917034.7;762396.56;843091.44
ARP2_HUMAN;ACTR2;164167.45;205139.86;173463.45;233397.06;181247.14;205150.81
ACTZ_HUMAN;ACTR1A;251757.39;367054.62;283507.25;340231.94;347089.2;314122.06
CSN2_HUMAN;COPS2;62111.816;79518.23;60544.242;42770.598;68278.71;69092.12
ARF3_HUMAN;ARF3;0.0;0.0;0.0;0.0;0.0;0.0
RPAB2_HUMAN;POLR2F;0.0;0.0;0.0;0.0;0.0;0.0
ABCE1_HUMAN;ABCE1;71631.22;81966.586;71533.57;77943.84;56606.69;76638.266
