Protein.ID;Gene;PDLSCs_c_12 MaxLFQ Intensity;PDLSCs_c_16 MaxLFQ Intensity;PDLSCs_c_38 MaxLFQ Intensity;PDLSCs_d_12 MaxLFQ Intensity;PDLSCs_d_16 MaxLFQ Intensity;PDLSCs_d_38 MaxLFQ Intensity
CCND1_HUMAN;CCND1;0.0;0.0;30945.207;0.0;0.0;0.0
RAE1_HUMAN;CHM;0.0;0.0;0.0;0.0;0.0;0.0
ERD21_HUMAN;KDELR1;0.0;0.0;0.0;0.0;0.0;0.0
EF1B_HUMAN;EEF1B2;179755.77;117988.39;160984.42;140944.31;147425.77;129328.61
AT5F1_HUMAN;ATP5PB;174455.89;225890.72;184950.56;280145.0;246107.36;226683.2
IBP6_HUMAN;IGFBP6;0.0;0.0;0.0;0.0;0.0;0.0
IBP5_HUMAN;IGFBP5;0.0;0.0;0.0;0.0;0.0;0.0
PPAC_HUMAN;ACP1;36030.46;24880.455;0.0;0.0;48207.48;0.0
THIL_HUMAN;ACAT1;421624.1;363354.12;264764.94;417254.88;397908.47;399989.38
TENA_HUMAN;TNC;0.0;0.0;0.0;0.0;0.0;0.0
MYL9_HUMAN;MYL9;165870.3;123180.84;111091.01;152406.77;86596.05;125456.055
RPB1_HUMAN;POLR2A;0.0;0.0;0.0;0.0;0.0;0.0
PAR1_HUMAN;F2R;65101.27;59750.742;57843.215;0.0;0.0;0.0
MCM3_HUMAN;MCM3;25147.533;42543.504;65115.574;0.0;34565.316;27149.44
NFYB_HUMAN;NFYB;0.0;0.0;0.0;0.0;0.0;0.0
THTM_HUMAN;MPST;49634.207;42619.06;67578.99;54816.535;53978.074;49969.855
RS12_HUMAN;RPS12;426979.12;389050.72;417496.56;295323.47;343019.06;308359.38
BRD2_HUMAN;BRD2;0.0;0.0;0.0;0.0;0.0;0.0
TNR6_HUMAN;FAS;0.0;0.0;18981.39;0.0;0.0;0.0
TYY1_HUMAN;YY1;0.0;0.0;0.0;0.0;0.0;0.0
DNJB1_HUMAN;DNAJB1;74740.66;44790.934;105013.26;0.0;0.0;37635.434
ATPA_HUMAN;ATP5F1A;434884.97;318518.6;357388.28;295901.56;278000.25;310892.3
PSA1_HUMAN;PSMA1;199124.75;157830.33;137572.86;175137.36;197504.7;183815.55
PSA2_HUMAN;PSMA2;254717.31;192758.81;251658.33;139146.34;151094.72;225585.95
PSA3_HUMAN;PSMA3;167799.5;151709.27;158824.38;106651.12;127940.93;172448.03
PSA4_HUMAN;PSMA4;173533.22;238256.77;152281.25;154498.27;166169.2;224084.33
CO5A3_HUMAN;COL5A3;0.0;0.0;0.0;0.0;0.0;0.0
IKBA_HUMAN;NFKBIA;0.0;0.0;0.0;0.0;0.0;0.0
ITA3_HUMAN;ITGA3;42446.523;63215.176;41764.953;51390.992;78433.57;54748.44
PTX3_HUMAN;PTX3;41305.98;0.0;0.0;0.0;42227.855;51774.145
MOES_HUMAN;MSN;921741.2;949114.25;853726.44;950319.7;959637.4;1084647.4
DDX6_HUMAN;DDX6;83489.57;95083.03;103736.84;80299.33;88285.625;75542.27
CTNA2_HUMAN;CTNNA2;77821.88;72467.03;97583.0;0.0;0.0;43359.777
DNMT1_HUMAN;DNMT1;0.0;25698.07;30696.799;0.0;0.0;0.0
U2AF2_HUMAN;U2AF2;46295.863;53560.855;70769.266;44809.594;60377.65;71331.266
RL13_HUMAN;RPL13;352898.84;400774.88;333029.8;375470.84;349248.88;298707.3
IVD_HUMAN;IVD;49824.15;46137.957;41076.863;89291.64;78674.58;52444.824
S10A4_HUMAN;S100A4;1159062.2;473482.75;472906.16;464148.34;293427.78;406312.9
MGAT1_HUMAN;MGAT1;0.0;23087.398;29336.543;0.0;29605.52;0.0
HMGB2_HUMAN;HMGB2;140074.78;164693.11;143636.97;187414.17;168356.1;133908.36
PTBP1_HUMAN;PTBP1;279045.25;264699.03;299721.2;201506.31;237808.67;282917.78
SYTC_HUMAN;TARS1;147308.1;188324.34;177033.06;123978.09;147910.98;180289.0
SYVC_HUMAN;VARS1;126916.56;130375.1;130647.664;108791.91;128410.84;128247.46
EF1G_HUMAN;EEF1G;414768.0;491143.38;448838.94;449986.84;598956.0;513512.34
STOM_HUMAN;STOM;245385.83;245274.89;164676.77;275851.03;241023.98;303323.84
KAD4_HUMAN;AK4;0.0;0.0;0.0;54437.6;34275.105;41759.645
1433T_HUMAN;YWHAQ;646787.44;571349.75;477725.28;493352.8;573366.25;464962.56
MK03_HUMAN;MAPK3;78055.94;50506.926;61879.344;45420.215;59124.004;65464.902
VATL_HUMAN;ATP6V0C;245142.84;155652.6;0.0;0.0;0.0;210184.19
DPP4_HUMAN;DPP4;210298.45;30015.488;0.0;0.0;0.0;0.0
RL10_HUMAN;RPL10;148543.0;174101.11;125690.79;142925.9;178436.25;125668.375
CO8A1_HUMAN;COL8A1;0.0;76022.0;108922.89;82640.47;220063.4;298964.94
RFA1_HUMAN;RPA1;20869.385;57909.816;40995.227;0.0;50384.99;76186.08
APEX1_HUMAN;APEX1;184527.47;202218.88;300867.34;114342.24;148407.64;195802.16
CD82_HUMAN;CD82;0.0;0.0;0.0;0.0;0.0;0.0
DCK_HUMAN;DCK;0.0;0.0;0.0;0.0;0.0;0.0
PYR1_HUMAN;CAD;151853.72;214198.19;208721.44;0.0;0.0;0.0
CALR_HUMAN;CALR;1368387.0;1122095.8;1390245.6;909812.6;943781.3;993831.4
CALX_HUMAN;CANX;344430.47;387349.06;380699.94;222514.1;390603.56;404875.34
P85A_HUMAN;PIK3R1;20339.79;0.0;0.0;0.0;0.0;15616.322
PSB8_HUMAN;PSMB8;33004.957;23099.305;38369.73;0.0;34619.99;38293.684
PSB9_HUMAN;PSMB9;57528.266;32308.25;66119.88;0.0;0.0;0.0
PSA5_HUMAN;PSMA5;298946.1;241581.0;267634.7;150969.73;171809.9;263808.28
PSB4_HUMAN;PSMB4;137353.2;65403.88;89023.14;60629.387;55943.234;77043.055
PSB6_HUMAN;PSMB6;202674.92;107564.45;112532.88;163113.81;157146.67;107237.95
PSB5_HUMAN;PSMB5;189007.4;222684.34;192529.34;245227.22;247159.56;284940.78
GSTM2_HUMAN;GSTM2;92165.07;146925.03;75431.98;176054.1;80136.07;126759.04
ITPI2_HUMAN;ITPRID2;372145.56;0.0;0.0;0.0;0.0;0.0
LYOX_HUMAN;LOX;55127.07;69096.44;78534.336;0.0;42450.203;43112.387
NDUS1_HUMAN;NDUFS1;73914.2;53073.043;57310.06;75551.91;67720.055;60362.652
ADH6_HUMAN;ADH6;0.0;0.0;0.0;0.0;0.0;0.0
TEAD1_HUMAN;TEAD1;0.0;0.0;0.0;0.0;0.0;0.0
MK01_HUMAN;MAPK1;174283.61;128004.53;134118.42;170752.45;199551.34;164452.97
GRN_HUMAN;GRN;77280.945;78846.93;69888.39;102668.89;103638.484;79294.766
PTPRM_HUMAN;PTPRM;0.0;0.0;0.0;0.0;0.0;0.0
AMPL_HUMAN;LAP3;162752.61;116115.22;160055.31;167630.05;113324.695;169039.14
DHI1_HUMAN;HSD11B1;55805.938;0.0;0.0;0.0;0.0;0.0
T2EB_HUMAN;GTF2E2;0.0;0.0;0.0;0.0;0.0;0.0
TPP2_HUMAN;TPP2;94373.74;98703.11;117094.31;76261.07;90123.95;110869.375
IMPA1_HUMAN;IMPA1;61658.56;69579.734;79051.79;0.0;73650.266;68718.58
CCN2_HUMAN;CCN2;40465.207;195823.28;87710.96;85264.305;0.0;56708.516
EPHA2_HUMAN;EPHA2;0.0;0.0;0.0;0.0;0.0;0.0
EPHB2_HUMAN;EPHB2;0.0;0.0;24874.844;0.0;0.0;0.0
SHC1_HUMAN;SHC1;0.0;47518.887;0.0;0.0;0.0;0.0
3MG_HUMAN;MPG;0.0;0.0;25020.404;0.0;0.0;0.0
RABP2_HUMAN;CRABP2;119398.14;67971.445;52713.434;87020.5;64036.492;59201.63
TKT_HUMAN;TKT;1034391.06;966189.9;890224.06;908390.6;936570.4;797679.9
CASP1_HUMAN;CASP1;0.0;32597.916;0.0;0.0;0.0;20139.287
LMOD1_HUMAN;LMOD1;0.0;0.0;0.0;0.0;0.0;0.0
RBMS1_HUMAN;RBMS1;0.0;0.0;0.0;0.0;0.0;0.0
PML_HUMAN;PML;73317.055;79262.02;64868.496;89617.195;82794.98;71221.08
OAS2_HUMAN;OAS2;0.0;0.0;0.0;0.0;0.0;0.0
MARCS_HUMAN;MARCKS;142247.78;192806.38;170620.05;128117.42;208965.39;179902.53
AQP1_HUMAN;AQP1;0.0;0.0;0.0;0.0;0.0;0.0
GNA11_HUMAN;GNA11;65676.82;70821.72;67943.45;60356.105;68477.78;80136.76
AL4A1_HUMAN;ALDH4A1;0.0;45751.566;28642.102;151703.14;62409.99;43119.76
PBLD_HUMAN;PBLD;0.0;0.0;0.0;0.0;0.0;0.0
ERP29_HUMAN;ERP29;224501.33;168247.03;190973.55;153727.0;193310.38;192472.69
PRDX6_HUMAN;PRDX6;332294.2;335744.4;238877.97;370909.8;457680.4;589321.8
BLVRB_HUMAN;BLVRB;98343.734;72195.26;83135.68;87000.99;54172.2;80692.266
PRDX5_HUMAN;PRDX5;533166.3;482840.34;438448.94;709803.6;609439.56;633549.75
DOPD_HUMAN;DDT;146811.73;166174.92;177367.02;324212.53;493258.22;462130.22
GFRP_HUMAN;GCHFR;0.0;0.0;0.0;0.0;0.0;0.0
PRDX3_HUMAN;PRDX3;371786.78;249688.8;256682.61;288105.34;383314.84;356480.75
ATPD_HUMAN;ATP5F1D;41356.58;119745.586;0.0;156927.75;199253.64;145397.84
RL12_HUMAN;RPL12;201065.89;226271.81;204592.05;191804.05;164011.52;147556.8
ECHM_HUMAN;ECHS1;330124.25;281295.22;297553.25;298576.34;330575.84;387703.3
KCY_HUMAN;CMPK1;132874.1;141969.73;130677.45;186452.94;171795.55;137826.38
PEBP1_HUMAN;PEBP1;226713.33;169371.56;169640.75;276754.0;295400.25;288802.8
PDIA3_HUMAN;PDIA3;727250.56;606972.9;773968.2;627933.44;719244.5;629779.2
2AAA_HUMAN;PPP2R1A;265575.3;331842.28;286643.3;282964.12;264007.16;306736.03
2AAB_HUMAN;PPP2R1B;0.0;0.0;0.0;0.0;0.0;0.0
CDC27_HUMAN;CDC27;0.0;0.0;0.0;0.0;0.0;0.0
PPIF_HUMAN;PPIF;0.0;0.0;48084.914;35689.938;25279.545;22987.877
T4S1_HUMAN;TM4SF1;0.0;0.0;0.0;0.0;0.0;0.0
NMT1_HUMAN;NMT1;86034.984;59679.473;66328.67;178591.12;70293.22;97704.586
HMOX2_HUMAN;HMOX2;42570.84;60447.23;52254.72;60805.0;72753.97;54001.184
PURA2_HUMAN;ADSS2;54051.37;64335.504;66720.555;55434.562;56448.105;62467.43
UFO_HUMAN;AXL;29845.256;39778.24;37037.54;0.0;0.0;0.0
AMRP_HUMAN;LRPAP1;83029.766;70586.29;81275.68;106756.79;80695.9;75553.49
TSPO_HUMAN;TSPO;104612.28;135354.28;95960.16;133452.27;200702.45;165544.62
PUR8_HUMAN;ADSL;53144.453;88652.75;73255.69;71202.63;55565.117;78788.914
CLIP1_HUMAN;CLIP1;38249.52;50573.418;45780.574;0.0;39069.76;42481.344
SORCN_HUMAN;SRI;95813.77;101172.3;79661.61;0.0;88574.99;79029.26
GSTT1_HUMAN;GSTT1;0.0;36695.547;0.0;50555.355;44608.918;0.0
ILEU_HUMAN;SERPINB1;193136.42;156377.08;192257.38;159450.28;157644.16;168945.9
SL7A1_HUMAN;SLC7A1;42120.99;0.0;37275.836;0.0;64801.43;0.0
AL1B1_HUMAN;ALDH1B1;0.0;50758.992;63221.285;0.0;57343.72;74328.945
AL3A1_HUMAN;ALDH3A1;0.0;0.0;0.0;0.0;0.0;0.0
RPB2_HUMAN;POLR2B;0.0;23780.543;28825.84;0.0;23212.02;23559.066
SDHA_HUMAN;SDHA;269548.62;240933.69;259931.06;377762.3;325685.38;287499.5
GDIA_HUMAN;GDI1;86254.36;101272.61;80536.484;70349.875;122381.71;105516.37
S10A7_HUMAN;S100A7;0.0;0.0;0.0;0.0;0.0;0.0
METK2_HUMAN;MAT2A;68752.31;67067.33;77234.695;65317.414;55282.848;60151.32
KAP1_HUMAN;PRKAR1B;0.0;0.0;0.0;0.0;0.0;0.0
KAP3_HUMAN;PRKAR2B;0.0;0.0;0.0;0.0;0.0;0.0
CPSM_HUMAN;CPS1;0.0;0.0;0.0;0.0;0.0;0.0
RIR2_HUMAN;RRM2;0.0;0.0;0.0;0.0;0.0;0.0
SDC4_HUMAN;SDC4;0.0;0.0;0.0;0.0;0.0;0.0
TIA1_HUMAN;TIA1;0.0;0.0;0.0;0.0;0.0;35959.863
FMO3_HUMAN;FMO3;0.0;0.0;0.0;0.0;0.0;0.0
DNJA1_HUMAN;DNAJA1;69483.22;89315.51;93305.945;60067.95;55584.797;60740.836
AKT1_HUMAN;AKT1;21924.982;28274.084;33128.855;0.0;23316.66;22380.047
QCR1_HUMAN;UQCRC1;118254.92;103648.875;100098.12;106773.88;109384.016;81311.125
3HIDH_HUMAN;HIBADH;92212.805;105317.484;63619.17;133645.39;126855.96;123178.76
PUR9_HUMAN;ATIC;185387.58;167011.05;226650.14;191566.27;177531.19;179957.77
HNRH3_HUMAN;HNRNPH3;64392.695;68542.42;62558.19;0.0;57416.336;67793.54
HNRH1_HUMAN;HNRNPH1;132893.61;141824.27;109344.586;102455.2;138451.69;98073.875
1433B_HUMAN;YWHAB;391018.97;431107.3;292384.3;314439.03;311263.4;425477.47
STIP1_HUMAN;STIP1;240127.6;237761.06;215929.34;201426.08;238986.39;275133.78
S10AB_HUMAN;S100A11;2607245.5;2940679.0;2575862.0;3825668.5;2488649.5;3544591.2
PRDX2_HUMAN;PRDX2;463574.9;397271.9;426665.56;467191.12;390382.3;403411.9
GLPK_HUMAN;GK;0.0;0.0;0.0;0.0;0.0;0.0
GRK4_HUMAN;GRK4;0.0;0.0;0.0;0.0;0.0;0.0
DCTD_HUMAN;DCTD;96393.32;105736.34;82847.32;83983.484;123800.96;129595.05
P5CR1_HUMAN;PYCR1;59050.637;60577.22;55783.105;0.0;39551.062;50615.426
NAC1_HUMAN;SLC8A1;0.0;0.0;0.0;0.0;0.0;0.0
GBP1_HUMAN;GBP1;35145.645;34994.363;31617.357;36656.78;0.0;23791.795
GBP2_HUMAN;GBP2;0.0;20336.4;0.0;0.0;0.0;0.0
TF2H1_HUMAN;GTF2H1;0.0;0.0;0.0;0.0;0.0;0.0
CGL_HUMAN;CTH;0.0;0.0;0.0;0.0;0.0;0.0
RL9_HUMAN;RPL9;107005.27;116918.805;107114.125;79314.266;153128.03;135304.97
CD70_HUMAN;CD70;0.0;0.0;0.0;0.0;0.0;0.0
ACSL1_HUMAN;ACSL1;28620.426;33359.543;0.0;29010.016;33491.418;43167.785
KINH_HUMAN;KIF5B;114445.29;130332.24;131959.27;105114.01;109926.87;117517.38
DUT_HUMAN;DUT;55882.08;109653.484;96968.22;0.0;0.0;77032.586
MRP1_HUMAN;ABCC1;20187.951;87988.59;0.0;0.0;0.0;0.0
CKS2_HUMAN;CKS2;0.0;22265.094;0.0;0.0;0.0;0.0
S10A3_HUMAN;S100A3;0.0;0.0;0.0;0.0;0.0;0.0
ABCD1_HUMAN;ABCD1;0.0;0.0;0.0;0.0;0.0;0.0
MA1A1_HUMAN;MAN1A1;0.0;245985.53;0.0;0.0;0.0;0.0
ERD22_HUMAN;KDELR2;0.0;0.0;0.0;0.0;53674.67;26542.56
MCM4_HUMAN;MCM4;0.0;96047.88;90492.11;0.0;120596.125;71406.63
MCM5_HUMAN;MCM5;43952.723;71616.875;85051.836;0.0;0.0;56407.72
MCM7_HUMAN;MCM7;0.0;53180.71;94154.68;0.0;0.0;32171.676
GALNS_HUMAN;GALNS;0.0;0.0;0.0;0.0;0.0;0.0
SDC2_HUMAN;SDC2;0.0;0.0;0.0;0.0;0.0;0.0
CD68_HUMAN;CD68;0.0;0.0;0.0;0.0;0.0;0.0
GLYC_HUMAN;SHMT1;0.0;26511.266;0.0;0.0;0.0;0.0
GLYM_HUMAN;SHMT2;114374.85;142479.33;115862.02;118879.17;137601.22;137111.86
HYES_HUMAN;EPHX2;0.0;0.0;0.0;0.0;0.0;0.0
HS71L_HUMAN;HSPA1L;0.0;0.0;0.0;0.0;0.0;0.0
HSP74_HUMAN;HSPA4;168898.58;121936.55;156023.52;132454.55;161752.25;145330.0
GRK5_HUMAN;GRK5;0.0;0.0;0.0;0.0;0.0;0.0
MPI_HUMAN;MPI;37310.6;43493.582;37340.934;31703.47;27441.893;44436.008
GPC1_HUMAN;GPC1;82786.36;62840.566;72005.43;44659.25;42332.895;0.0
CAH8_HUMAN;CA8;0.0;0.0;0.0;0.0;0.0;0.0
CTNA1_HUMAN;CTNNA1;122323.97;135817.97;132232.33;141470.42;123138.8;118763.555
PHB1_HUMAN;PHB1;159576.48;149958.73;152291.47;178124.34;129061.5;131265.23
SPB6_HUMAN;SERPINB6;130939.61;122386.61;116431.76;145807.75;148974.86;138820.02
MERL_HUMAN;NF2;0.0;80192.88;0.0;0.0;0.0;0.0
RADI_HUMAN;RDX;88671.44;114781.72;94648.72;120172.04;108282.24;105693.836
RFA3_HUMAN;RPA3;18234.965;22015.217;22328.621;0.0;0.0;16599.271
RFC2_HUMAN;RFC2;0.0;0.0;0.0;0.0;0.0;0.0
RL22_HUMAN;RPL22;259254.17;273548.28;227542.86;215213.52;248949.42;215672.66
T2FA_HUMAN;GTF2F1;0.0;0.0;22205.557;0.0;0.0;0.0
SPRE_HUMAN;SPR;37781.492;41577.34;51290.1;78494.3;73410.875;61385.22
PGH2_HUMAN;PTGS2;0.0;0.0;0.0;0.0;0.0;0.0
TSP2_HUMAN;THBS2;0.0;0.0;0.0;0.0;0.0;0.0
IDUA_HUMAN;IDUA;0.0;0.0;0.0;0.0;0.0;0.0
CBS_HUMAN;CBS;42654.035;43844.19;70902.79;0.0;58584.656;44855.76
K1C9_HUMAN;KRT9;52262.95;67035.6;91210.05;68996.13;0.0;837465.0
FBN1_HUMAN;FBN1;23783.172;32815.965;0.0;0.0;0.0;39974.426
FBN2_HUMAN;FBN2;0.0;56107.875;73035.96;0.0;47788.86;64697.42
GDE_HUMAN;AGL;0.0;24322.742;0.0;0.0;0.0;24357.863
MYH9_HUMAN;MYH9;732630.6;1406074.2;1198784.0;807396.8;537117.5;504805.16
MYH10_HUMAN;MYH10;60757.324;117409.82;98073.66;121649.69;0.0;0.0
COPB2_HUMAN;COPB2;191276.19;197478.53;205969.64;192319.7;194639.0;179400.4
ACTN2_HUMAN;ACTN2;256870.88;0.0;0.0;0.0;0.0;42053.906
SOAT1_HUMAN;SOAT1;0.0;42244.375;26676.08;0.0;35903.12;32979.496
ADDA_HUMAN;ADD1;89722.89;100195.72;91945.92;114521.71;80018.98;85502.17
BASI_HUMAN;BSG;138019.25;109323.445;97353.086;60677.504;103652.26;142063.3
TIMP3_HUMAN;TIMP3;43505.152;0.0;0.0;0.0;0.0;0.0
FUS_HUMAN;FUS;104854.53;96376.88;112592.086;69817.13;79693.836;93289.29
NU214_HUMAN;NUP214;0.0;43190.418;33693.094;0.0;0.0;36273.09
DEK_HUMAN;DEK;39278.297;32783.832;39795.938;49293.734;0.0;0.0
MYH11_HUMAN;MYH11;1220110.8;138853.39;0.0;0.0;0.0;0.0
GLRX1_HUMAN;GLRX;77671.1;62127.035;77635.414;169960.38;166942.75;153848.44
PPM1A_HUMAN;PPM1A;0.0;0.0;0.0;0.0;0.0;0.0
AHR_HUMAN;AHR;0.0;0.0;0.0;0.0;0.0;0.0
K22E_HUMAN;KRT2;75864.055;78572.42;83976.875;78639.73;0.0;368102.2
HMGCL_HUMAN;HMGCL;42501.457;41851.84;40250.125;51139.78;50288.812;45704.867
PRS7_HUMAN;PSMC2;92688.914;99270.05;106866.96;95777.07;102421.07;81170.05
CH3L1_HUMAN;CHI3L1;0.0;0.0;0.0;0.0;0.0;0.0
GGT5_HUMAN;GGT5;0.0;0.0;0.0;0.0;0.0;0.0
CXG1_HUMAN;GJC1;0.0;0.0;0.0;0.0;0.0;0.0
ARL2_HUMAN;ARL2;29968.248;24103.994;36975.402;0.0;0.0;45485.383
ARL3_HUMAN;ARL3;110254.53;89192.68;97266.69;85802.26;83952.484;95241.53
TRI23_HUMAN;TRIM23;0.0;0.0;0.0;0.0;0.0;0.0
MP2K2_HUMAN;MAP2K2;70727.03;76329.99;81165.13;104647.08;70006.734;60057.65
ATPG_HUMAN;ATP5F1C;163833.73;100554.1;88806.555;122613.695;133986.03;107453.73
VATE1_HUMAN;ATP6V1E1;140381.33;130396.85;119069.05;144909.67;183457.94;146576.44
HEM6_HUMAN;CPOX;40113.57;36568.94;40205.203;36022.715;41072.33;29315.072
RL4_HUMAN;RPL4;392872.34;521682.94;451086.53;463100.7;585652.6;461562.62
8ODP_HUMAN;NUDT1;82691.96;58385.234;75982.04;0.0;0.0;57550.883
LONM_HUMAN;LONP1;146105.17;153321.56;129756.18;100313.76;142183.84;136506.78
PGM1_HUMAN;PGM1;97067.89;173729.92;104177.41;191335.19;174188.72;165713.77
PP1G_HUMAN;PPP1CC;60272.543;71547.914;0.0;0.0;0.0;0.0
TGFR1_HUMAN;TGFBR1;0.0;0.0;0.0;0.0;0.0;0.0
GNL1_HUMAN;GNL1;0.0;18495.1;0.0;0.0;0.0;0.0
PEDF_HUMAN;SERPINF1;17758.414;20420.463;0.0;41816.582;28872.941;50854.07
ODO2_HUMAN;DLST;139133.44;80831.15;85733.055;107734.26;75229.31;90691.74
GMPR1_HUMAN;GMPR;0.0;0.0;0.0;0.0;0.0;0.0
DHB2_HUMAN;HSD17B2;0.0;0.0;0.0;0.0;0.0;0.0
SRP14_HUMAN;SRP14;168616.02;181685.86;176929.14;152117.14;103310.516;101395.83
TGFR2_HUMAN;TGFBR2;0.0;0.0;0.0;0.0;31082.137;0.0
NUP62_HUMAN;NUP62;0.0;0.0;0.0;0.0;0.0;0.0
HPCL1_HUMAN;HPCAL1;36420.21;0.0;0.0;0.0;35693.79;0.0
FDFT_HUMAN;FDFT1;0.0;0.0;0.0;0.0;0.0;0.0
TAGL2_HUMAN;TAGLN2;1422589.8;1095656.8;1008057.94;921460.1;723932.06;757954.06
TALDO_HUMAN;TALDO1;379591.0;386882.7;331373.1;455663.22;304403.88;313139.66
SYUA_HUMAN;SNCA;0.0;0.0;0.0;0.0;38684.883;0.0
ETFB_HUMAN;ETFB;96229.92;40301.84;57568.555;70070.47;99101.805;43302.543
RBMX_HUMAN;RBMX;64941.07;71142.3;53057.76;90870.62;66253.46;48494.145
VKGC_HUMAN;GGCX;0.0;0.0;0.0;0.0;0.0;0.0
LICH_HUMAN;LIPA;0.0;0.0;0.0;0.0;0.0;0.0
VATA_HUMAN;ATP6V1A;314097.44;300646.12;350753.2;247677.69;195143.42;296411.5
GRP75_HUMAN;HSPA9;320763.3;262914.12;274759.1;226931.1;266452.78;279228.56
IF4A3_HUMAN;EIF4A3;49086.562;55988.207;61899.887;0.0;61353.477;63451.72
RS19_HUMAN;RPS19;592223.0;596384.4;485983.38;627393.06;526797.0;436968.06
RL3_HUMAN;RPL3;201252.56;280857.84;265546.53;178845.58;229835.88;243626.12
COFA1_HUMAN;COL15A1;0.0;0.0;0.0;0.0;0.0;0.0
COIA1_HUMAN;COL18A1;0.0;0.0;0.0;50914.312;55835.16;41177.176
MPV17_HUMAN;MPV17;0.0;41835.695;0.0;0.0;0.0;39350.777
OST48_HUMAN;DDOST;220627.38;185514.61;209647.1;149124.14;162612.19;157136.38
AN32A_HUMAN;ANP32A;80561.3;73257.8;76682.914;59873.965;76302.195;64553.312
FEN1_HUMAN;FEN1;28475.494;0.0;39615.18;0.0;0.0;0.0
CUX1_HUMAN;CUX1;0.0;0.0;19346.863;0.0;0.0;0.0
CAPG_HUMAN;CAPG;344137.38;177528.67;195902.12;127073.21;220184.45;224643.89
CAP2_HUMAN;CAP2;80171.07;79639.7;54198.38;41931.617;74021.375;106589.65
IL6RB_HUMAN;IL6ST;61298.953;64937.324;63837.02;0.0;49056.67;44857.527
TXLNA_HUMAN;TXLNA;47723.223;73940.2;52449.254;66495.24;44439.8;50053.684
TCPZ_HUMAN;CCT6A;362379.9;465191.7;398981.25;422593.56;462694.5;412565.94
NNMT_HUMAN;NNMT;297481.06;272963.06;170728.89;650783.06;485682.94;422493.4
PSB10_HUMAN;PSMB10;32470.76;34184.63;33799.574;36852.812;27402.035;32769.453
RL13A_HUMAN;RPL13A;110267.5;91992.805;142575.55;74416.3;113623.35;136483.47
ARL1_HUMAN;ARL1;52493.953;83047.805;40962.242;33829.902;55644.348;70691.625
UBP8_HUMAN;USP8;126032.83;137257.72;0.0;0.0;165686.11;0.0
PEX19_HUMAN;PEX19;41010.945;0.0;0.0;0.0;0.0;0.0
MDHC_HUMAN;MDH1;293101.6;245457.11;249625.44;308388.8;370762.0;371346.34
MDHM_HUMAN;MDH2;793337.94;546654.2;594237.8;405872.16;526451.94;683250.75
RFC3_HUMAN;RFC3;0.0;0.0;0.0;0.0;0.0;0.0
ECHA_HUMAN;HADHA;240674.06;194145.4;174891.11;223161.48;180465.25;254325.02
IF2G_HUMAN;EIF2S3;164815.78;184765.05;197797.19;115154.445;152290.47;164608.9
CETN2_HUMAN;CETN2;36903.93;19504.537;20029.75;0.0;18803.256;20488.477
EIF2D_HUMAN;EIF2D;0.0;0.0;0.0;0.0;0.0;0.0
WNT5A_HUMAN;WNT5A;30344.785;32357.58;0.0;0.0;0.0;0.0
BUD31_HUMAN;BUD31;33815.543;0.0;0.0;0.0;0.0;0.0
UBA7_HUMAN;UBA7;34868.465;37391.402;0.0;0.0;45562.3;36383.96
NAA10_HUMAN;NAA10;35126.56;51865.316;47397.03;51155.723;48172.375;42344.16
IPP2_HUMAN;PPP1R2;0.0;0.0;0.0;0.0;0.0;0.0
CSK_HUMAN;CSK;0.0;35290.4;0.0;0.0;0.0;37578.53
GARS_HUMAN;GARS1;0.0;0.0;0.0;0.0;0.0;0.0
SYIC_HUMAN;IARS1;100947.86;130264.42;113125.18;96419.43;95418.47;95469.234
KPCI_HUMAN;PRKCI;0.0;0.0;0.0;0.0;0.0;0.0
ACTY_HUMAN;ACTR1B;25272.033;35464.953;28203.52;38995.914;39483.426;64549.03
ECI1_HUMAN;ECI1;50968.594;57580.95;48304.656;68812.05;57459.105;80758.65
LAP2A_HUMAN;TMPO;0.0;49758.816;55841.22;0.0;0.0;0.0
LAP2B_HUMAN;TMPO;101065.91;83230.18;99443.3;79264.14;100188.98;91470.945
STAT6_HUMAN;STAT6;26874.457;27314.838;28235.56;30776.941;31076.996;23424.225
STA5A_HUMAN;STAT5A;0.0;0.0;0.0;0.0;0.0;0.0
MTREX_HUMAN;MTREX;0.0;0.0;0.0;0.0;0.0;0.0
AK1C3_HUMAN;AKR1C3;0.0;23766.725;0.0;0.0;0.0;0.0
PK3CA_HUMAN;PIK3CA;0.0;181373.78;0.0;0.0;0.0;0.0
MTOR_HUMAN;MTOR;0.0;0.0;0.0;0.0;0.0;0.0
PI4KA_HUMAN;PI4KA;0.0;24834.635;0.0;0.0;29326.113;17837.393
EPS15_HUMAN;EPS15;26127.55;17747.988;0.0;0.0;0.0;0.0
CASP3_HUMAN;CASP3;0.0;30218.701;0.0;0.0;21489.33;26530.984
RS27_HUMAN;RPS27;0.0;0.0;36528.562;0.0;0.0;0.0
ABL2_HUMAN;ABL2;0.0;0.0;0.0;0.0;0.0;0.0
RBM34_HUMAN;RBM34;0.0;0.0;0.0;0.0;0.0;0.0
LPPRC_HUMAN;LRPPRC;128936.266;152002.22;154632.38;152222.7;139959.58;135709.44
THIM_HUMAN;ACAA2;64228.04;79977.93;71285.266;82361.07;99039.71;86424.68
