Protein.ID;Gene;Ost_c_11 MaxLFQ Intensity;Ost_c_12 MaxLFQ Intensity;Ost_c_20 MaxLFQ Intensity;Ost_c_22 MaxLFQ Intensity;Ost_d_11 MaxLFQ Intensity;Ost_d_12 MaxLFQ Intensity;Ost_d_20 MaxLFQ Intensity;Ost_d_22 MaxLFQ Intensity
COPB2_HUMAN;COPB2;166440.55;173309.3;173528.05;187463.67;205836.88;187759.0;219198.22;237866.02
ACTN2_HUMAN;ACTN2;110598.99;0.0;0.0;56810.44;365930.47;0.0;0.0;0.0
SOAT1_HUMAN;SOAT1;31023.012;38434.645;0.0;38255.81;24319.498;51795.02;34877.34;41089.445
ADDA_HUMAN;ADD1;150061.92;85628.39;95671.29;114675.65;121329.61;89909.836;103242.04;88810.76
BASI_HUMAN;BSG;87662.47;109496.54;103744.41;86481.46;110383.86;108184.29;133443.52;67770.516
TIMP3_HUMAN;TIMP3;0.0;0.0;140683.5;78642.0;0.0;0.0;82373.75;0.0
FUS_HUMAN;FUS;0.0;108580.98;80330.64;64119.305;99936.09;60208.664;0.0;58144.29
NU214_HUMAN;NUP214;53476.11;46371.582;45429.777;37000.676;0.0;36318.38;0.0;0.0
DEK_HUMAN;DEK;0.0;0.0;0.0;29731.285;62087.004;38665.188;0.0;0.0
MYH11_HUMAN;MYH11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLRX1_HUMAN;GLRX;125973.195;136113.56;156576.58;121125.53;227875.84;252524.02;156347.05;195457.39
PPM1A_HUMAN;PPM1A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AHR_HUMAN;AHR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K22E_HUMAN;KRT2;154618.53;59798.83;113219.07;173932.1;116421.33;40515.12;97023.836;0.0
HMGCL_HUMAN;HMGCL;45451.56;55450.863;45344.75;43089.434;34620.613;55460.66;40886.25;45142.195
PRS7_HUMAN;PSMC2;99777.68;105553.91;96020.94;84776.39;95500.945;83448.4;79487.13;87959.08
CH3L1_HUMAN;CHI3L1;72180.414;179358.89;0.0;42459.34;97370.82;55038.973;0.0;0.0
GGT5_HUMAN;GGT5;0.0;0.0;0.0;0.0;159312.34;185568.11;228935.94;319735.25
CXG1_HUMAN;GJC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARL2_HUMAN;ARL2;30104.62;35856.387;0.0;29205.596;34195.363;0.0;0.0;0.0
ARL3_HUMAN;ARL3;122846.42;93421.67;110318.09;82652.164;112672.734;81040.89;73935.17;54214.9
TRI23_HUMAN;TRIM23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MP2K2_HUMAN;MAP2K2;77811.73;92682.695;96809.305;92331.07;88663.695;97091.22;130385.09;104437.48
ATPG_HUMAN;ATP5F1C;110214.914;117876.4;117963.914;139220.88;138579.6;145556.53;148482.16;159672.92
VATE1_HUMAN;ATP6V1E1;169203.08;162030.19;165462.33;152078.61;178006.19;166816.55;129164.164;232085.03
HEM6_HUMAN;CPOX;0.0;0.0;40301.367;41066.383;56810.184;58549.11;0.0;42312.105
RL4_HUMAN;RPL4;525582.1;514934.06;494867.88;582922.06;429274.38;558377.06;558547.2;630674.25
8ODP_HUMAN;NUDT1;92527.05;79966.39;73160.42;62136.4;60819.324;0.0;0.0;0.0
LONM_HUMAN;LONP1;168958.73;159542.34;174356.86;135483.34;119208.06;138290.53;161679.81;103771.875
PGM1_HUMAN;PGM1;242140.12;185059.67;175991.66;221066.11;170304.48;258277.19;414480.47;288804.47
PP1G_HUMAN;PPP1CC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TGFR1_HUMAN;TGFBR1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GNL1_HUMAN;GNL1;27190.63;0.0;0.0;18787.416;0.0;0.0;0.0;0.0
PEDF_HUMAN;SERPINF1;17087.889;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ODO2_HUMAN;DLST;89342.03;88217.08;81303.914;71497.75;124169.4;79009.055;56996.723;74991.85
GMPR1_HUMAN;GMPR;0.0;0.0;0.0;0.0;0.0;0.0;19490.146;0.0
DHB2_HUMAN;HSD17B2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SRP14_HUMAN;SRP14;168805.7;207956.89;187619.05;134716.53;183584.58;137767.12;84400.484;132413.98
TGFR2_HUMAN;TGFBR2;0.0;0.0;0.0;23530.574;27743.066;29680.004;0.0;31940.838
NUP62_HUMAN;NUP62;0.0;0.0;0.0;27224.738;0.0;0.0;0.0;0.0
HPCL1_HUMAN;HPCAL1;0.0;0.0;0.0;19555.355;0.0;0.0;0.0;0.0
FDFT_HUMAN;FDFT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TAGL2_HUMAN;TAGLN2;1593498.5;1576635.1;1709949.0;1404598.9;1333867.6;1539617.8;1047264.25;1157716.6
TALDO_HUMAN;TALDO1;343934.72;346113.84;347800.72;314114.56;319547.66;435121.16;328038.75;359752.56
SYUA_HUMAN;SNCA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ETFB_HUMAN;ETFB;0.0;64822.543;72670.055;51659.723;91467.85;50696.17;51961.41;55126.05
RBMX_HUMAN;RBMX;88142.97;61928.43;49835.605;51421.117;99003.81;63271.125;0.0;55326.723
VKGC_HUMAN;GGCX;0.0;0.0;0.0;0.0;0.0;0.0;26693.79;0.0
LICH_HUMAN;LIPA;0.0;0.0;0.0;21448.027;0.0;0.0;0.0;0.0
VATA_HUMAN;ATP6V1A;313500.16;419624.3;402196.47;407364.75;262927.25;349509.6;384553.16;304578.5
GRP75_HUMAN;HSPA9;248897.55;234814.11;260708.39;242935.94;258325.56;231136.94;210080.47;253366.73
IF4A3_HUMAN;EIF4A3;0.0;63350.754;45451.746;45229.145;50322.8;55548.465;50252.34;30813.027
RS19_HUMAN;RPS19;732972.56;510628.88;568407.25;515334.06;551865.0;498204.03;314785.38;550055.8
RL3_HUMAN;RPL3;310866.97;271315.34;309397.22;313625.62;272830.75;335164.5;276379.72;283348.03
COFA1_HUMAN;COL15A1;0.0;0.0;45794.69;0.0;0.0;0.0;20081.541;0.0
COIA1_HUMAN;COL18A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MPV17_HUMAN;MPV17;0.0;0.0;0.0;49241.797;0.0;53574.074;50470.39;40972.074
OST48_HUMAN;DDOST;149411.33;242001.38;185770.92;243379.75;207682.58;180762.39;264356.97;178612.94
AN32A_HUMAN;ANP32A;86051.375;74181.29;76374.734;53954.305;77886.96;58091.62;51391.145;28913.613
FEN1_HUMAN;FEN1;0.0;0.0;0.0;0.0;24246.621;0.0;0.0;0.0
CUX1_HUMAN;CUX1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAPG_HUMAN;CAPG;363858.75;543649.8;170287.97;327282.34;512836.66;423392.22;137648.31;221384.61
CAP2_HUMAN;CAP2;0.0;0.0;0.0;82623.68;0.0;33422.13;93622.85;62374.223
IL6RB_HUMAN;IL6ST;0.0;0.0;0.0;29630.434;56413.312;33814.188;0.0;0.0
TXLNA_HUMAN;TXLNA;68395.836;47135.883;57749.71;64144.254;54325.285;62218.605;53750.13;64158.41
TCPZ_HUMAN;CCT6A;410581.72;348986.28;400554.62;420076.53;367568.16;431470.94;398232.53;373630.66
NNMT_HUMAN;NNMT;503716.34;393288.84;420659.7;590773.4;927925.56;1203587.0;1037981.0;1233527.4
PSB10_HUMAN;PSMB10;0.0;0.0;45797.9;32852.43;28276.22;27627.947;32716.309;32269.82
RL13A_HUMAN;RPL13A;109248.65;114940.36;136056.16;103820.47;185450.69;128974.516;121908.96;112678.59
ARL1_HUMAN;ARL1;51379.305;52935.31;50854.215;92449.95;60393.914;74197.414;145039.94;66778.375
UBP8_HUMAN;USP8;0.0;0.0;0.0;80236.21;0.0;0.0;0.0;0.0
PEX19_HUMAN;PEX19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MDHC_HUMAN;MDH1;225492.11;233628.27;238247.42;273263.22;305030.78;335097.44;319950.88;299114.8
MDHM_HUMAN;MDH2;626330.8;604196.5;594646.1;518922.25;983811.1;528630.9;453090.22;352711.5
RFC3_HUMAN;RFC3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ECHA_HUMAN;HADHA;202419.69;235418.52;228957.0;276577.06;214247.31;254804.19;274841.9;251784.16
IF2G_HUMAN;EIF2S3;167267.4;189653.84;144438.6;186519.52;171632.38;143447.0;157641.89;125367.234
CETN2_HUMAN;CETN2;0.0;0.0;0.0;20802.71;0.0;0.0;0.0;0.0
EIF2D_HUMAN;EIF2D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WNT5A_HUMAN;WNT5A;41416.484;0.0;0.0;31230.992;0.0;0.0;0.0;0.0
BUD31_HUMAN;BUD31;0.0;0.0;0.0;0.0;32389.016;0.0;0.0;0.0
UBA7_HUMAN;UBA7;0.0;47568.27;0.0;34360.83;35228.816;39690.113;33051.656;50103.375
NAA10_HUMAN;NAA10;50312.09;39316.94;39965.137;37340.94;0.0;37328.008;0.0;43542.21
IPP2_HUMAN;PPP1R2;0.0;339694.47;0.0;31386.068;0.0;0.0;0.0;0.0
CSK_HUMAN;CSK;0.0;0.0;59871.363;33678.5;0.0;27646.832;44643.668;0.0
GARS_HUMAN;GARS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYIC_HUMAN;IARS1;96808.72;109104.9;109477.664;115099.664;88443.78;110280.7;142405.75;114562.984
KPCI_HUMAN;PRKCI;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ACTY_HUMAN;ACTR1B;46547.848;44040.207;0.0;36874.992;0.0;41583.65;50054.523;0.0
ECI1_HUMAN;ECI1;81270.48;41616.39;0.0;46245.508;80556.07;52292.254;44815.406;54394.01
LAP2A_HUMAN;TMPO;0.0;48853.36;0.0;30388.828;0.0;0.0;0.0;0.0
LAP2B_HUMAN;TMPO;125762.625;83289.484;62398.395;54882.68;109368.32;62208.145;0.0;40983.81
STAT6_HUMAN;STAT6;0.0;39204.312;28198.646;26827.742;0.0;29583.014;34511.906;30127.941
STA5A_HUMAN;STAT5A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MTREX_HUMAN;MTREX;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AK1C3_HUMAN;AKR1C3;0.0;0.0;0.0;131327.08;128601.36;203753.58;169679.56;185087.69
PK3CA_HUMAN;PIK3CA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MTOR_HUMAN;MTOR;0.0;0.0;0.0;150731.39;0.0;152665.95;0.0;0.0
PI4KA_HUMAN;PI4KA;31122.441;26042.65;0.0;25682.605;0.0;36449.87;38036.543;19746.648
EPS15_HUMAN;EPS15;0.0;0.0;0.0;25110.865;0.0;0.0;0.0;0.0
CASP3_HUMAN;CASP3;35877.883;0.0;0.0;37726.953;0.0;30627.576;37336.457;31040.066
RS27_HUMAN;RPS27;0.0;0.0;0.0;26809.9;0.0;0.0;0.0;0.0
ABL2_HUMAN;ABL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RBM34_HUMAN;RBM34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LPPRC_HUMAN;LRPPRC;145001.73;157318.47;118328.43;135007.73;124154.97;132935.78;127330.97;130609.31
THIM_HUMAN;ACAA2;92545.62;78663.78;91645.62;100903.75;69326.51;94729.53;88664.266;82622.34
RL35_HUMAN;RPL35;174170.03;145637.34;149735.94;149227.97;177270.8;195590.8;118406.766;148902.28
CDN2A_HUMAN;CDKN2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CDN2C_HUMAN;CDKN2C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PCP_HUMAN;PRCP;163132.03;135834.38;82481.68;142018.12;155866.38;168283.36;140881.31;186592.98
CXCL5_HUMAN;CXCL5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HD_HUMAN;HTT;0.0;0.0;0.0;7991.279;0.0;0.0;0.0;0.0
ECE1_HUMAN;ECE1;0.0;0.0;0.0;20308.86;0.0;0.0;30320.012;29578.5
EAA1_HUMAN;SLC1A3;0.0;0.0;0.0;131881.77;0.0;0.0;0.0;0.0
EAA3_HUMAN;SLC1A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SATT_HUMAN;SLC1A4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LIS1_HUMAN;PAFAH1B1;78133.76;75455.27;81562.24;70699.35;79438.84;76310.06;77736.36;93813.375
MUC18_HUMAN;MCAM;0.0;0.0;24960.518;0.0;0.0;0.0;60194.824;0.0
CACP_HUMAN;CRAT;25182.441;32639.795;28269.365;33065.55;35346.83;34724.336;32876.617;31605.254
CATK_HUMAN;CTSK;50319.66;88395.77;102461.43;102130.97;135744.36;70932.52;74225.05;61140.133
MATR3_HUMAN;MATR3;179724.23;151516.58;115820.55;123952.39;181038.06;152327.31;103984.305;114283.17
GPDM_HUMAN;GPD2;152079.23;158072.92;189658.88;144310.02;145777.77;168376.1;163564.0;198954.86
SSRA_HUMAN;SSR1;0.0;0.0;0.0;42936.707;54588.97;0.0;0.0;0.0
AL3B1_HUMAN;ALDH3B1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTN9_HUMAN;PTPN9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NAMPT_HUMAN;NAMPT;67150.08;77169.89;43519.258;64747.953;79340.36;84488.83;52327.777;71729.15
PRS6B_HUMAN;PSMC4;268970.9;235559.48;259686.38;220673.03;227842.83;258905.67;190416.44;191305.78
EFTS_HUMAN;TSFM;0.0;0.0;289454.28;109726.71;0.0;162439.75;99475.09;0.0
PPIC_HUMAN;PPIC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VDAC2_HUMAN;VDAC2;164221.03;211699.56;234800.97;222724.44;281612.25;168373.6;261762.27;184969.14
ACDSB_HUMAN;ACADSB;0.0;0.0;0.0;23936.465;49532.426;42524.957;26484.51;27181.621
CBX5_HUMAN;CBX5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBP5_HUMAN;USP5;176431.78;187002.34;182974.05;166221.5;146207.44;172017.42;176631.9;185434.5
MK09_HUMAN;MAPK9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MP2K4_HUMAN;MAP2K4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KI67_HUMAN;MKI67;0.0;0.0;0.0;0.0;0.0;0.0;208152.23;0.0
KPB1_HUMAN;PHKA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAGP1_HUMAN;RANGAP1;85454.89;87065.69;107507.61;58774.18;79729.3;55740.81;33982.754;58075.184
RECQ1_HUMAN;RECQL;62095.26;62058.598;55487.082;58321.74;44596.418;55916.125;54000.37;56753.605
NOP2_HUMAN;NOP2;0.0;0.0;0.0;17789.61;34632.67;21139.482;0.0;0.0
CRK_HUMAN;CRK;146624.38;174889.34;149159.66;89744.27;87913.445;100758.17;109998.086;64350.91
CRKL_HUMAN;CRKL;0.0;0.0;0.0;0.0;41103.535;0.0;0.0;0.0
BAG6_HUMAN;BAG6;252843.42;272141.6;252417.44;157409.92;261456.39;130921.53;134948.14;117137.445
GSTM5_HUMAN;GSTM5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NSF_HUMAN;NSF;73875.87;80253.67;84814.125;98251.54;80702.09;89677.82;98254.96;120696.33
MP2K3_HUMAN;MAP2K3;0.0;0.0;0.0;42822.848;0.0;47593.434;71616.18;0.0
BRCC3_HUMAN;BRCC3;0.0;0.0;0.0;23841.9;0.0;31539.512;24859.312;30325.72
RL27A_HUMAN;RPL27A;82406.2;86549.14;101743.87;57336.727;106988.51;56275.402;65944.734;63886.098
RL5_HUMAN;RPL5;975069.7;891272.44;929114.75;952200.9;813809.9;850956.9;817351.25;748868.94
RL21_HUMAN;RPL21;198967.34;212586.98;273516.72;241102.6;267373.72;266254.1;162167.56;167814.4
RL28_HUMAN;RPL28;436061.4;409068.3;396852.44;367767.7;346822.12;408351.75;279958.75;397949.38
RS9_HUMAN;RPS9;197399.97;171761.9;164378.5;178647.42;122205.64;149258.45;175115.64;142854.12
RS5_HUMAN;RPS5;738906.94;839441.0;897342.0;694945.56;794904.1;538010.6;634397.9;520329.84
RS10_HUMAN;RPS10;281428.78;199662.86;280426.3;259012.28;209919.95;268671.62;229017.62;246380.83
MAP1B_HUMAN;MAP1B;150959.36;127033.48;207816.84;140075.03;198376.1;116409.42;157781.0;171526.47
GNPI1_HUMAN;GNPDA1;54680.344;48022.637;38203.66;42957.16;64099.312;77221.9;45914.1;75024.62
NEDD4_HUMAN;NEDD4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
YAP1_HUMAN;YAP1;67358.22;72291.945;90741.52;65038.45;71878.375;76552.62;54358.926;75697.26
UTRN_HUMAN;UTRN;67882.305;79113.82;67538.6;69088.3;51612.812;65386.527;75596.79;69531.695
IQGA1_HUMAN;IQGAP1;196316.17;257741.97;200239.47;223564.97;225083.77;240271.92;249538.77;246550.39
GLYG_HUMAN;GYG1;51355.617;60780.145;62098.746;60609.86;43252.29;65856.28;77750.05;112096.8
STT3A_HUMAN;STT3A;88511.35;96263.64;53591.863;78878.55;71568.54;76312.17;98405.766;102458.22
MSS4_HUMAN;RABIF;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PA24A_HUMAN;PLA2G4A;35649.14;32463.412;0.0;34618.92;0.0;0.0;0.0;0.0
CAZA2_HUMAN;CAPZA2;134838.64;163890.88;177377.52;167692.61;212371.42;136653.33;165384.1;169183.56
IF1AX_HUMAN;EIF1AX;146668.33;108277.95;129270.16;103622.766;123859.5;101130.21;83094.26;102486.78
AL1A3_HUMAN;ALDH1A3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYQ_HUMAN;QARS1;257454.7;201086.67;195074.12;252845.38;212953.16;208978.03;259456.67;183661.66
RL29_HUMAN;RPL29;0.0;140504.77;108708.91;141804.98;434298.75;0.0;0.0;0.0
TISD_HUMAN;ZFP36L2;0.0;0.0;0.0;18650.541;0.0;47369.207;26741.105;47806.844
UCRI_HUMAN;UQCRFS1;155983.38;114027.305;132847.53;135249.84;89209.766;139417.0;107408.836;94199.164
ATPO_HUMAN;ATP5PO;146415.19;131620.1;134335.5;121022.92;118097.59;151898.98;111772.54;108592.7
GLIP1_HUMAN;GLIPR1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SDF1_HUMAN;CXCL12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPCE_HUMAN;PREP;54988.582;57718.887;58635.234;37234.46;54573.97;44097.625;60520.23;47947.87
MAOX_HUMAN;ME1;54785.57;39414.805;36243.89;56977.85;46163.957;66951.07;97110.31;59940.887
IREB2_HUMAN;IREB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TFPI2_HUMAN;TFPI2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LEPR_HUMAN;LEPR;0.0;0.0;0.0;20138.967;0.0;0.0;100856.07;40376.445
PI42A_HUMAN;PIP4K2A;0.0;0.0;123544.34;57667.605;71530.73;50692.89;0.0;62085.22
COPD_HUMAN;ARCN1;116936.15;114514.04;121721.14;122573.055;124866.5;109257.62;97906.89;104005.68
LSS_HUMAN;LSS;0.0;32990.805;53660.61;37460.035;64471.93;55044.33;56225.906;67294.66
GSH1_HUMAN;GCLC;0.0;0.0;0.0;7864.749;0.0;0.0;0.0;17252.293
GSH0_HUMAN;GCLM;0.0;52309.22;0.0;32896.52;50031.34;37486.79;34634.664;0.0
CD151_HUMAN;CD151;44026.727;29980.73;46840.31;42861.66;0.0;47562.78;83148.266;0.0
PSMD8_HUMAN;PSMD8;0.0;42226.152;69872.305;34331.21;0.0;26316.682;47486.523;0.0
PRC2A_HUMAN;PRRC2A;0.0;0.0;0.0;299730.4;0.0;0.0;446650.62;0.0
GSHB_HUMAN;GSS;92214.58;75836.984;95933.85;71348.52;77916.04;55227.543;49610.707;44122.066
TCPE_HUMAN;CCT5;241368.2;255248.78;275256.03;266893.1;219066.28;227152.34;225928.81;192856.77
PTSS1_HUMAN;PTDSS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NEST_HUMAN;NES;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HSP13_HUMAN;HSPA13;153337.97;115582.73;0.0;85953.2;0.0;0.0;86681.98;0.0
KC1A_HUMAN;CSNK1A1;0.0;0.0;0.0;19643.74;0.0;14324.167;0.0;0.0
IDHP_HUMAN;IDH2;80505.37;112442.46;93301.414;95670.84;89994.766;118757.336;115938.4;110655.5
PIPNB_HUMAN;PITPNB;52680.82;50432.89;48655.816;55756.043;50257.527;47300.78;50102.94;44874.402
AGRE5_HUMAN;ADGRE5;59144.85;28376.783;66146.98;63366.84;76288.79;29697.713;59932.72;55699.55
DPOD2_HUMAN;POLD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MRP_HUMAN;MARCKSL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAMLG_HUMAN;CAMLG;0.0;0.0;0.0;30481.799;0.0;0.0;34492.594;0.0
MAPK2_HUMAN;MAPKAPK2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DNSL1_HUMAN;DNASE1L1;0.0;0.0;0.0;13654.802;0.0;0.0;21571.46;0.0
AL9A1_HUMAN;ALDH9A1;122779.6;155356.86;111624.63;107261.83;179639.14;119597.41;139080.5;95354.87
RL34_HUMAN;RPL34;222476.36;202149.95;201429.64;169789.9;189065.5;143537.2;137195.05;156064.84
RPIA_HUMAN;RPIA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LMAN1_HUMAN;LMAN1;136590.36;162095.81;117252.56;159812.19;121362.266;154018.25;167258.69;175103.73
NASP_HUMAN;NASP;72154.14;43300.074;41118.49;36861.312;0.0;41081.793;22837.246;44681.96
FAS_HUMAN;FASN;297692.12;279936.34;221507.61;352292.34;522570.56;500695.97;870305.44;589727.94
FNTA_HUMAN;FNTA;68744.05;0.0;80776.19;49657.99;76117.555;56344.473;85944.805;0.0
DHYS_HUMAN;DHPS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TCPG_HUMAN;CCT3;192244.89;207445.86;207500.72;233678.58;262974.94;231310.7;229905.17;199699.02
RM19_HUMAN;MRPL19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EFTU_HUMAN;TUFM;135609.95;154259.81;151711.1;155918.2;146383.11;187131.16;152934.11;155474.78
AMPH_HUMAN;AMPH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AL7A1_HUMAN;ALDH7A1;66747.664;67923.43;63087.086;80008.03;82337.734;71828.76;73982.23;94391.73
INPP_HUMAN;INPP1;0.0;0.0;0.0;0.0;40029.176;0.0;0.0;0.0
SRP09_HUMAN;SRP9;64007.71;51346.652;65215.816;46359.406;106048.09;48213.668;39931.34;33133.043
PCY1A_HUMAN;PCYT1A;60677.207;40628.008;41402.312;50788.836;38672.68;56352.59;67197.94;56705.965
SYAC_HUMAN;AARS1;70087.79;93370.26;87260.55;61491.535;0.0;53941.504;45890.324;57509.75
SYCC_HUMAN;CARS1;68549.25;66038.84;69008.82;68958.76;73613.61;56855.26;75245.88;62118.152
SYHM_HUMAN;HARS2;0.0;0.0;0.0;44345.383;0.0;0.0;0.0;0.0
SYSC_HUMAN;SARS1;66920.48;90678.6;103291.39;92570.38;100314.97;73047.72;91177.74;99125.03
PPM1F_HUMAN;PPM1F;0.0;0.0;0.0;33612.973;0.0;34908.73;28205.041;41484.61
PRI2_HUMAN;PRIM2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CASP4_HUMAN;CASP4;0.0;0.0;0.0;34047.684;0.0;0.0;0.0;0.0
CTCF_HUMAN;CTCF;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSB3_HUMAN;PSMB3;179961.38;142390.98;115641.54;157718.14;132690.16;156099.78;121514.27;200110.4
PSB2_HUMAN;PSMB2;277318.78;230330.27;206903.89;336983.94;158725.84;355333.88;342532.25;319891.1
MCM2_HUMAN;MCM2;38670.074;43930.58;0.0;21088.105;24580.74;34461.406;0.0;0.0
COMP_HUMAN;COMP;69407.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ACADV_HUMAN;ACADVL;168822.8;179567.88;105858.49;104384.445;82700.52;148382.39;106452.14;118268.83
YLPM1_HUMAN;YLPM1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ACOT2_HUMAN;ACOT2;56506.566;38587.426;56148.145;55198.7;74825.195;41558.605;138515.84;53445.54
VPS41_HUMAN;VPS41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TMEDA_HUMAN;TMED10;239355.77;268755.84;243279.0;326043.97;237214.11;244734.75;286492.03;293794.56
RBM25_HUMAN;RBM25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NUMB_HUMAN;NUMB;0.0;26976.299;0.0;30663.867;23298.754;32948.016;26373.041;0.0
PSN1_HUMAN;PSEN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EI2BB_HUMAN;EIF2B2;0.0;0.0;0.0;26344.2;0.0;0.0;22232.584;0.0
HINT1_HUMAN;HINT1;433525.66;292279.62;444191.25;474550.66;197196.84;370072.34;492253.22;488308.9
NU153_HUMAN;NUP153;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RBP2_HUMAN;RANBP2;0.0;42997.832;0.0;33538.023;0.0;37742.82;0.0;32069.555
RGS19_HUMAN;RGS19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RGS3_HUMAN;RGS3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GSK3B_HUMAN;GSK3B;0.0;26347.72;0.0;20420.467;0.0;0.0;31539.79;0.0
5NTC_HUMAN;NT5C2;0.0;45924.72;74596.2;48811.816;48739.25;62731.285;87032.49;64194.12
SPS1_HUMAN;SEPHS1;33961.125;42541.074;0.0;29133.877;55860.125;33083.246;0.0;0.0
GUAA_HUMAN;GMPS;58314.37;72768.36;52777.766;58102.223;55837.258;43040.043;35775.793;0.0
DNLI3_HUMAN;LIG3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MRE11_HUMAN;MRE11;0.0;0.0;0.0;0.0;0.0;32387.125;0.0;30405.107
ENTP1_HUMAN;ENTPD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNMT_HUMAN;HNMT;0.0;0.0;0.0;0.0;0.0;26577.332;35785.26;35129.3
GNAQ_HUMAN;GNAQ;52197.785;50563.21;55036.613;51925.25;79529.32;43246.984;59758.84;81603.59
IDH3A_HUMAN;IDH3A;58645.227;66717.36;57604.164;57499.18;80903.75;60935.746;74427.38;56856.39
CRIP1_HUMAN;CRIP1;101918.28;60429.46;189321.16;106530.67;62331.652;56887.93;195595.22;146106.48
MMP14_HUMAN;MMP14;247287.36;261045.39;251893.03;297976.66;216595.72;205218.1;178501.36;247644.89
PPOX_HUMAN;PPOX;0.0;0.0;0.0;18567.967;0.0;0.0;0.0;0.0
GDIB_HUMAN;GDI2;607562.3;636595.25;707656.75;814903.8;766045.8;673443.0;981659.3;798417.06
EMD_HUMAN;EMD;133531.94;145181.0;120294.17;112376.914;130016.945;106309.12;100535.78;89853.555
CPT1A_HUMAN;CPT1A;53870.137;57225.08;61752.11;44176.914;57678.27;39590.45;55931.047;29349.879
