Protein.ID;Gene;ADSCs_c_111 MaxLFQ Intensity;ADSCs_c_1531 MaxLFQ Intensity;ADSCs_c_38 MaxLFQ Intensity;ADSCs_c_45 MaxLFQ Intensity;ADSCs_d_111 MaxLFQ Intensity;ADSCs_d_1531 MaxLFQ Intensity;ADSCs_d_38 MaxLFQ Intensity;ADSCs_d_45 MaxLFQ Intensity
VATC1_HUMAN;ATP6V1C1;0.0;0.0;0.0;0.0;29346.178;20316.11;21626.129;0.0
CSRP1_HUMAN;CSRP1;559196.0;285837.94;194618.16;269183.8;277240.25;165240.52;130674.27;219205.2
FLNA_HUMAN;FLNA;544611.25;853637.7;772986.25;527453.2;1824162.9;1399924.6;1507487.4;1617270.5
NF1_HUMAN;NF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AOFA_HUMAN;MAOA;0.0;0.0;0.0;0.0;67461.76;83269.055;80907.41;63254.98
ACOHC_HUMAN;ACO1;142795.83;170588.12;161294.05;185515.92;242960.44;212420.06;192670.6;231815.66
5NTD_HUMAN;NT5E;205237.94;316934.34;254525.06;235726.06;228973.0;251663.89;290843.53;189369.23
MK_HUMAN;MDK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VDAC1_HUMAN;VDAC1;257084.8;323170.9;272301.6;321985.38;267218.4;272065.44;301595.44;316943.22
PGS1_HUMAN;BGN;30223.582;0.0;0.0;34186.297;23235.041;0.0;0.0;0.0
SDHB_HUMAN;SDHB;70284.26;89108.46;85802.695;94719.38;100199.28;98938.75;97935.35;85402.05
CD9_HUMAN;CD9;125706.414;399142.0;116412.25;86833.15;185099.58;387710.75;221891.5;141619.95
ODBB_HUMAN;BCKDHB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COMT_HUMAN;COMT;202692.08;180493.67;193389.47;167774.73;180307.02;161553.33;148810.64;162008.44
TGM2_HUMAN;TGM2;70276.65;73508.44;43622.008;47798.305;33555.953;0.0;0.0;46255.195
MUTA_HUMAN;MMUT;0.0;27654.422;33459.625;0.0;0.0;0.0;37799.934;0.0
OSBP1_HUMAN;OSBP;54926.742;46677.176;55008.83;51963.234;66539.41;54140.973;56704.453;50707.52
PIMT_HUMAN;PCMT1;74018.86;90381.63;72599.58;79781.66;82693.98;96487.61;97718.55;86539.73
FBRL_HUMAN;FBL;119074.945;143717.5;153500.92;97567.305;103777.65;124356.74;119312.09;115233.51
RS4Y1_HUMAN;RPS4Y1;41479.89;55150.85;0.0;42578.734;75200.6;121022.63;0.0;82622.125
PUR2_HUMAN;GART;82959.836;85428.45;75378.14;83818.01;93059.32;95768.02;76865.44;93905.805
PUR6_HUMAN;PAICS;151663.89;211171.25;240367.16;236915.42;246945.0;293206.25;252533.8;214589.14
SCP2_HUMAN;SCP2;102100.79;100477.17;86115.945;78677.96;88114.98;77398.05;77618.1;111126.34
UBA1_HUMAN;UBA1;479056.25;422148.38;624097.4;509570.53;501240.84;495829.78;616045.75;458924.06
ENPP1_HUMAN;ENPP1;0.0;0.0;0.0;0.0;23529.043;20676.764;0.0;33559.516
ROA2_HUMAN;HNRNPA2B1;437158.6;496979.84;401916.5;405256.16;347667.9;484712.88;434483.16;367866.47
CALB2_HUMAN;CALB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IBP4_HUMAN;IGFBP4;0.0;53882.855;0.0;0.0;0.0;0.0;0.0;0.0
KAPCB_HUMAN;PRKACB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
QCR2_HUMAN;UQCRC2;165362.11;251029.1;228260.69;158685.53;182195.11;256983.78;278215.62;185674.19
HEMH_HUMAN;FECH;31593.27;35927.21;30675.096;38994.82;36721.883;42128.176;43018.15;0.0
EST1_HUMAN;CES1;0.0;34968.77;0.0;0.0;0.0;37079.637;0.0;0.0
FBLN1_HUMAN;FBLN1;115035.36;50966.25;87793.88;156298.92;372597.97;239657.39;314009.3;454061.0
TCEA1_HUMAN;TCEA1;73403.67;74394.914;81536.04;68803.62;32200.553;38337.523;41221.79;45861.957
PGH1_HUMAN;PTGS1;72576.58;0.0;80241.414;78801.29;136266.78;138765.7;211009.45;0.0
ITA6_HUMAN;ITGA6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SFPQ_HUMAN;SFPQ;273589.6;262406.8;252755.28;215595.47;213072.58;206843.48;223933.88;223768.6
TBG1_HUMAN;TUBG1;0.0;0.0;20923.633;16222.971;0.0;21602.428;30064.355;0.0
PPIB_HUMAN;PPIB;507058.03;492236.03;590811.06;654562.44;329283.6;351662.34;346205.66;362003.47
S10A1_HUMAN;S100A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MAOM_HUMAN;ME2;0.0;0.0;27778.172;26671.969;29344.277;38059.27;32620.55;25782.146
SYWC_HUMAN;WARS1;444518.47;463405.4;471510.1;575884.94;219982.2;194707.56;161819.94;287245.28
RS3_HUMAN;RPS3;127640.016;121938.19;156263.95;126405.75;152800.0;141492.81;119574.414;141795.86
GCSH_HUMAN;GCSH;0.0;0.0;0.0;0.0;39907.387;0.0;0.0;0.0
JAK1_HUMAN;JAK1;0.0;0.0;27617.523;0.0;0.0;0.0;0.0;0.0
PTPRG_HUMAN;PTPRG;0.0;21917.441;20611.383;16750.953;0.0;24200.541;25022.678;16080.144
SP100_HUMAN;SP100;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SAHH_HUMAN;AHCY;131307.14;123135.66;138241.77;122835.49;256565.2;242510.16;282027.88;206140.69
IF4B_HUMAN;EIF4B;130012.984;100574.305;82762.22;99241.31;62560.61;71535.055;67763.3;75829.18
HAP40_HUMAN;F8A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AT2B4_HUMAN;ATP2B4;107902.72;157964.4;117420.945;116495.49;97235.48;122045.95;98668.016;91704.44
DGKA_HUMAN;DGKA;0.0;0.0;0.0;0.0;0.0;0.0;33553.805;0.0
CPT2_HUMAN;CPT2;0.0;28445.725;21783.854;0.0;27108.033;30721.68;30266.727;35212.016
KTHY_HUMAN;DTYMK;49838.645;53111.324;50468.062;46592.4;44233.824;40556.605;52687.953;48082.945
RIR1_HUMAN;RRM1;0.0;46362.38;42222.016;31388.977;38534.94;50068.32;36717.24;0.0
LAMA2_HUMAN;LAMA2;0.0;0.0;0.0;0.0;123262.97;15919.615;37388.074;0.0
CX7A1_HUMAN;COX7A1;0.0;0.0;0.0;0.0;40031.51;0.0;0.0;0.0
COX7B_HUMAN;COX7B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CCND1_HUMAN;CCND1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAE1_HUMAN;CHM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ERD21_HUMAN;KDELR1;0.0;0.0;0.0;0.0;35337.992;19533.71;18121.62;0.0
EF1B_HUMAN;EEF1B2;209670.73;127540.086;138453.08;156938.31;172108.5;149355.53;134307.9;136022.02
AT5F1_HUMAN;ATP5PB;167514.06;202443.39;188979.02;153275.06;207154.34;264375.3;266800.75;200519.3
IBP6_HUMAN;IGFBP6;98152.17;0.0;98622.31;0.0;0.0;0.0;0.0;0.0
IBP5_HUMAN;IGFBP5;50462.227;96041.234;0.0;0.0;0.0;0.0;0.0;0.0
PPAC_HUMAN;ACP1;36202.26;0.0;31573.81;0.0;28940.238;0.0;30706.47;0.0
THIL_HUMAN;ACAT1;172940.5;352343.1;247143.48;233157.73;274266.88;412730.97;412011.38;349776.44
TENA_HUMAN;TNC;20732.285;82182.13;81348.37;0.0;29977.023;69952.42;21642.418;28057.549
MYL9_HUMAN;MYL9;111612.34;88427.45;47216.89;69556.65;84312.13;63637.15;0.0;131631.45
RPB1_HUMAN;POLR2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PAR1_HUMAN;F2R;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MCM3_HUMAN;MCM3;0.0;35032.004;25897.043;24960.914;30044.582;31957.238;26267.58;0.0
NFYB_HUMAN;NFYB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
THTM_HUMAN;MPST;50328.582;39176.24;35200.285;38495.914;55498.594;60556.535;55543.367;60656.008
RS12_HUMAN;RPS12;483885.62;409544.47;400314.66;378980.66;405067.1;353786.75;338568.0;401130.97
BRD2_HUMAN;BRD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TNR6_HUMAN;FAS;0.0;18928.219;30384.941;17457.158;36665.305;0.0;0.0;0.0
TYY1_HUMAN;YY1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DNJB1_HUMAN;DNAJB1;85541.195;30640.629;38079.582;0.0;65211.19;0.0;28915.479;53823.902
ATPA_HUMAN;ATP5F1A;358635.3;445827.84;392452.53;343531.5;410612.0;374792.12;371966.4;436759.2
PSA1_HUMAN;PSMA1;123970.125;137677.27;127280.18;144012.83;128511.4;137816.42;147401.62;141336.53
PSA2_HUMAN;PSMA2;264391.38;236594.84;212835.89;182786.36;233777.23;205103.55;194561.31;276890.72
PSA3_HUMAN;PSMA3;125359.58;131611.22;136513.27;144775.84;130851.06;121794.65;126951.336;136724.23
PSA4_HUMAN;PSMA4;127070.98;128748.07;133433.94;183466.1;162209.12;168345.86;198002.38;207001.62
CO5A3_HUMAN;COL5A3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IKBA_HUMAN;NFKBIA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ITA3_HUMAN;ITGA3;29254.377;0.0;0.0;0.0;23311.168;16353.861;0.0;0.0
PTX3_HUMAN;PTX3;107085.23;49437.76;73191.125;82950.56;99698.086;84213.195;65331.316;112782.445
MOES_HUMAN;MSN;1020736.25;1026941.5;942427.94;1039043.94;1170177.5;1208583.4;1086100.5;1192708.2
DDX6_HUMAN;DDX6;63139.684;72504.85;71483.47;60888.2;85013.695;81953.664;90389.49;75685.32
CTNA2_HUMAN;CTNNA2;134523.33;96684.41;111280.48;84491.164;103762.76;72088.055;66761.61;130450.43
DNMT1_HUMAN;DNMT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
U2AF2_HUMAN;U2AF2;61826.21;84778.52;85201.14;83653.414;49455.746;58019.297;29004.375;0.0
RL13_HUMAN;RPL13;442890.38;394513.62;418950.4;445556.9;362902.25;485748.25;501366.53;469055.78
IVD_HUMAN;IVD;37418.613;61539.645;46447.742;37714.62;48793.125;53336.223;58063.96;54652.473
S10A4_HUMAN;S100A4;436341.62;1109171.0;608570.75;682419.56;695318.06;856485.6;860363.44;577135.3
MGAT1_HUMAN;MGAT1;0.0;0.0;0.0;0.0;21667.08;0.0;21496.93;0.0
HMGB2_HUMAN;HMGB2;127549.125;153341.64;122009.08;110423.016;108914.234;147841.34;128191.48;88825.2
PTBP1_HUMAN;PTBP1;263685.4;289499.78;308356.56;263419.0;304409.06;317983.75;293818.66;332610.2
SYTC_HUMAN;TARS1;194107.4;185294.14;204129.8;229748.66;169258.42;159669.83;167290.97;156210.58
SYVC_HUMAN;VARS1;109306.51;125530.11;133876.05;128532.21;122282.8;162359.7;143739.19;105230.61
EF1G_HUMAN;EEF1G;438656.47;435259.47;508584.72;504575.03;511112.12;617337.9;601236.56;444033.12
STOM_HUMAN;STOM;142453.47;216204.6;206686.19;197904.47;255126.28;260576.5;259885.25;189858.55
KAD4_HUMAN;AK4;54780.03;60025.016;45207.484;38115.72;70955.55;83462.31;72193.17;89375.22
1433T_HUMAN;YWHAQ;461705.03;502713.9;420335.28;437085.94;425003.94;516634.06;464605.3;428880.47
MK03_HUMAN;MAPK3;57147.234;62526.625;65633.68;59843.746;78063.87;60294.008;61617.992;44922.535
VATL_HUMAN;ATP6V0C;0.0;0.0;121844.24;131322.45;136276.16;118944.305;0.0;0.0
DPP4_HUMAN;DPP4;85500.586;93346.85;94154.41;75076.17;68051.086;79722.4;80247.625;0.0
RL10_HUMAN;RPL10;125629.8;128651.4;161375.45;164642.95;167262.78;257709.62;212691.39;134093.88
CO8A1_HUMAN;COL8A1;54509.777;0.0;0.0;0.0;286974.72;241323.98;255409.19;368132.56
RFA1_HUMAN;RPA1;0.0;65078.14;37249.11;44522.605;29450.848;60679.004;51800.87;45618.203
APEX1_HUMAN;APEX1;281828.47;269570.28;263579.62;199319.36;204851.39;215912.88;203537.47;247140.47
CD82_HUMAN;CD82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DCK_HUMAN;DCK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PYR1_HUMAN;CAD;142873.44;225434.53;235329.56;154820.34;246340.25;381481.75;417520.1;169864.11
CALR_HUMAN;CALR;1523035.6;1239140.5;1217076.9;1134745.4;943817.94;961251.75;933738.25;1141175.9
CALX_HUMAN;CANX;238797.22;225585.53;256292.02;328312.53;290723.84;322587.72;307442.25;202088.02
P85A_HUMAN;PIK3R1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSB8_HUMAN;PSMB8;0.0;21805.13;19899.2;22511.172;24903.857;28572.22;26309.822;29301.691
PSB9_HUMAN;PSMB9;46927.574;44885.22;30866.502;0.0;21913.066;18333.049;0.0;0.0
PSA5_HUMAN;PSMA5;249153.92;209647.75;198481.44;234040.92;199366.3;198131.55;177436.36;237562.95
PSB4_HUMAN;PSMB4;91169.88;69324.23;68066.625;78357.98;100100.17;59343.918;48088.81;85219.875
PSB6_HUMAN;PSMB6;219381.12;121472.195;118205.73;100580.26;156599.31;127033.95;108756.31;143812.2
PSB5_HUMAN;PSMB5;173974.61;189576.5;168495.2;178977.31;198126.0;217173.94;205391.86;224048.8
GSTM2_HUMAN;GSTM2;67887.3;121570.48;82285.25;81635.98;66688.66;96861.51;92224.61;87238.96
ITPI2_HUMAN;ITPRID2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LYOX_HUMAN;LOX;104577.24;69009.234;83590.61;86152.59;47813.246;55172.33;54181.7;72701.87
NDUS1_HUMAN;NDUFS1;51993.008;55260.637;59288.59;49218.49;59514.58;55372.12;61845.83;61490.4
ADH6_HUMAN;ADH6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TEAD1_HUMAN;TEAD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MK01_HUMAN;MAPK1;159749.52;175101.7;139926.56;102756.984;177166.92;144873.7;143981.47;151521.06
GRN_HUMAN;GRN;80217.28;90590.28;71261.31;52147.164;58301.145;70188.07;76395.34;63969.16
PTPRM_HUMAN;PTPRM;0.0;0.0;0.0;0.0;48746.047;0.0;35135.586;0.0
AMPL_HUMAN;LAP3;123343.79;122170.43;104822.74;101171.85;119799.29;114443.266;92646.22;149561.78
DHI1_HUMAN;HSD11B1;0.0;0.0;0.0;0.0;20439.475;22845.13;0.0;0.0
T2EB_HUMAN;GTF2E2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TPP2_HUMAN;TPP2;70308.73;79520.15;78057.836;76359.74;92931.57;90472.24;81745.61;77991.34
IMPA1_HUMAN;IMPA1;77625.69;56663.316;0.0;0.0;67469.055;62364.062;40753.1;69185.8
CCN2_HUMAN;CCN2;81584.625;0.0;0.0;0.0;121786.82;96734.91;121368.84;234448.98
EPHA2_HUMAN;EPHA2;20650.736;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EPHB2_HUMAN;EPHB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SHC1_HUMAN;SHC1;0.0;0.0;0.0;0.0;0.0;53166.496;82386.97;0.0
3MG_HUMAN;MPG;0.0;0.0;0.0;0.0;0.0;18502.701;14107.549;0.0
RABP2_HUMAN;CRABP2;179456.48;87048.04;150267.23;223079.05;23592.596;0.0;0.0;0.0
TKT_HUMAN;TKT;603337.06;865945.0;525362.7;634365.06;648479.2;792068.94;605445.2;709455.4
CASP1_HUMAN;CASP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LMOD1_HUMAN;LMOD1;0.0;0.0;0.0;0.0;0.0;19243.285;0.0;0.0
RBMS1_HUMAN;RBMS1;0.0;0.0;0.0;0.0;17935.867;35617.71;0.0;0.0
PML_HUMAN;PML;76094.695;66103.76;73447.35;74571.96;81590.05;78564.54;81353.61;86264.96
OAS2_HUMAN;OAS2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MARCS_HUMAN;MARCKS;153339.84;178922.98;180135.77;154914.53;80914.02;88654.59;109548.03;142561.9
AQP1_HUMAN;AQP1;0.0;0.0;0.0;0.0;0.0;38732.55;22023.021;0.0
GNA11_HUMAN;GNA11;76441.4;100983.305;89989.58;71265.79;78237.02;101799.43;107055.44;75055.84
AL4A1_HUMAN;ALDH4A1;0.0;0.0;38223.97;21211.33;0.0;25641.016;33289.04;37755.805
PBLD_HUMAN;PBLD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ERP29_HUMAN;ERP29;226762.05;211631.03;203898.58;209423.05;151529.16;131952.88;126447.07;166603.28
PRDX6_HUMAN;PRDX6;428080.1;425170.88;451825.44;588679.6;665361.5;672662.8;729508.44;670090.44
BLVRB_HUMAN;BLVRB;56167.402;42116.715;50817.37;61341.78;37757.227;34290.758;41428.273;34849.008
PRDX5_HUMAN;PRDX5;753532.25;716809.75;611415.9;600342.75;471555.75;522124.4;524687.0;658583.2
DOPD_HUMAN;DDT;154988.58;176715.1;158011.81;158218.25;240344.42;346507.75;374068.22;373963.1
GFRP_HUMAN;GCHFR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRDX3_HUMAN;PRDX3;229330.08;272965.47;247680.81;238145.11;321632.75;394329.03;454772.56;324442.16
ATPD_HUMAN;ATP5F1D;46871.1;127340.81;111155.89;147407.77;61447.03;156007.33;164980.1;59528.465
RL12_HUMAN;RPL12;171947.83;186363.08;185351.27;206605.39;232164.19;170956.73;183094.81;191689.86
ECHM_HUMAN;ECHS1;252115.22;309327.53;271922.25;234834.28;268037.56;303082.97;306031.22;369964.7
KCY_HUMAN;CMPK1;185845.92;198175.84;136816.19;177987.78;206986.05;197905.22;175378.11;249319.02
PEBP1_HUMAN;PEBP1;191913.58;192939.22;149441.45;162896.3;146195.83;175754.33;183892.36;182106.73
PDIA3_HUMAN;PDIA3;1035546.9;765475.4;867303.5;837505.75;657196.8;577868.7;595129.44;757438.2
2AAA_HUMAN;PPP2R1A;218163.84;263230.2;279157.9;315180.38;278656.16;333426.66;341147.03;281071.56
2AAB_HUMAN;PPP2R1B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CDC27_HUMAN;CDC27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPIF_HUMAN;PPIF;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T4S1_HUMAN;TM4SF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NMT1_HUMAN;NMT1;70444.15;62293.57;81206.305;66177.16;84442.66;87817.15;83097.16;51551.246
HMOX2_HUMAN;HMOX2;54312.324;43791.656;52600.53;52715.496;60216.586;74530.52;66882.03;58017.574
PURA2_HUMAN;ADSS2;43219.242;41716.83;42180.05;30566.643;39385.566;57742.617;46933.96;44639.12
UFO_HUMAN;AXL;0.0;29758.092;0.0;0.0;0.0;0.0;0.0;0.0
AMRP_HUMAN;LRPAP1;101634.02;92260.29;75645.945;80982.72;72970.47;69966.26;58724.234;93112.58
TSPO_HUMAN;TSPO;118298.78;241176.55;240159.45;246667.81;255156.34;380578.84;380244.4;226152.38
PUR8_HUMAN;ADSL;46442.87;61369.56;74994.86;75769.45;62548.43;72072.44;67973.38;47174.09
CLIP1_HUMAN;CLIP1;46969.79;44215.023;43024.08;40851.965;31014.521;0.0;35550.043;0.0
SORCN_HUMAN;SRI;123434.1;183940.48;112222.336;120716.08;102502.21;123093.18;105852.74;122667.78
GSTT1_HUMAN;GSTT1;0.0;0.0;58058.945;0.0;0.0;44772.234;141928.52;0.0
ILEU_HUMAN;SERPINB1;175742.73;198243.31;149656.86;131797.12;198236.08;129941.61;167458.31;171243.52
SL7A1_HUMAN;SLC7A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AL1B1_HUMAN;ALDH1B1;92715.67;86112.46;75947.74;44395.48;97780.93;99826.4;74642.49;73840.68
AL3A1_HUMAN;ALDH3A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RPB2_HUMAN;POLR2B;0.0;20113.756;22841.402;25600.166;20912.994;24975.5;30115.242;0.0
SDHA_HUMAN;SDHA;191335.52;235852.34;241986.92;228408.92;240457.55;289702.6;325242.28;224657.73
GDIA_HUMAN;GDI1;82520.27;80150.58;79372.42;91838.49;97364.125;96782.08;101913.9;67213.44
S10A7_HUMAN;S100A7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
METK2_HUMAN;MAT2A;56461.734;61293.855;55443.13;56945.098;52043.67;52422.47;54249.266;59438.5
KAP1_HUMAN;PRKAR1B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KAP3_HUMAN;PRKAR2B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CPSM_HUMAN;CPS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RIR2_HUMAN;RRM2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SDC4_HUMAN;SDC4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TIA1_HUMAN;TIA1;0.0;0.0;0.0;26726.902;0.0;0.0;0.0;0.0
FMO3_HUMAN;FMO3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DNJA1_HUMAN;DNAJA1;81382.1;96674.695;88266.26;82724.57;61217.363;60421.395;67527.664;66272.234
AKT1_HUMAN;AKT1;30542.902;28468.479;25160.105;24789.982;29481.18;32579.73;30966.613;32411.256
QCR1_HUMAN;UQCRC1;78037.85;89802.09;89867.01;77309.17;86011.7;104937.836;108171.84;71060.875
3HIDH_HUMAN;HIBADH;77571.016;111914.85;98995.94;96561.14;74342.72;121353.17;139379.81;113015.13
PUR9_HUMAN;ATIC;121864.945;139092.83;140641.73;156124.45;165281.97;183849.11;177805.3;187765.84
HNRH3_HUMAN;HNRNPH3;86442.37;75437.77;70477.914;82847.95;60497.586;68860.516;44812.082;63030.12
HNRH1_HUMAN;HNRNPH1;127811.39;139906.06;125060.95;136080.4;138417.9;168781.08;170451.11;113206.26
1433B_HUMAN;YWHAB;336384.38;310529.9;337113.84;375087.9;291758.84;327825.88;391717.16;329194.34
STIP1_HUMAN;STIP1;224338.23;196895.11;199916.56;225906.98;192444.58;199071.97;197536.72;184364.67
S10AB_HUMAN;S100A11;3633161.2;4334107.5;3253902.0;3660071.2;1977294.4;2687873.5;2796798.8;2899786.0
PRDX2_HUMAN;PRDX2;409399.53;403093.3;311846.4;290220.12;305563.3;303558.44;298349.44;393276.75
GLPK_HUMAN;GK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GRK4_HUMAN;GRK4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DCTD_HUMAN;DCTD;86125.805;90339.91;91198.1;100657.65;69939.22;94087.35;98280.13;86961.93
P5CR1_HUMAN;PYCR1;63424.92;77013.586;87828.04;91611.414;54161.938;54457.55;48902.47;71971.15
NAC1_HUMAN;SLC8A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GBP1_HUMAN;GBP1;25036.912;33001.625;32369.91;28304.062;33535.832;30678.023;29401.8;28721.219
GBP2_HUMAN;GBP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TF2H1_HUMAN;GTF2H1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CGL_HUMAN;CTH;0.0;0.0;60897.75;0.0;0.0;0.0;0.0;0.0
RL9_HUMAN;RPL9;122105.17;126774.71;133224.34;124621.47;181891.38;243534.62;228641.22;187158.44
CD70_HUMAN;CD70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ACSL1_HUMAN;ACSL1;23012.848;26164.56;36204.66;32736.025;110112.48;54023.684;111527.12;63778.47
KINH_HUMAN;KIF5B;105146.586;108518.43;111066.0;105482.4;105298.13;95690.58;114143.89;98573.8
DUT_HUMAN;DUT;90618.336;91172.984;0.0;73079.68;73309.16;59507.4;69328.15;0.0
MRP1_HUMAN;ABCC1;0.0;69703.96;85868.94;86319.03;47083.867;81122.555;80873.7;0.0
CKS2_HUMAN;CKS2;0.0;0.0;0.0;0.0;0.0;0.0;6397.1206;0.0
S10A3_HUMAN;S100A3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ABCD1_HUMAN;ABCD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MA1A1_HUMAN;MAN1A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ERD22_HUMAN;KDELR2;0.0;0.0;0.0;0.0;0.0;0.0;21214.885;0.0
MCM4_HUMAN;MCM4;86824.35;0.0;0.0;64979.406;76869.36;94763.51;71590.36;0.0
MCM5_HUMAN;MCM5;0.0;0.0;35715.01;0.0;51086.047;74159.195;65945.305;0.0
MCM7_HUMAN;MCM7;26416.805;0.0;0.0;0.0;0.0;53993.312;54622.527;0.0
GALNS_HUMAN;GALNS;0.0;0.0;0.0;32144.664;0.0;0.0;0.0;0.0
SDC2_HUMAN;SDC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CD68_HUMAN;CD68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLYC_HUMAN;SHMT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLYM_HUMAN;SHMT2;93488.84;130985.26;159365.05;157334.95;108621.38;137143.67;133411.73;103510.055
HYES_HUMAN;EPHX2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HS71L_HUMAN;HSPA1L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HSP74_HUMAN;HSPA4;105735.2;99533.734;96738.46;118457.49;134177.27;114799.85;110995.73;116937.71
GRK5_HUMAN;GRK5;0.0;0.0;27826.475;0.0;21315.064;0.0;0.0;0.0
MPI_HUMAN;MPI;42193.492;37730.82;42644.43;48474.49;59276.88;46541.223;48107.812;47707.543
GPC1_HUMAN;GPC1;47910.086;31711.436;37494.074;36495.613;26483.172;0.0;39570.992;30232.523
CAH8_HUMAN;CA8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CTNA1_HUMAN;CTNNA1;140454.5;125864.41;150185.0;170499.61;158939.44;148053.84;148557.67;140880.14
PHB1_HUMAN;PHB1;169285.16;197878.98;195039.92;168198.34;148274.66;148995.42;169383.12;194480.55
SPB6_HUMAN;SERPINB6;146603.95;139845.53;176392.84;171282.44;102036.12;103107.625;133085.3;99047.164
MERL_HUMAN;NF2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RADI_HUMAN;RDX;107142.63;147909.62;98688.7;108410.47;88541.24;125533.43;117786.54;124830.83
RFA3_HUMAN;RPA3;25531.205;36647.246;26801.178;0.0;25462.82;21834.201;21794.674;0.0
RFC2_HUMAN;RFC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL22_HUMAN;RPL22;327905.06;303922.12;291664.1;275342.22;221047.2;245610.12;241351.17;209639.69
T2FA_HUMAN;GTF2F1;37277.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPRE_HUMAN;SPR;0.0;35382.617;31029.725;27150.406;69339.35;55392.695;70823.1;55849.64
PGH2_HUMAN;PTGS2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TSP2_HUMAN;THBS2;0.0;0.0;20318.992;0.0;0.0;0.0;0.0;0.0
