Protein.ID;Gene;PDLSCs_c_12 MaxLFQ Intensity;PDLSCs_c_16 MaxLFQ Intensity;PDLSCs_c_23 MaxLFQ Intensity;PDLSCs_c_38 MaxLFQ Intensity;PDLSCs_d_12 MaxLFQ Intensity;PDLSCs_d_16 MaxLFQ Intensity;PDLSCs_d_23 MaxLFQ Intensity;PDLSCs_d_38 MaxLFQ Intensity
1433Z_HUMAN;YWHAZ;1557690.4;472367.28;689151.6;364101.6;341314.06;1038185.0;504805.72;1192008.9
2ABA_HUMAN;PPP2R2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SUMO1_HUMAN;SUMO1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DYL1_HUMAN;DYNLL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DYLT1_HUMAN;DYNLT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL38_HUMAN;RPL38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS21_HUMAN;RPS21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IF5A1_HUMAN;EIF5A;186700.9;0.0;106160.49;0.0;0.0;0.0;137054.22;104733.695
RACK1_HUMAN;RACK1;163210.28;0.0;108626.9;0.0;0.0;0.0;0.0;77170.586
ACTG_HUMAN;ACTG1;151509.36;0.0;72677.875;0.0;0.0;0.0;114306.48;0.0
UBC9_HUMAN;UBE2I;66879.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TYB10_HUMAN;TMSB10;561431.0;386463.25;465995.6;402953.12;468377.66;343981.12;398999.7;367814.56
PP2AA_HUMAN;PPP2CA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
YBOX1_HUMAN;YBX1;80466.625;94374.56;117541.016;0.0;0.0;120953.98;0.0;90883.586
TPM4_HUMAN;TPM4;1731223.5;457935.88;962248.2;397132.06;535897.0;1166078.6;571472.9;1595831.8
ACTC_HUMAN;ACTC1;382262.5;0.0;142927.44;0.0;0.0;134531.0;0.0;203127.03
UB2L3_HUMAN;UBE2L3;134442.61;0.0;115847.58;0.0;0.0;89779.63;0.0;95707.32
EF1A1_HUMAN;EEF1A1;365333.0;132204.7;187832.92;122156.086;0.0;223796.69;132100.56;170356.48
TBA1B_HUMAN;TUBA1B;392329.7;142844.42;212099.03;130457.5;170215.73;106922.08;160030.03;108755.53
TBB4B_HUMAN;TUBB4B;122217.016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PA1B2_HUMAN;PAFAH1B2;151889.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
H31_HUMAN;H3C1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HBB_HUMAN;HBB;578672.0;0.0;0.0;0.0;451131.22;269030.06;390641.22;392891.75
NOMO3_HUMAN;NOMO3;0.0;100492.19;0.0;109018.766;0.0;0.0;0.0;0.0
HBG1_HUMAN;HBG1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HBA_HUMAN;HBA1;100553.28;116803.164;117030.516;111431.27;123438.27;0.0;119086.86;0.0
IGBP1_HUMAN;IGBP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SHPS1_HUMAN;SIRPA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SERB_HUMAN;PSPH;50147.008;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TCPB_HUMAN;CCT2;114813.05;0.0;64363.63;65613.9;0.0;115100.086;0.0;37347.84
GSTO1_HUMAN;GSTO1;515692.75;211518.19;251937.94;162197.48;243711.31;351714.5;241879.56;473563.66
JAG1_HUMAN;JAG1;0.0;117451.414;0.0;88727.9;0.0;0.0;128332.305;0.0
PRKDC_HUMAN;PRKDC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SRPX_HUMAN;SRPX;119646.445;173106.16;107175.81;139396.55;174774.19;115471.96;245491.84;165501.0
MAP1A_HUMAN;MAP1A;457343.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CCL8_HUMAN;CCL8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CCL7_HUMAN;CCL7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CXCL6_HUMAN;CXCL6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NGAL_HUMAN;LCN2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IN35_HUMAN;IFI35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MT1X_HUMAN;MT1X;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NUCB2_HUMAN;NUCB2;234861.14;229456.55;256659.44;263806.16;261878.62;127121.93;271784.88;179623.4
BASP1_HUMAN;BASP1;492009.38;312725.56;400214.53;184126.44;325774.16;514579.5;308727.38;644028.4
DCD_HUMAN;DCD;149871.33;114124.91;137615.27;156946.42;171726.8;252860.58;163453.47;126322.83
KGD4_HUMAN;MRPS36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SARNP_HUMAN;SARNP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HTRA3_HUMAN;HTRA3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL24_HUMAN;RPL24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL36A_HUMAN;RPL36A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CBX1_HUMAN;CBX1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ERH_HUMAN;ERH;241202.44;0.0;91451.836;0.0;0.0;100578.3;0.0;0.0
RHOG_HUMAN;RHOG;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL19_HUMAN;RPL19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
H33_HUMAN;H3-3A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FOXK1_HUMAN;FOXK1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TSG6_HUMAN;TNFAIP6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DAB2_HUMAN;DAB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FBLN2_HUMAN;FBLN2;118318.23;191439.8;152441.33;121439.68;169798.7;0.0;134701.72;0.0
VLDLR_HUMAN;VLDLR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PGBM_HUMAN;HSPG2;473261.53;560034.8;1572049.9;545810.44;532881.7;388902.44;664866.2;413586.0
EFNB1_HUMAN;EFNB1;0.0;115339.4;0.0;108966.92;0.0;65810.43;156009.44;137129.17
RBM3_HUMAN;RBM3;76592.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CYC_HUMAN;CYCS;425261.47;0.0;0.0;146710.05;0.0;416836.47;0.0;401194.25
PIPNA_HUMAN;PITPNA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MPCP_HUMAN;SLC25A3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VIGLN_HUMAN;HDLBP;36766.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PURA_HUMAN;PURA;45632.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CLH1_HUMAN;CLTC;267154.84;199370.67;179175.31;125740.766;181163.77;153688.69;192344.67;154696.88
FKBP3_HUMAN;FKBP3;139156.1;0.0;0.0;0.0;0.0;132909.78;0.0;126168.81
REEP5_HUMAN;REEP5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DHSO_HUMAN;SORD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNRPU_HUMAN;HNRNPU;92735.125;0.0;86060.5;0.0;0.0;74924.41;0.0;0.0
PSG4_HUMAN;PSG4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPTB2_HUMAN;SPTBN1;141998.16;89834.38;117072.48;89127.91;175386.62;166624.55;144312.62;114453.38
TIAR_HUMAN;TIAL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SET_HUMAN;SET;0.0;0.0;155234.2;0.0;0.0;0.0;0.0;0.0
AMPD2_HUMAN;AMPD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DIAC_HUMAN;CTBS;116565.87;288550.34;194245.33;183040.03;261747.38;82938.625;286848.06;135030.52
FABP5_HUMAN;FABP5;68521.09;0.0;0.0;91443.336;0.0;0.0;0.0;57357.16
CAP1_HUMAN;CAP1;129642.31;0.0;95124.07;0.0;0.0;113586.98;110983.15;108752.37
HMCS1_HUMAN;HMGCS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ILRL1_HUMAN;IL1RL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LAT1_HUMAN;SLC7A5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PFKAP_HUMAN;PFKP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EWS_HUMAN;EWSR1;81416.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLCB3_HUMAN;PLCB3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TAGL_HUMAN;TAGLN;247909.61;241211.2;329562.78;195358.45;305821.25;436527.28;476243.75;471569.03
NRG1_HUMAN;NRG1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SEMG2_HUMAN;SEMG2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CO7A1_HUMAN;COL7A1;0.0;136241.77;0.0;126610.89;131861.44;0.0;193805.53;86467.414
DSG1_HUMAN;DSG1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL18A_HUMAN;RPL18A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GCNT1_HUMAN;GCNT1;0.0;0.0;0.0;0.0;0.0;0.0;116993.62;0.0
MP2K1_HUMAN;MAP2K1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TIE2_HUMAN;TEK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FKBP4_HUMAN;FKBP4;42056.914;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLOD1_HUMAN;PLOD1;228731.6;373064.75;269539.75;312333.78;373717.66;194571.94;401773.78;201856.19
NUCB1_HUMAN;NUCB1;833846.25;800404.9;796911.44;830882.9;589415.56;832670.56;624932.5;1018065.0
RL6_HUMAN;RPL6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AKA12_HUMAN;AKAP12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93192.45
CAV1_HUMAN;CAV1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ACY1_HUMAN;ACY1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TGBR3_HUMAN;TGFBR3;56165.62;0.0;93098.9;109294.445;0.0;61191.08;0.0;69786.266
LMNB2_HUMAN;LMNB2;166722.44;0.0;0.0;0.0;0.0;114672.08;0.0;54117.965
PTPS_HUMAN;PTS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UPAR_HUMAN;PLAUR;0.0;117485.14;0.0;0.0;0.0;0.0;0.0;0.0
PRB3_HUMAN;PRB3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBXN1_HUMAN;UBXN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLGB_HUMAN;GBE1;133117.22;0.0;124785.08;0.0;162261.02;115354.48;158883.78;145441.08
IF4G1_HUMAN;EIF4G1;175217.97;0.0;165185.03;0.0;0.0;0.0;0.0;0.0
K1C17_HUMAN;KRT17;0.0;0.0;0.0;0.0;0.0;254100.05;0.0;0.0
NOTC2_HUMAN;NOTCH2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HGFA_HUMAN;HGFAC;0.0;86706.16;0.0;0.0;0.0;0.0;0.0;0.0
LGUL_HUMAN;GLO1;228310.84;0.0;0.0;0.0;0.0;163327.92;0.0;164777.03
AK1C1_HUMAN;AKR1C1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73590.695
SSBP_HUMAN;SSBP1;67146.234;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1433F_HUMAN;YWHAH;304926.38;0.0;0.0;0.0;0.0;232106.48;0.0;425634.12
CSTF1_HUMAN;CSTF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTN12_HUMAN;PTPN12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COEA1_HUMAN;COL14A1;0.0;195813.89;265611.56;0.0;0.0;116349.56;190383.2;0.0
ITIH3_HUMAN;ITIH3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTN11_HUMAN;PTPN11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;91733.32
GFPT1_HUMAN;GFPT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AOXA_HUMAN;AOX1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSME1_HUMAN;PSME1;126559.39;0.0;0.0;97664.39;0.0;116316.18;0.0;136888.67
APLP2_HUMAN;APLP2;44314.25;88759.04;136996.6;224766.78;157470.25;0.0;160644.78;90894.086
FMOD_HUMAN;FMOD;0.0;0.0;299044.84;0.0;0.0;179124.1;232297.98;0.0
PRDX1_HUMAN;PRDX1;674648.7;238901.22;342859.94;191365.78;256318.64;629904.94;261880.89;620419.5
RL18_HUMAN;RPL18;0.0;0.0;156743.02;0.0;0.0;0.0;0.0;0.0
C1QBP_HUMAN;C1QBP;63003.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CKAP4_HUMAN;CKAP4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COGA1_HUMAN;COL16A1;86643.734;163307.73;111900.61;128962.68;114444.64;116329.08;131654.02;146685.45
ZO1_HUMAN;TJP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DERM_HUMAN;DPT;72618.24;0.0;0.0;100822.61;242669.58;163757.9;286641.84;0.0
KHDR1_HUMAN;KHDRBS1;41739.594;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BAX_HUMAN;BAX;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B2CL1_HUMAN;BCL2L1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LRP1_HUMAN;LRP1;262420.53;423066.62;450192.0;297924.8;405006.25;364129.34;425442.8;445557.4
SRSF1_HUMAN;SRSF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RHG01_HUMAN;ARHGAP1;76603.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TGM3_HUMAN;TGM3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP2BA_HUMAN;PPP3CA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DHX9_HUMAN;DHX9;41056.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0
QOR_HUMAN;CRYZ;106519.35;0.0;95898.83;0.0;0.0;65583.46;0.0;83346.766
GOGA3_HUMAN;GOLGA3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GOGA2_HUMAN;GOLGA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LG3BP_HUMAN;LGALS3BP;1200694.1;1037630.3;1911886.2;1274863.0;578545.06;911310.06;822920.6;1230266.0
LOXL1_HUMAN;LOXL1;112975.74;152477.56;0.0;136388.94;195224.84;122503.69;153981.19;137297.8
MFGM_HUMAN;MFGE8;327113.2;672670.8;737493.94;474452.72;450644.97;194916.12;538377.25;223097.6
DSC1_HUMAN;DSC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HDHD1_HUMAN;PUDP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TICN1_HUMAN;SPOCK1;101912.516;107900.37;295928.1;187170.12;148486.72;107926.48;172429.69;62324.5
PPID_HUMAN;PPID;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VAC14_HUMAN;VAC14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RBBP4_HUMAN;RBBP4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MGT5A_HUMAN;MGAT5;0.0;136986.77;106379.78;137910.53;0.0;0.0;163774.06;81656.92
AHNK_HUMAN;AHNAK;932995.25;0.0;497182.62;414731.22;621207.06;855817.44;627060.0;815147.44
HSP7E_HUMAN;HSPA14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NEXN_HUMAN;NEXN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MGAT2_HUMAN;MGAT2;0.0;123827.84;0.0;112801.28;0.0;0.0;0.0;54735.29
GALT2_HUMAN;GALNT2;108120.336;220735.02;143728.39;208108.14;188433.72;149973.73;267695.62;121455.805
GALT1_HUMAN;GALNT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AP1B1_HUMAN;AP1B1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BST1_HUMAN;BST1;81022.22;182933.98;192602.48;141025.53;152521.08;79566.516;192809.14;85478.66
SIA4A_HUMAN;ST3GAL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SCRN1_HUMAN;SCRN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TWF1_HUMAN;TWF1;100456.086;0.0;0.0;0.0;0.0;0.0;101263.54;104701.23
ASPH_HUMAN;ASPH;0.0;123120.71;0.0;153647.97;0.0;0.0;0.0;86221.945
FBLN3_HUMAN;EFEMP1;0.0;0.0;188790.8;0.0;0.0;132740.33;321129.1;125423.29
FSTL1_HUMAN;FSTL1;1109961.5;1637378.9;1925907.9;1452918.8;1557739.1;1275379.4;1834534.4;1148177.8
GRSF1_HUMAN;GRSF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SF3A3_HUMAN;SF3A3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DPYD_HUMAN;DPYD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SEPR_HUMAN;FAP;55988.766;123963.14;119771.01;99186.5;0.0;60013.332;0.0;0.0
AIMP1_HUMAN;AIMP1;55831.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ILF2_HUMAN;ILF2;181344.98;127803.83;116224.75;104758.14;0.0;138021.44;0.0;0.0
ILF3_HUMAN;ILF3;137352.55;119043.68;90789.09;105351.78;0.0;129181.24;0.0;58381.434
LMAN2_HUMAN;LMAN2;82574.7;160384.5;104520.414;155789.73;190061.06;120906.0;160192.3;180729.97
PTPRJ_HUMAN;PTPRJ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EPS8_HUMAN;EPS8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TRAP1_HUMAN;TRAP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ECH1_HUMAN;ECH1;117710.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STRN3_HUMAN;STRN3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FLII_HUMAN;FLII;181892.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSN1_HUMAN;GPS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPP24_HUMAN;SPP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MTAP_HUMAN;MTAP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BAMBI_HUMAN;BAMBI;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TADBP_HUMAN;TARDBP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ROA0_HUMAN;HNRNPA0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AIMP2_HUMAN;AIMP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRDX4_HUMAN;PRDX4;65668.72;107222.97;94238.3;121060.56;121879.805;83186.86;106594.49;78302.1
PAK2_HUMAN;PAK2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CBX3_HUMAN;CBX3;86117.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSMD2_HUMAN;PSMD2;125567.48;0.0;86026.58;0.0;0.0;0.0;0.0;58900.56
SEM3B_HUMAN;SEMA3B;62790.94;138944.94;86297.33;134541.2;0.0;0.0;0.0;0.0
DNJC3_HUMAN;DNAJC3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;68237.84
PAPP1_HUMAN;PAPPA;0.0;89941.53;124371.13;108938.6;0.0;46308.3;188052.84;59242.484
SBP1_HUMAN;SELENBP1;72001.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SRSF5_HUMAN;SRSF5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TIF1B_HUMAN;TRIM28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
G3BP1_HUMAN;G3BP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTK7_HUMAN;PTK7;981582.94;1091108.6;1229849.0;607467.1;890758.25;1082485.1;1138277.1;1155678.2
PABP4_HUMAN;PABPC4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTPRS_HUMAN;PTPRS;65575.86;119911.69;90280.21;0.0;0.0;0.0;0.0;0.0
EIF3I_HUMAN;EIF3I;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MFAP5_HUMAN;MFAP5;0.0;0.0;0.0;0.0;0.0;0.0;200112.3;0.0
UB2V1_HUMAN;UBE2V1;141316.9;0.0;100938.55;92706.77;0.0;107950.76;123020.41;106331.77
DC1I2_HUMAN;DYNC1I2;93391.06;0.0;0.0;0.0;0.0;86524.445;0.0;71006.56
ILK_HUMAN;ILK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SNTB2_HUMAN;SNTB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SF3B2_HUMAN;SF3B2;43693.715;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OS9_HUMAN;OS9;0.0;0.0;0.0;146861.23;0.0;0.0;0.0;0.0
HAP28_HUMAN;PDAP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ADAM9_HUMAN;ADAM9;599084.9;855173.2;504595.78;804054.6;880891.4;577131.1;783968.2;628132.56
ADA15_HUMAN;ADAM15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LSAMP_HUMAN;LSAMP;90190.76;198353.03;213818.45;152297.36;0.0;0.0;0.0;0.0
FKBP5_HUMAN;FKBP5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ROCK1_HUMAN;ROCK1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IL18R_HUMAN;IL18R1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GPM6B_HUMAN;GPM6B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PICAL_HUMAN;PICALM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SQSTM_HUMAN;SQSTM1;64542.645;0.0;106354.03;0.0;0.0;0.0;0.0;0.0
NAR3_HUMAN;ART3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TBB3_HUMAN;TUBB3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PIN1_HUMAN;PIN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KCC2G_HUMAN;CAMK2G;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KCC2D_HUMAN;CAMK2D;61991.613;0.0;92416.01;0.0;0.0;63365.87;0.0;70246.85
DCTN2_HUMAN;DCTN2;78935.305;0.0;0.0;0.0;0.0;0.0;0.0;195590.02
ULA1_HUMAN;NAE1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SEM5A_HUMAN;SEMA5A;117578.09;134362.14;105599.39;116547.79;0.0;0.0;0.0;0.0
CUL1_HUMAN;CUL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CUL2_HUMAN;CUL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CUL3_HUMAN;CUL3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CUL4B_HUMAN;CUL4B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FCL_HUMAN;GFUS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TPBG_HUMAN;TPBG;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FHL3_HUMAN;FHL3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ITA7_HUMAN;ITGA7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CD166_HUMAN;ALCAM;250619.36;311222.88;531316.8;182775.33;301219.34;170776.11;435079.6;184789.77
LAMC2_HUMAN;LAMC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPTN1_HUMAN;SPTAN1;115198.57;0.0;101465.836;103323.336;171244.7;132432.9;130633.81;89841.086
ENPP2_HUMAN;ENPP2;263510.9;591029.4;569261.44;407990.38;325770.12;289492.56;389255.0;436706.8
PKP1_HUMAN;PKP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DX39B_HUMAN;DDX39B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BLMH_HUMAN;BLMH;135052.83;0.0;104477.3;0.0;90877.74;90559.53;0.0;71552.93
TBB2A_HUMAN;TUBB2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IDI1_HUMAN;IDI1;57998.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CKAP5_HUMAN;CKAP5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CIRBP_HUMAN;CIRBP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COTL1_HUMAN;COTL1;92606.54;100334.92;121378.83;108782.94;144620.64;120789.805;128377.97;148534.34
HNRPD_HUMAN;HNRNPD;283778.97;0.0;151885.16;0.0;0.0;104526.26;0.0;0.0
SCRB2_HUMAN;SCARB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NID2_HUMAN;NID2;137029.03;284335.28;312074.3;253324.55;250353.31;151152.95;333669.66;176625.06
DAG1_HUMAN;DAG1;178922.75;310002.5;176186.0;272856.03;214816.2;186544.66;283126.12;237312.44
DSG2_HUMAN;DSG2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EIF3A_HUMAN;EIF3A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBP2L_HUMAN;UBAP2L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TTL12_HUMAN;TTLL12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FHL2_HUMAN;FHL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DPYL3_HUMAN;DPYSL3;119574.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DCTN1_HUMAN;DCTN1;110653.73;0.0;0.0;0.0;0.0;0.0;0.0;99338.35
DYHC1_HUMAN;DYNC1H1;76482.695;0.0;91919.05;0.0;0.0;0.0;0.0;0.0
EI2BA_HUMAN;EIF2B1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IF4A2_HUMAN;EIF4A2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SRC8_HUMAN;CTTN;209997.12;124047.36;0.0;107409.98;0.0;45757.797;239333.77;0.0
RCN2_HUMAN;RCN2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TRI25_HUMAN;TRIM25;84891.234;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FGL2_HUMAN;FGL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
