Protein.ID;Gene;Umb_c_1002 MaxLFQ Intensity;Umb_c_11 MaxLFQ Intensity;Umb_c_203 MaxLFQ Intensity;Umb_c_62 MaxLFQ Intensity;Umb_d_1002 MaxLFQ Intensity;Umb_d_11 MaxLFQ Intensity;Umb_d_203 MaxLFQ Intensity;Umb_d_62 MaxLFQ Intensity
2ABA_HUMAN;PPP2R2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SUMO1_HUMAN;SUMO1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DYL1_HUMAN;DYNLL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DYLT1_HUMAN;DYNLT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL38_HUMAN;RPL38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS21_HUMAN;RPS21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IF5A1_HUMAN;EIF5A;101889.25;0.0;89077.43;95002.01;0.0;0.0;123414.31;135326.33
RACK1_HUMAN;RACK1;137374.47;129612.7;99918.71;147563.7;0.0;0.0;79089.57;103657.64
ACTG_HUMAN;ACTG1;72229.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBC9_HUMAN;UBE2I;0.0;0.0;45211.676;0.0;0.0;0.0;0.0;0.0
TYB10_HUMAN;TMSB10;654712.2;859069.25;1102408.5;886203.75;309195.25;560672.9;785310.3;461781.72
PP2AA_HUMAN;PPP2CA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
YBOX1_HUMAN;YBX1;91563.945;135608.36;129629.445;132674.92;0.0;86623.62;116934.055;107284.2
TPM4_HUMAN;TPM4;1165888.2;475930.56;283502.12;986516.75;389306.75;724581.0;722366.94;1502798.4
ACTC_HUMAN;ACTC1;402617.3;219315.98;118986.45;265596.84;0.0;343105.75;172175.08;212258.55
UB2L3_HUMAN;UBE2L3;82383.28;56520.258;86524.52;112908.7;0.0;0.0;98608.67;93085.81
EF1A1_HUMAN;EEF1A1;372944.3;183615.03;117552.164;252979.14;71724.43;157694.39;179296.84;196543.22
TBA1B_HUMAN;TUBA1B;183369.6;158903.45;67989.25;123628.99;96904.06;98995.07;153654.5;145598.39
TBB4B_HUMAN;TUBB4B;0.0;0.0;0.0;0.0;0.0;0.0;58352.094;0.0
PA1B2_HUMAN;PAFAH1B2;0.0;0.0;0.0;0.0;0.0;0.0;56879.613;0.0
H31_HUMAN;H3C1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HBB_HUMAN;HBB;776887.1;0.0;0.0;0.0;387733.3;0.0;493141.0;1061219.8
NOMO3_HUMAN;NOMO3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HBG1_HUMAN;HBG1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HBA_HUMAN;HBA1;196777.42;94284.945;54926.367;85970.2;115640.766;124919.914;112814.516;208923.28
IGBP1_HUMAN;IGBP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SHPS1_HUMAN;SIRPA;0.0;0.0;72140.73;0.0;0.0;0.0;60488.574;0.0
SERB_HUMAN;PSPH;110988.98;64717.87;54337.254;54829.055;0.0;0.0;53313.74;60327.777
TCPB_HUMAN;CCT2;91863.836;78299.26;64334.152;0.0;0.0;0.0;64282.973;46900.3
GSTO1_HUMAN;GSTO1;261812.31;274351.53;375574.3;371443.06;108694.14;228221.86;712375.2;486433.3
JAG1_HUMAN;JAG1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRKDC_HUMAN;PRKDC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SRPX_HUMAN;SRPX;0.0;0.0;0.0;0.0;111178.8;0.0;0.0;170674.06
MAP1A_HUMAN;MAP1A;0.0;0.0;0.0;682748.6;0.0;0.0;0.0;0.0
CCL8_HUMAN;CCL8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CCL7_HUMAN;CCL7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CXCL6_HUMAN;CXCL6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NGAL_HUMAN;LCN2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IN35_HUMAN;IFI35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MT1X_HUMAN;MT1X;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NUCB2_HUMAN;NUCB2;144420.3;69592.18;76652.09;133598.02;187332.33;144263.4;99862.766;160368.0
BASP1_HUMAN;BASP1;434015.44;447784.7;696237.5;430437.72;215329.97;551603.1;680856.06;513123.6
DCD_HUMAN;DCD;0.0;0.0;132328.12;102675.664;87385.5;159968.72;113294.56;86047.38
KGD4_HUMAN;MRPS36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SARNP_HUMAN;SARNP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HTRA3_HUMAN;HTRA3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL24_HUMAN;RPL24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL36A_HUMAN;RPL36A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CBX1_HUMAN;CBX1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ERH_HUMAN;ERH;204625.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RHOG_HUMAN;RHOG;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL19_HUMAN;RPL19;0.0;56337.8;0.0;0.0;0.0;0.0;0.0;0.0
H33_HUMAN;H3-3A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FOXK1_HUMAN;FOXK1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TSG6_HUMAN;TNFAIP6;0.0;0.0;0.0;0.0;95418.18;0.0;0.0;42986.082
DAB2_HUMAN;DAB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FBLN2_HUMAN;FBLN2;122716.0;266294.0;89804.25;0.0;249239.2;357608.25;147225.92;223662.45
VLDLR_HUMAN;VLDLR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PGBM_HUMAN;HSPG2;1002774.8;1748108.0;741274.6;1338133.8;1138079.4;1092280.2;560180.8;1084804.9
EFNB1_HUMAN;EFNB1;0.0;0.0;64596.195;0.0;0.0;0.0;0.0;0.0
RBM3_HUMAN;RBM3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CYC_HUMAN;CYCS;0.0;0.0;89111.75;479843.84;0.0;0.0;0.0;197689.48
PIPNA_HUMAN;PITPNA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MPCP_HUMAN;SLC25A3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VIGLN_HUMAN;HDLBP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PURA_HUMAN;PURA;0.0;52696.367;59215.016;55359.7;0.0;72852.89;48652.18;0.0
CLH1_HUMAN;CLTC;185920.86;145602.12;109986.336;132879.36;122825.09;132440.62;160868.23;181489.66
FKBP3_HUMAN;FKBP3;146048.12;91623.01;79779.836;129529.055;0.0;0.0;69324.76;97253.61
REEP5_HUMAN;REEP5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DHSO_HUMAN;SORD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNRPU_HUMAN;HNRNPU;82904.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSG4_HUMAN;PSG4;0.0;0.0;0.0;69682.83;0.0;0.0;0.0;0.0
SPTB2_HUMAN;SPTBN1;110829.66;80265.65;70818.836;100232.52;87667.625;113610.375;78072.58;107797.66
TIAR_HUMAN;TIAL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SET_HUMAN;SET;194191.55;195494.66;0.0;130396.04;0.0;0.0;0.0;0.0
AMPD2_HUMAN;AMPD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DIAC_HUMAN;CTBS;0.0;0.0;81780.15;0.0;149957.89;0.0;69643.92;98773.61
FABP5_HUMAN;FABP5;68775.164;0.0;49659.008;68442.734;0.0;0.0;62540.87;0.0
CAP1_HUMAN;CAP1;104134.61;100428.06;76673.71;95524.8;0.0;0.0;72713.09;105923.49
HMCS1_HUMAN;HMGCS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ILRL1_HUMAN;IL1RL1;0.0;0.0;0.0;0.0;497174.0;58006.19;0.0;517504.44
LAT1_HUMAN;SLC7A5;53001.652;96387.41;42087.875;53900.41;0.0;0.0;0.0;0.0
PFKAP_HUMAN;PFKP;75343.72;66122.32;0.0;68274.54;0.0;0.0;60963.918;77126.414
EWS_HUMAN;EWSR1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLCB3_HUMAN;PLCB3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TAGL_HUMAN;TAGLN;804260.2;370781.25;325270.03;1123920.5;226477.12;401434.84;409485.72;684687.7
NRG1_HUMAN;NRG1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SEMG2_HUMAN;SEMG2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CO7A1_HUMAN;COL7A1;0.0;0.0;0.0;0.0;89569.87;82731.1;0.0;0.0
DSG1_HUMAN;DSG1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL18A_HUMAN;RPL18A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GCNT1_HUMAN;GCNT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MP2K1_HUMAN;MAP2K1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TIE2_HUMAN;TEK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FKBP4_HUMAN;FKBP4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLOD1_HUMAN;PLOD1;228404.2;289542.38;238136.62;263174.06;289092.22;322820.3;335885.44;694382.2
NUCB1_HUMAN;NUCB1;681374.2;454242.72;216846.6;590508.75;588684.8;530938.56;384573.28;742974.44
RL6_HUMAN;RPL6;0.0;0.0;0.0;85831.75;0.0;0.0;0.0;0.0
AKA12_HUMAN;AKAP12;0.0;86002.61;0.0;157500.2;0.0;0.0;79444.67;97708.63
CAV1_HUMAN;CAV1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ACY1_HUMAN;ACY1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TGBR3_HUMAN;TGFBR3;0.0;0.0;0.0;0.0;0.0;0.0;52349.312;0.0
LMNB2_HUMAN;LMNB2;97007.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTPS_HUMAN;PTS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UPAR_HUMAN;PLAUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRB3_HUMAN;PRB3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBXN1_HUMAN;UBXN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLGB_HUMAN;GBE1;144932.67;106788.43;108665.79;167652.86;115061.19;155655.6;223452.73;312535.28
IF4G1_HUMAN;EIF4G1;0.0;0.0;0.0;279620.22;0.0;0.0;0.0;0.0
K1C17_HUMAN;KRT17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NOTC2_HUMAN;NOTCH2;0.0;83874.336;45953.45;0.0;0.0;0.0;43692.03;0.0
HGFA_HUMAN;HGFAC;0.0;0.0;59644.51;0.0;0.0;53777.473;45638.465;0.0
LGUL_HUMAN;GLO1;151391.67;128856.43;132708.88;156835.14;82661.445;121264.29;164685.11;181119.66
AK1C1_HUMAN;AKR1C1;0.0;0.0;0.0;0.0;83102.0;0.0;210987.06;108978.49
SSBP_HUMAN;SSBP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1433F_HUMAN;YWHAH;243209.62;138342.44;172996.55;212514.3;0.0;0.0;242490.39;190784.06
CSTF1_HUMAN;CSTF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTN12_HUMAN;PTPN12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COEA1_HUMAN;COL14A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ITIH3_HUMAN;ITIH3;0.0;0.0;0.0;0.0;142460.05;0.0;0.0;106589.82
PTN11_HUMAN;PTPN11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GFPT1_HUMAN;GFPT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AOXA_HUMAN;AOX1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSME1_HUMAN;PSME1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
APLP2_HUMAN;APLP2;88033.06;88317.92;0.0;85336.25;79258.41;108314.734;64106.07;60308.492
FMOD_HUMAN;FMOD;0.0;0.0;0.0;0.0;95252.82;0.0;0.0;0.0
PRDX1_HUMAN;PRDX1;558001.5;305429.84;250003.62;567072.1;161959.1;317579.44;546020.9;554326.94
RL18_HUMAN;RPL18;0.0;101154.76;72650.2;108837.4;0.0;0.0;66374.95;0.0
C1QBP_HUMAN;C1QBP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CKAP4_HUMAN;CKAP4;0.0;53824.965;0.0;45841.31;0.0;0.0;0.0;76141.03
COGA1_HUMAN;COL16A1;78638.74;0.0;0.0;73474.29;0.0;0.0;0.0;103482.94
ZO1_HUMAN;TJP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DERM_HUMAN;DPT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KHDR1_HUMAN;KHDRBS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BAX_HUMAN;BAX;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B2CL1_HUMAN;BCL2L1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LRP1_HUMAN;LRP1;247641.92;278282.97;176369.22;224843.94;229523.53;291030.97;248534.25;249982.94
SRSF1_HUMAN;SRSF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RHG01_HUMAN;ARHGAP1;70750.76;0.0;0.0;0.0;0.0;0.0;57102.25;0.0
TGM3_HUMAN;TGM3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP2BA_HUMAN;PPP3CA;0.0;0.0;0.0;0.0;0.0;0.0;44747.727;0.0
DHX9_HUMAN;DHX9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
QOR_HUMAN;CRYZ;86284.95;58460.527;56954.42;0.0;52168.86;0.0;62868.613;0.0
GOGA3_HUMAN;GOLGA3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GOGA2_HUMAN;GOLGA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LG3BP_HUMAN;LGALS3BP;1597194.6;1264168.9;992287.9;869928.2;1092561.9;755971.94;715987.9;1069250.9
LOXL1_HUMAN;LOXL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MFGM_HUMAN;MFGE8;237019.55;546494.5;310063.44;223161.25;489414.3;542826.9;332581.53;455814.97
DSC1_HUMAN;DSC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HDHD1_HUMAN;PUDP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TICN1_HUMAN;SPOCK1;900404.2;348282.94;229587.9;313560.4;369876.03;308395.66;488895.16;413770.88
PPID_HUMAN;PPID;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VAC14_HUMAN;VAC14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RBBP4_HUMAN;RBBP4;239485.25;208701.4;0.0;191663.75;0.0;0.0;0.0;0.0
MGT5A_HUMAN;MGAT5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AHNK_HUMAN;AHNAK;435383.62;322450.7;0.0;337726.47;0.0;298228.66;217209.86;360461.28
HSP7E_HUMAN;HSPA14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NEXN_HUMAN;NEXN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MGAT2_HUMAN;MGAT2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GALT2_HUMAN;GALNT2;123765.836;198392.0;107805.516;214021.62;147696.9;130779.19;109187.56;129955.72
GALT1_HUMAN;GALNT1;0.0;62541.508;0.0;190922.92;0.0;0.0;0.0;0.0
AP1B1_HUMAN;AP1B1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BST1_HUMAN;BST1;75879.43;79464.16;102023.21;0.0;93612.914;51598.23;68594.03;65087.797
SIA4A_HUMAN;ST3GAL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SCRN1_HUMAN;SCRN1;0.0;0.0;68001.07;0.0;0.0;0.0;73910.94;30720.584
TWF1_HUMAN;TWF1;88190.914;0.0;51345.08;81891.086;0.0;0.0;57924.72;67854.23
ASPH_HUMAN;ASPH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FBLN3_HUMAN;EFEMP1;0.0;0.0;0.0;0.0;392771.4;250190.77;95776.0;147251.6
FSTL1_HUMAN;FSTL1;1667816.0;2020911.8;1180883.0;2588143.0;1821482.6;1947664.4;1524972.5;1282260.2
GRSF1_HUMAN;GRSF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SF3A3_HUMAN;SF3A3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DPYD_HUMAN;DPYD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SEPR_HUMAN;FAP;137327.47;153175.4;121561.95;80834.37;152065.28;243469.28;183739.19;188625.6
AIMP1_HUMAN;AIMP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ILF2_HUMAN;ILF2;134259.98;114520.484;0.0;0.0;0.0;106080.08;0.0;0.0
ILF3_HUMAN;ILF3;107566.555;77771.49;0.0;66750.55;0.0;79868.15;0.0;0.0
LMAN2_HUMAN;LMAN2;0.0;193388.56;175065.0;115054.54;110392.98;116671.375;130305.266;136837.08
PTPRJ_HUMAN;PTPRJ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EPS8_HUMAN;EPS8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TRAP1_HUMAN;TRAP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ECH1_HUMAN;ECH1;0.0;0.0;66793.13;0.0;0.0;0.0;0.0;0.0
STRN3_HUMAN;STRN3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FLII_HUMAN;FLII;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSN1_HUMAN;GPS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPP24_HUMAN;SPP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MTAP_HUMAN;MTAP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BAMBI_HUMAN;BAMBI;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TADBP_HUMAN;TARDBP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ROA0_HUMAN;HNRNPA0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AIMP2_HUMAN;AIMP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRDX4_HUMAN;PRDX4;130016.625;72848.445;51242.203;62759.715;97390.695;93242.84;79366.81;134000.84
PAK2_HUMAN;PAK2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CBX3_HUMAN;CBX3;87351.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSMD2_HUMAN;PSMD2;127125.4;142892.39;68839.07;118456.33;0.0;115797.305;103293.87;108953.91
SEM3B_HUMAN;SEMA3B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DNJC3_HUMAN;DNAJC3;0.0;0.0;0.0;0.0;73225.39;0.0;0.0;62939.832
PAPP1_HUMAN;PAPPA;198144.83;406222.06;597924.0;494970.2;278766.53;431018.47;467549.4;668399.25
SBP1_HUMAN;SELENBP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SRSF5_HUMAN;SRSF5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TIF1B_HUMAN;TRIM28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
G3BP1_HUMAN;G3BP1;35195.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTK7_HUMAN;PTK7;1537279.2;1520759.4;995566.9;969287.4;1114876.9;2161241.2;1012773.44;1225835.6
PABP4_HUMAN;PABPC4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTPRS_HUMAN;PTPRS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EIF3I_HUMAN;EIF3I;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MFAP5_HUMAN;MFAP5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UB2V1_HUMAN;UBE2V1;113667.52;97583.01;113556.92;139571.11;86981.06;125148.055;151070.45;153616.6
DC1I2_HUMAN;DYNC1I2;0.0;0.0;94334.51;107504.49;0.0;0.0;86621.27;85596.375
ILK_HUMAN;ILK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SNTB2_HUMAN;SNTB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SF3B2_HUMAN;SF3B2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OS9_HUMAN;OS9;0.0;0.0;0.0;0.0;116280.13;0.0;0.0;0.0
HAP28_HUMAN;PDAP1;0.0;0.0;0.0;58834.145;0.0;0.0;0.0;0.0
ADAM9_HUMAN;ADAM9;535133.4;367917.88;230301.77;596705.7;461916.56;376748.47;328312.1;817238.5
ADA15_HUMAN;ADAM15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LSAMP_HUMAN;LSAMP;0.0;0.0;0.0;0.0;166982.78;0.0;56725.543;0.0
FKBP5_HUMAN;FKBP5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ROCK1_HUMAN;ROCK1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IL18R_HUMAN;IL18R1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GPM6B_HUMAN;GPM6B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PICAL_HUMAN;PICALM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SQSTM_HUMAN;SQSTM1;0.0;86067.414;0.0;0.0;0.0;0.0;0.0;0.0
NAR3_HUMAN;ART3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TBB3_HUMAN;TUBB3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PIN1_HUMAN;PIN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KCC2G_HUMAN;CAMK2G;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KCC2D_HUMAN;CAMK2D;70399.14;59636.09;0.0;0.0;0.0;0.0;0.0;0.0
DCTN2_HUMAN;DCTN2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ULA1_HUMAN;NAE1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SEM5A_HUMAN;SEMA5A;0.0;0.0;65608.586;82213.58;83679.91;0.0;75351.18;0.0
CUL1_HUMAN;CUL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CUL2_HUMAN;CUL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CUL3_HUMAN;CUL3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CUL4B_HUMAN;CUL4B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FCL_HUMAN;GFUS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TPBG_HUMAN;TPBG;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FHL3_HUMAN;FHL3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ITA7_HUMAN;ITGA7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CD166_HUMAN;ALCAM;168686.6;187196.92;182312.3;195777.53;245702.34;187303.1;244237.61;232685.02
LAMC2_HUMAN;LAMC2;182911.14;0.0;68826.39;148211.34;0.0;0.0;0.0;99068.125
SPTN1_HUMAN;SPTAN1;93879.31;82085.19;67327.35;103290.766;79001.805;108352.73;77656.25;95737.76
ENPP2_HUMAN;ENPP2;0.0;0.0;0.0;0.0;99236.12;0.0;0.0;0.0
PKP1_HUMAN;PKP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DX39B_HUMAN;DDX39B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BLMH_HUMAN;BLMH;101501.22;84240.68;71912.08;70403.48;60030.527;82524.555;91595.81;93889.61
TBB2A_HUMAN;TUBB2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IDI1_HUMAN;IDI1;0.0;0.0;34430.785;0.0;0.0;0.0;60045.86;0.0
CKAP5_HUMAN;CKAP5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CIRBP_HUMAN;CIRBP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COTL1_HUMAN;COTL1;139046.98;167323.86;177699.58;173913.4;105581.305;196470.6;173938.14;151877.45
HNRPD_HUMAN;HNRNPD;140714.36;99099.29;0.0;0.0;0.0;80318.58;0.0;0.0
SCRB2_HUMAN;SCARB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NID2_HUMAN;NID2;328249.3;358349.66;308826.88;227017.7;320300.1;197290.08;255359.77;216148.7
DAG1_HUMAN;DAG1;97749.516;146514.06;75516.51;185301.4;112920.97;115017.17;93669.87;135951.78
DSG2_HUMAN;DSG2;136796.5;201404.31;137111.33;281532.3;0.0;81869.94;86488.41;116838.055
EIF3A_HUMAN;EIF3A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBP2L_HUMAN;UBAP2L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TTL12_HUMAN;TTLL12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FHL2_HUMAN;FHL2;61941.703;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DPYL3_HUMAN;DPYSL3;138800.88;0.0;0.0;97658.766;0.0;0.0;57455.59;113116.805
DCTN1_HUMAN;DCTN1;0.0;87756.96;70513.11;82316.875;0.0;0.0;66858.81;62892.3
DYHC1_HUMAN;DYNC1H1;78421.97;110661.54;45109.434;69789.734;0.0;84084.516;67449.26;0.0
EI2BA_HUMAN;EIF2B1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IF4A2_HUMAN;EIF4A2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SRC8_HUMAN;CTTN;85315.85;82385.24;75471.88;64964.45;0.0;0.0;75708.35;96773.48
RCN2_HUMAN;RCN2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TRI25_HUMAN;TRIM25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FGL2_HUMAN;FGL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FLNC_HUMAN;FLNC;438219.6;438064.97;281790.0;548075.4;215308.45;340912.78;242526.72;364373.97
