Protein.ID;Gene;Ad_c_111 MaxLFQ Intensity;Ad_c_138 MaxLFQ Intensity;Ad_c_31 MaxLFQ Intensity;Ad_c_45 MaxLFQ Intensity;Ad_dif_111 MaxLFQ Intensity;Ad_dif_138 MaxLFQ Intensity;Ad_dif_31 MaxLFQ Intensity;Ad_dif_45 MaxLFQ Intensity
TBB4B_HUMAN;TUBB4B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PA1B2_HUMAN;PAFAH1B2;70926.84;0.0;0.0;0.0;89044.5;143054.03;117542.2;131987.81
H31_HUMAN;H3C1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HBB_HUMAN;HBB;337558.16;0.0;0.0;606483.56;1772476.0;862917.1;1734923.9;1251371.6
NOMO3_HUMAN;NOMO3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HBG1_HUMAN;HBG1;0.0;0.0;48310.617;0.0;0.0;0.0;0.0;0.0
HBA_HUMAN;HBA1;95498.83;0.0;0.0;125799.2;113167.24;96381.555;178325.73;83799.766
IGBP1_HUMAN;IGBP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SHPS1_HUMAN;SIRPA;0.0;0.0;0.0;0.0;0.0;63109.145;70026.46;49359.414
SERB_HUMAN;PSPH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TCPB_HUMAN;CCT2;0.0;0.0;77818.336;0.0;0.0;49958.316;52378.32;55161.707
GSTO1_HUMAN;GSTO1;0.0;0.0;0.0;0.0;87480.93;136130.12;108257.92;170967.22
JAG1_HUMAN;JAG1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27240.582
PRKDC_HUMAN;PRKDC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SRPX_HUMAN;SRPX;0.0;0.0;0.0;0.0;119267.34;66110.44;74183.766;0.0
MAP1A_HUMAN;MAP1A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CCL8_HUMAN;CCL8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CCL7_HUMAN;CCL7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CXCL6_HUMAN;CXCL6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NGAL_HUMAN;LCN2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IN35_HUMAN;IFI35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MT1X_HUMAN;MT1X;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NUCB2_HUMAN;NUCB2;76041.08;0.0;0.0;59373.426;71937.84;0.0;0.0;70536.77
BASP1_HUMAN;BASP1;228962.03;75838.26;0.0;174979.62;265516.0;677576.3;382503.72;379590.3
DCD_HUMAN;DCD;330383.5;216386.48;447102.6;311276.16;350664.88;238362.55;409701.7;362053.53
KGD4_HUMAN;MRPS36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SARNP_HUMAN;SARNP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HTRA3_HUMAN;HTRA3;0.0;71127.96;0.0;75035.87;0.0;80211.1;45210.273;0.0
RL24_HUMAN;RPL24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL36A_HUMAN;RPL36A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CBX1_HUMAN;CBX1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ERH_HUMAN;ERH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RHOG_HUMAN;RHOG;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL19_HUMAN;RPL19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
H33_HUMAN;H3-3A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FOXK1_HUMAN;FOXK1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TSG6_HUMAN;TNFAIP6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DAB2_HUMAN;DAB2;0.0;0.0;0.0;0.0;0.0;31927.926;0.0;0.0
FBLN2_HUMAN;FBLN2;147857.19;230345.38;388027.8;202594.31;212714.48;204718.58;275980.16;272379.97
VLDLR_HUMAN;VLDLR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PGBM_HUMAN;HSPG2;675379.1;464987.47;450761.47;704312.1;613176.1;434535.38;568307.94;915923.0
EFNB1_HUMAN;EFNB1;0.0;0.0;0.0;0.0;0.0;48548.81;33977.215;0.0
RBM3_HUMAN;RBM3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CYC_HUMAN;CYCS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PIPNA_HUMAN;PITPNA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;62745.684
MPCP_HUMAN;SLC25A3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VIGLN_HUMAN;HDLBP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PURA_HUMAN;PURA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CLH1_HUMAN;CLTC;0.0;0.0;0.0;0.0;0.0;0.0;73089.13;128325.52
FKBP3_HUMAN;FKBP3;0.0;0.0;0.0;0.0;0.0;68034.805;89033.086;68905.164
REEP5_HUMAN;REEP5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DHSO_HUMAN;SORD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNRPU_HUMAN;HNRNPU;0.0;0.0;47620.227;0.0;0.0;0.0;0.0;0.0
PSG4_HUMAN;PSG4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPTB2_HUMAN;SPTBN1;0.0;0.0;0.0;0.0;47330.39;0.0;0.0;0.0
TIAR_HUMAN;TIAL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SET_HUMAN;SET;0.0;0.0;81210.83;0.0;0.0;0.0;0.0;0.0
AMPD2_HUMAN;AMPD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DIAC_HUMAN;CTBS;0.0;0.0;0.0;0.0;119054.02;107467.72;124293.16;0.0
FABP5_HUMAN;FABP5;54661.004;0.0;0.0;0.0;0.0;38208.734;54970.04;38151.24
CAP1_HUMAN;CAP1;0.0;0.0;0.0;0.0;110157.3;129541.22;120689.93;125851.38
HMCS1_HUMAN;HMGCS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ILRL1_HUMAN;IL1RL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LAT1_HUMAN;SLC7A5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PFKAP_HUMAN;PFKP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EWS_HUMAN;EWSR1;0.0;0.0;0.0;0.0;0.0;59766.37;55538.17;0.0
PLCB3_HUMAN;PLCB3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TAGL_HUMAN;TAGLN;332429.9;166428.02;0.0;207842.64;702787.25;261858.7;269469.5;708545.94
NRG1_HUMAN;NRG1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SEMG2_HUMAN;SEMG2;0.0;61195.086;45396.207;81555.28;0.0;60007.777;0.0;0.0
CO7A1_HUMAN;COL7A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DSG1_HUMAN;DSG1;72984.51;0.0;0.0;64322.074;78725.27;52645.117;60938.01;67922.375
RL18A_HUMAN;RPL18A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GCNT1_HUMAN;GCNT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MP2K1_HUMAN;MAP2K1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TIE2_HUMAN;TEK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FKBP4_HUMAN;FKBP4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLOD1_HUMAN;PLOD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;63956.46
NUCB1_HUMAN;NUCB1;235926.2;165159.39;274822.53;278017.38;396079.5;126903.32;166718.4;197856.27
RL6_HUMAN;RPL6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AKA12_HUMAN;AKAP12;0.0;0.0;0.0;0.0;69027.97;65698.53;58623.797;78250.93
CAV1_HUMAN;CAV1;0.0;0.0;0.0;0.0;0.0;55652.22;63432.457;0.0
ACY1_HUMAN;ACY1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TGBR3_HUMAN;TGFBR3;0.0;0.0;0.0;52677.438;72976.31;92431.94;93191.195;72236.7
LMNB2_HUMAN;LMNB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49165.223
PTPS_HUMAN;PTS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UPAR_HUMAN;PLAUR;0.0;0.0;0.0;0.0;79181.85;0.0;0.0;0.0
PRB3_HUMAN;PRB3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBXN1_HUMAN;UBXN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLGB_HUMAN;GBE1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IF4G1_HUMAN;EIF4G1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K1C17_HUMAN;KRT17;74943.89;71761.5;59892.32;66775.76;62583.098;0.0;90361.05;94509.305
NOTC2_HUMAN;NOTCH2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HGFA_HUMAN;HGFAC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LGUL_HUMAN;GLO1;0.0;0.0;0.0;0.0;0.0;163378.12;157003.2;145271.86
AK1C1_HUMAN;AKR1C1;0.0;0.0;0.0;0.0;0.0;52111.617;87732.086;41130.195
SSBP_HUMAN;SSBP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1433F_HUMAN;YWHAH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82270.92
CSTF1_HUMAN;CSTF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTN12_HUMAN;PTPN12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COEA1_HUMAN;COL14A1;77649.05;70062.836;0.0;160428.47;0.0;0.0;80189.15;0.0
ITIH3_HUMAN;ITIH3;0.0;0.0;0.0;0.0;0.0;0.0;91832.914;0.0
PTN11_HUMAN;PTPN11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GFPT1_HUMAN;GFPT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AOXA_HUMAN;AOX1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSME1_HUMAN;PSME1;0.0;0.0;0.0;0.0;61108.4;83552.6;88656.93;133881.08
APLP2_HUMAN;APLP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FMOD_HUMAN;FMOD;257155.77;146751.8;162084.56;220651.36;181331.81;96952.05;124408.42;110106.984
PRDX1_HUMAN;PRDX1;181501.44;74670.11;150953.92;150135.52;307672.03;487520.9;500715.25;433728.22
RL18_HUMAN;RPL18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1QBP_HUMAN;C1QBP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CKAP4_HUMAN;CKAP4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COGA1_HUMAN;COL16A1;82655.91;72749.09;0.0;77277.195;159133.88;118251.62;115545.12;112810.42
ZO1_HUMAN;TJP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DERM_HUMAN;DPT;88192.0;68321.17;147719.64;0.0;1349142.5;448215.2;338526.78;212575.42
KHDR1_HUMAN;KHDRBS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BAX_HUMAN;BAX;0.0;0.0;0.0;0.0;176705.66;257455.42;173170.7;261214.25
B2CL1_HUMAN;BCL2L1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LRP1_HUMAN;LRP1;98329.95;138714.44;0.0;100801.164;178711.6;133230.86;197359.34;127393.69
SRSF1_HUMAN;SRSF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RHG01_HUMAN;ARHGAP1;0.0;0.0;0.0;0.0;78672.33;70387.91;72017.59;80263.586
TGM3_HUMAN;TGM3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP2BA_HUMAN;PPP3CA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DHX9_HUMAN;DHX9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
QOR_HUMAN;CRYZ;0.0;0.0;0.0;0.0;0.0;104386.25;38596.598;100892.305
GOGA3_HUMAN;GOLGA3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GOGA2_HUMAN;GOLGA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LG3BP_HUMAN;LGALS3BP;1191601.2;487293.62;425979.78;598919.06;1361432.4;517681.78;623778.2;335131.47
LOXL1_HUMAN;LOXL1;0.0;0.0;0.0;0.0;88976.8;58961.54;98371.25;0.0
MFGM_HUMAN;MFGE8;330089.62;150675.98;309348.44;251510.34;256234.66;206950.16;198795.75;225062.89
DSC1_HUMAN;DSC1;51273.81;0.0;0.0;0.0;83721.99;0.0;0.0;52442.32
HDHD1_HUMAN;PUDP;0.0;0.0;0.0;0.0;0.0;72339.836;0.0;58967.54
TICN1_HUMAN;SPOCK1;66297.25;0.0;0.0;0.0;101638.65;0.0;0.0;60991.992
PPID_HUMAN;PPID;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VAC14_HUMAN;VAC14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RBBP4_HUMAN;RBBP4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MGT5A_HUMAN;MGAT5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AHNK_HUMAN;AHNAK;0.0;343903.94;0.0;372064.97;1103005.9;1124781.0;1054095.0;1193749.2
HSP7E_HUMAN;HSPA14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NEXN_HUMAN;NEXN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MGAT2_HUMAN;MGAT2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GALT2_HUMAN;GALNT2;90931.68;0.0;0.0;0.0;113090.78;0.0;0.0;0.0
GALT1_HUMAN;GALNT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AP1B1_HUMAN;AP1B1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BST1_HUMAN;BST1;134190.62;78625.414;0.0;59235.777;103611.9;72297.22;69527.805;82898.03
SIA4A_HUMAN;ST3GAL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SCRN1_HUMAN;SCRN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TWF1_HUMAN;TWF1;0.0;0.0;0.0;0.0;74117.43;85266.336;57719.652;100435.7
ASPH_HUMAN;ASPH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FBLN3_HUMAN;EFEMP1;365369.6;538814.0;552771.06;886726.5;915766.25;446151.2;922785.9;1053622.5
FSTL1_HUMAN;FSTL1;1058838.4;784576.8;679345.3;1311245.1;2441829.8;1149760.6;1195768.1;1024603.4
GRSF1_HUMAN;GRSF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SF3A3_HUMAN;SF3A3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DPYD_HUMAN;DPYD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SEPR_HUMAN;FAP;0.0;0.0;0.0;0.0;0.0;56381.465;0.0;47975.23
AIMP1_HUMAN;AIMP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ILF2_HUMAN;ILF2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ILF3_HUMAN;ILF3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LMAN2_HUMAN;LMAN2;0.0;0.0;0.0;0.0;105458.41;78997.195;72940.164;0.0
PTPRJ_HUMAN;PTPRJ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EPS8_HUMAN;EPS8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TRAP1_HUMAN;TRAP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ECH1_HUMAN;ECH1;70785.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STRN3_HUMAN;STRN3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FLII_HUMAN;FLII;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSN1_HUMAN;GPS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPP24_HUMAN;SPP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MTAP_HUMAN;MTAP;0.0;0.0;0.0;0.0;0.0;57003.258;46780.883;58369.742
BAMBI_HUMAN;BAMBI;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TADBP_HUMAN;TARDBP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ROA0_HUMAN;HNRNPA0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AIMP2_HUMAN;AIMP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRDX4_HUMAN;PRDX4;74102.664;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PAK2_HUMAN;PAK2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CBX3_HUMAN;CBX3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSMD2_HUMAN;PSMD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SEM3B_HUMAN;SEMA3B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DNJC3_HUMAN;DNAJC3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PAPP1_HUMAN;PAPPA;70926.17;0.0;0.0;0.0;79738.586;67519.055;66891.555;58255.586
SBP1_HUMAN;SELENBP1;0.0;0.0;0.0;0.0;0.0;85370.234;120480.14;77640.99
SRSF5_HUMAN;SRSF5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TIF1B_HUMAN;TRIM28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
G3BP1_HUMAN;G3BP1;0.0;0.0;0.0;0.0;0.0;126953.37;113727.055;0.0
PTK7_HUMAN;PTK7;480989.3;442154.5;0.0;403318.34;527014.44;568328.8;447135.3;412077.16
PABP4_HUMAN;PABPC4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTPRS_HUMAN;PTPRS;0.0;0.0;0.0;0.0;0.0;0.0;60781.176;0.0
EIF3I_HUMAN;EIF3I;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MFAP5_HUMAN;MFAP5;156961.75;0.0;0.0;162717.66;262906.28;204222.39;383655.78;175366.53
UB2V1_HUMAN;UBE2V1;98124.836;0.0;61822.223;111404.914;136072.3;196928.47;140760.8;195928.3
DC1I2_HUMAN;DYNC1I2;0.0;0.0;0.0;0.0;71049.12;44945.867;54842.773;64011.406
ILK_HUMAN;ILK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SNTB2_HUMAN;SNTB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SF3B2_HUMAN;SF3B2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OS9_HUMAN;OS9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HAP28_HUMAN;PDAP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ADAM9_HUMAN;ADAM9;283541.44;0.0;0.0;0.0;669765.94;293849.56;369781.7;330709.94
ADA15_HUMAN;ADAM15;0.0;0.0;0.0;0.0;0.0;0.0;52881.96;0.0
LSAMP_HUMAN;LSAMP;0.0;0.0;0.0;0.0;0.0;60923.934;0.0;0.0
FKBP5_HUMAN;FKBP5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ROCK1_HUMAN;ROCK1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IL18R_HUMAN;IL18R1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GPM6B_HUMAN;GPM6B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PICAL_HUMAN;PICALM;0.0;0.0;0.0;0.0;0.0;34861.805;0.0;56297.64
SQSTM_HUMAN;SQSTM1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NAR3_HUMAN;ART3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TBB3_HUMAN;TUBB3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PIN1_HUMAN;PIN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KCC2G_HUMAN;CAMK2G;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KCC2D_HUMAN;CAMK2D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DCTN2_HUMAN;DCTN2;0.0;0.0;0.0;0.0;0.0;85273.625;84100.66;117983.266
ULA1_HUMAN;NAE1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SEM5A_HUMAN;SEMA5A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CUL1_HUMAN;CUL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CUL2_HUMAN;CUL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CUL3_HUMAN;CUL3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CUL4B_HUMAN;CUL4B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FCL_HUMAN;GFUS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TPBG_HUMAN;TPBG;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FHL3_HUMAN;FHL3;0.0;0.0;0.0;0.0;0.0;41778.336;0.0;32671.506
ITA7_HUMAN;ITGA7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CD166_HUMAN;ALCAM;97749.08;0.0;0.0;0.0;270078.9;158629.38;235770.36;165828.66
LAMC2_HUMAN;LAMC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPTN1_HUMAN;SPTAN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78746.54
ENPP2_HUMAN;ENPP2;190655.8;115283.71;0.0;74802.38;0.0;0.0;0.0;0.0
PKP1_HUMAN;PKP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DX39B_HUMAN;DDX39B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BLMH_HUMAN;BLMH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TBB2A_HUMAN;TUBB2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IDI1_HUMAN;IDI1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CKAP5_HUMAN;CKAP5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CIRBP_HUMAN;CIRBP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COTL1_HUMAN;COTL1;76076.96;68630.31;75239.01;99866.24;75684.02;140565.69;124978.27;147650.88
HNRPD_HUMAN;HNRNPD;0.0;0.0;0.0;0.0;0.0;82552.914;66501.36;0.0
SCRB2_HUMAN;SCARB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NID2_HUMAN;NID2;268060.9;133235.9;120684.59;148271.78;236459.12;75143.71;77419.445;177746.34
DAG1_HUMAN;DAG1;114996.19;85886.95;134255.75;111627.695;160893.16;100886.75;178034.56;112479.73
DSG2_HUMAN;DSG2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EIF3A_HUMAN;EIF3A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBP2L_HUMAN;UBAP2L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TTL12_HUMAN;TTLL12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FHL2_HUMAN;FHL2;0.0;0.0;0.0;0.0;0.0;81922.41;0.0;0.0
DPYL3_HUMAN;DPYSL3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DCTN1_HUMAN;DCTN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DYHC1_HUMAN;DYNC1H1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EI2BA_HUMAN;EIF2B1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IF4A2_HUMAN;EIF4A2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SRC8_HUMAN;CTTN;0.0;0.0;0.0;0.0;126256.33;149654.47;138925.02;114891.01
RCN2_HUMAN;RCN2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;68953.27
TRI25_HUMAN;TRIM25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FGL2_HUMAN;FGL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FLNC_HUMAN;FLNC;163224.94;153610.97;108035.42;187347.34;116526.52;200047.02;172480.33;183309.23
LRC32_HUMAN;LRRC32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GAS6_HUMAN;GAS6;0.0;0.0;0.0;0.0;109467.62;116013.15;92476.83;114774.336
CAPR1_HUMAN;CAPRIN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPRL1_HUMAN;SPARCL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FAT1_HUMAN;FAT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SEM3A_HUMAN;SEMA3A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DSC3_HUMAN;DSC3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ITIH4_HUMAN;ITIH4;0.0;0.0;0.0;0.0;0.0;52500.26;75793.914;44454.207
EPN4_HUMAN;CLINT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MESD_HUMAN;MESD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GANAB_HUMAN;GANAB;57372.96;33746.508;0.0;0.0;79211.164;39682.203;53437.72;0.0
RFTN1_HUMAN;RFTN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MBTP1_HUMAN;MBTPS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2A5D_HUMAN;PPP2R5D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MVP_HUMAN;MVP;0.0;0.0;0.0;0.0;0.0;40727.72;0.0;63251.84
LTBP1_HUMAN;LTBP1;0.0;0.0;0.0;0.0;248169.94;182088.11;272975.9;178751.39
LTBP2_HUMAN;LTBP2;246878.02;180607.12;0.0;240846.88;559670.2;275418.1;409342.34;186398.84
GOGB1_HUMAN;GOLGB1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LASP1_HUMAN;LASP1;0.0;0.0;0.0;0.0;81128.32;141532.61;125197.1;106553.8
PTGR1_HUMAN;PTGR1;0.0;0.0;0.0;0.0;0.0;86848.02;83572.664;101326.37
IMB1_HUMAN;KPNB1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NUMA1_HUMAN;NUMA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
