Protein.ID;Gene;Ost_c_1111 MaxLFQ Intensity;Ost_c_12 MaxLFQ Intensity;Ost_c_20 MaxLFQ Intensity;Ost_c_22 MaxLFQ Intensity;Ost_dif_1111 MaxLFQ Intensity;Ost_dif_12 MaxLFQ Intensity;Ost_dif_20 MaxLFQ Intensity;Ost_dif_22 MaxLFQ Intensity
GSTO1_HUMAN;GSTO1;0.0;0.0;100012.97;271528.7;0.0;0.0;0.0;124158.7
JAG1_HUMAN;JAG1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRKDC_HUMAN;PRKDC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SRPX_HUMAN;SRPX;0.0;0.0;0.0;161467.7;0.0;0.0;0.0;142937.84
MAP1A_HUMAN;MAP1A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CCL8_HUMAN;CCL8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CCL7_HUMAN;CCL7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CXCL6_HUMAN;CXCL6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NGAL_HUMAN;LCN2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IN35_HUMAN;IFI35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MT1X_HUMAN;MT1X;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NUCB2_HUMAN;NUCB2;0.0;198138.67;50646.355;90575.984;118899.414;153229.42;0.0;69124.48
BASP1_HUMAN;BASP1;183549.73;313459.53;153776.06;468186.44;95772.78;0.0;135252.33;160728.44
DCD_HUMAN;DCD;178546.66;248974.94;291894.1;427178.8;106111.29;249343.42;205680.47;136651.86
KGD4_HUMAN;MRPS36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SARNP_HUMAN;SARNP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HTRA3_HUMAN;HTRA3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL24_HUMAN;RPL24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL36A_HUMAN;RPL36A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CBX1_HUMAN;CBX1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ERH_HUMAN;ERH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RHOG_HUMAN;RHOG;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL19_HUMAN;RPL19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
H33_HUMAN;H3-3A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FOXK1_HUMAN;FOXK1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TSG6_HUMAN;TNFAIP6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DAB2_HUMAN;DAB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FBLN2_HUMAN;FBLN2;190916.1;0.0;0.0;208166.73;109663.805;0.0;98229.92;201652.25
VLDLR_HUMAN;VLDLR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PGBM_HUMAN;HSPG2;468537.66;555469.9;596644.75;434998.22;304026.78;564365.2;682982.2;867041.94
EFNB1_HUMAN;EFNB1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RBM3_HUMAN;RBM3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CYC_HUMAN;CYCS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PIPNA_HUMAN;PITPNA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MPCP_HUMAN;SLC25A3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VIGLN_HUMAN;HDLBP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PURA_HUMAN;PURA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CLH1_HUMAN;CLTC;0.0;0.0;0.0;117144.89;0.0;0.0;0.0;0.0
FKBP3_HUMAN;FKBP3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
REEP5_HUMAN;REEP5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DHSO_HUMAN;SORD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNRPU_HUMAN;HNRNPU;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSG4_HUMAN;PSG4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPTB2_HUMAN;SPTBN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TIAR_HUMAN;TIAL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SET_HUMAN;SET;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AMPD2_HUMAN;AMPD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DIAC_HUMAN;CTBS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FABP5_HUMAN;FABP5;0.0;0.0;0.0;55843.004;0.0;0.0;0.0;0.0
CAP1_HUMAN;CAP1;0.0;0.0;103053.516;75465.48;0.0;0.0;112468.96;0.0
HMCS1_HUMAN;HMGCS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ILRL1_HUMAN;IL1RL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LAT1_HUMAN;SLC7A5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PFKAP_HUMAN;PFKP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EWS_HUMAN;EWSR1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLCB3_HUMAN;PLCB3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TAGL_HUMAN;TAGLN;256062.2;149680.42;291588.4;357193.34;230222.4;227513.69;217739.05;294940.94
NRG1_HUMAN;NRG1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SEMG2_HUMAN;SEMG2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CO7A1_HUMAN;COL7A1;0.0;0.0;0.0;0.0;0.0;0.0;139283.44;131827.28
DSG1_HUMAN;DSG1;0.0;0.0;61581.258;95719.65;0.0;0.0;0.0;0.0
RL18A_HUMAN;RPL18A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GCNT1_HUMAN;GCNT1;0.0;0.0;0.0;0.0;58286.812;0.0;0.0;0.0
MP2K1_HUMAN;MAP2K1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TIE2_HUMAN;TEK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FKBP4_HUMAN;FKBP4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLOD1_HUMAN;PLOD1;145560.22;128722.66;99864.26;114061.46;127085.234;186357.86;30949.846;58925.668
NUCB1_HUMAN;NUCB1;415679.22;611885.7;236640.6;485986.1;306208.84;433989.0;275004.94;311983.25
RL6_HUMAN;RPL6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AKA12_HUMAN;AKAP12;0.0;0.0;0.0;63725.01;0.0;0.0;51389.457;55647.62
CAV1_HUMAN;CAV1;0.0;0.0;0.0;69365.6;0.0;0.0;0.0;0.0
ACY1_HUMAN;ACY1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TGBR3_HUMAN;TGFBR3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LMNB2_HUMAN;LMNB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTPS_HUMAN;PTS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UPAR_HUMAN;PLAUR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRB3_HUMAN;PRB3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBXN1_HUMAN;UBXN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLGB_HUMAN;GBE1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IF4G1_HUMAN;EIF4G1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K1C17_HUMAN;KRT17;0.0;144628.48;46856.316;160089.58;0.0;0.0;0.0;0.0
NOTC2_HUMAN;NOTCH2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HGFA_HUMAN;HGFAC;0.0;0.0;0.0;47745.4;0.0;0.0;0.0;0.0
LGUL_HUMAN;GLO1;0.0;0.0;71561.016;86981.25;0.0;0.0;0.0;0.0
AK1C1_HUMAN;AKR1C1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SSBP_HUMAN;SSBP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1433F_HUMAN;YWHAH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTF1_HUMAN;CSTF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTN12_HUMAN;PTPN12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COEA1_HUMAN;COL14A1;191184.77;381048.7;95423.164;268530.7;126731.77;212951.8;95949.36;80732.02
ITIH3_HUMAN;ITIH3;0.0;0.0;158631.56;224904.98;0.0;0.0;0.0;0.0
PTN11_HUMAN;PTPN11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GFPT1_HUMAN;GFPT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AOXA_HUMAN;AOX1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSME1_HUMAN;PSME1;0.0;0.0;0.0;113139.1;0.0;0.0;0.0;0.0
APLP2_HUMAN;APLP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FMOD_HUMAN;FMOD;0.0;0.0;112093.06;178294.62;221888.66;0.0;150669.67;164568.36
PRDX1_HUMAN;PRDX1;180254.25;190349.7;150911.12;387184.38;119320.77;175912.62;138506.7;152749.69
RL18_HUMAN;RPL18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1QBP_HUMAN;C1QBP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CKAP4_HUMAN;CKAP4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COGA1_HUMAN;COL16A1;0.0;0.0;37622.28;66527.79;93969.3;0.0;80265.12;85758.77
ZO1_HUMAN;TJP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DERM_HUMAN;DPT;0.0;0.0;57088.395;0.0;188368.56;0.0;161969.83;154310.69
KHDR1_HUMAN;KHDRBS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BAX_HUMAN;BAX;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B2CL1_HUMAN;BCL2L1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LRP1_HUMAN;LRP1;0.0;102524.27;111997.945;154541.88;118252.16;160533.02;157126.05;171981.64
SRSF1_HUMAN;SRSF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RHG01_HUMAN;ARHGAP1;0.0;0.0;47197.504;121722.336;0.0;0.0;74087.68;0.0
TGM3_HUMAN;TGM3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP2BA_HUMAN;PPP3CA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DHX9_HUMAN;DHX9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
QOR_HUMAN;CRYZ;0.0;0.0;57667.977;66000.34;0.0;0.0;0.0;74069.445
GOGA3_HUMAN;GOLGA3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GOGA2_HUMAN;GOLGA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LG3BP_HUMAN;LGALS3BP;216738.45;185050.2;747780.56;975481.6;198216.23;202468.11;594910.94;414412.66
LOXL1_HUMAN;LOXL1;0.0;0.0;0.0;97796.89;114718.61;0.0;108937.83;104233.12
MFGM_HUMAN;MFGE8;236077.05;333175.7;338649.7;468951.9;184906.73;290958.1;356053.1;383411.9
DSC1_HUMAN;DSC1;0.0;0.0;0.0;78512.836;0.0;0.0;0.0;0.0
HDHD1_HUMAN;PUDP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TICN1_HUMAN;SPOCK1;0.0;168085.69;0.0;0.0;91793.58;149511.9;0.0;134573.89
PPID_HUMAN;PPID;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VAC14_HUMAN;VAC14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RBBP4_HUMAN;RBBP4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MGT5A_HUMAN;MGAT5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AHNK_HUMAN;AHNAK;0.0;467362.66;278335.38;745929.06;418098.6;483267.38;530579.7;544109.6
HSP7E_HUMAN;HSPA14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NEXN_HUMAN;NEXN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MGAT2_HUMAN;MGAT2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GALT2_HUMAN;GALNT2;0.0;227832.97;100486.37;115738.05;0.0;159202.14;102993.36;113329.77
GALT1_HUMAN;GALNT1;0.0;0.0;0.0;144185.94;61225.836;0.0;177030.61;161426.3
AP1B1_HUMAN;AP1B1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BST1_HUMAN;BST1;0.0;0.0;92384.0;94509.72;0.0;0.0;104759.31;107179.56
SIA4A_HUMAN;ST3GAL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SCRN1_HUMAN;SCRN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TWF1_HUMAN;TWF1;0.0;0.0;44746.45;72587.28;0.0;0.0;0.0;0.0
ASPH_HUMAN;ASPH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FBLN3_HUMAN;EFEMP1;227199.23;436660.34;359569.8;523299.9;245717.84;306769.22;324997.97;240976.23
FSTL1_HUMAN;FSTL1;758548.75;1161485.6;900160.2;1170905.6;740736.94;744780.1;852557.3;860292.2
GRSF1_HUMAN;GRSF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SF3A3_HUMAN;SF3A3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DPYD_HUMAN;DPYD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SEPR_HUMAN;FAP;0.0;0.0;69309.21;91413.516;0.0;0.0;0.0;126563.18
AIMP1_HUMAN;AIMP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ILF2_HUMAN;ILF2;0.0;0.0;0.0;125765.195;0.0;0.0;0.0;0.0
ILF3_HUMAN;ILF3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LMAN2_HUMAN;LMAN2;0.0;0.0;68848.16;127488.33;105994.32;116344.03;92478.32;100016.26
PTPRJ_HUMAN;PTPRJ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EPS8_HUMAN;EPS8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TRAP1_HUMAN;TRAP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ECH1_HUMAN;ECH1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STRN3_HUMAN;STRN3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FLII_HUMAN;FLII;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSN1_HUMAN;GPS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPP24_HUMAN;SPP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MTAP_HUMAN;MTAP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BAMBI_HUMAN;BAMBI;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TADBP_HUMAN;TARDBP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ROA0_HUMAN;HNRNPA0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AIMP2_HUMAN;AIMP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRDX4_HUMAN;PRDX4;0.0;0.0;54421.05;98618.22;0.0;0.0;0.0;63383.797
PAK2_HUMAN;PAK2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CBX3_HUMAN;CBX3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSMD2_HUMAN;PSMD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SEM3B_HUMAN;SEMA3B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DNJC3_HUMAN;DNAJC3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PAPP1_HUMAN;PAPPA;0.0;0.0;75760.07;0.0;108505.95;0.0;104219.81;0.0
SBP1_HUMAN;SELENBP1;0.0;0.0;68854.95;105619.62;0.0;0.0;0.0;143406.86
SRSF5_HUMAN;SRSF5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TIF1B_HUMAN;TRIM28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
G3BP1_HUMAN;G3BP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTK7_HUMAN;PTK7;0.0;1046460.06;431051.28;557899.0;325776.03;504515.62;446213.7;374247.56
PABP4_HUMAN;PABPC4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTPRS_HUMAN;PTPRS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EIF3I_HUMAN;EIF3I;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MFAP5_HUMAN;MFAP5;0.0;0.0;0.0;265468.0;108119.5;0.0;0.0;138664.2
UB2V1_HUMAN;UBE2V1;0.0;0.0;100660.266;150936.19;71058.78;0.0;108609.8;126083.12
DC1I2_HUMAN;DYNC1I2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ILK_HUMAN;ILK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SNTB2_HUMAN;SNTB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SF3B2_HUMAN;SF3B2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OS9_HUMAN;OS9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HAP28_HUMAN;PDAP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ADAM9_HUMAN;ADAM9;0.0;0.0;291613.06;457493.44;295742.34;403188.03;313886.53;363040.78
ADA15_HUMAN;ADAM15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LSAMP_HUMAN;LSAMP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FKBP5_HUMAN;FKBP5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ROCK1_HUMAN;ROCK1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IL18R_HUMAN;IL18R1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GPM6B_HUMAN;GPM6B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PICAL_HUMAN;PICALM;0.0;0.0;0.0;69231.4;0.0;0.0;0.0;0.0
SQSTM_HUMAN;SQSTM1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NAR3_HUMAN;ART3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TBB3_HUMAN;TUBB3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PIN1_HUMAN;PIN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KCC2G_HUMAN;CAMK2G;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KCC2D_HUMAN;CAMK2D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DCTN2_HUMAN;DCTN2;0.0;0.0;56933.87;109003.625;0.0;0.0;0.0;95096.94
ULA1_HUMAN;NAE1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SEM5A_HUMAN;SEMA5A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CUL1_HUMAN;CUL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CUL2_HUMAN;CUL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CUL3_HUMAN;CUL3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CUL4B_HUMAN;CUL4B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FCL_HUMAN;GFUS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TPBG_HUMAN;TPBG;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FHL3_HUMAN;FHL3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ITA7_HUMAN;ITGA7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CD166_HUMAN;ALCAM;0.0;175269.92;85700.07;201476.17;122194.016;174500.61;195916.72;200075.64
LAMC2_HUMAN;LAMC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPTN1_HUMAN;SPTAN1;0.0;0.0;0.0;0.0;0.0;65404.926;0.0;0.0
ENPP2_HUMAN;ENPP2;0.0;127398.75;213895.16;243378.38;166650.9;167619.81;97163.016;199246.4
PKP1_HUMAN;PKP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DX39B_HUMAN;DDX39B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BLMH_HUMAN;BLMH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TBB2A_HUMAN;TUBB2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IDI1_HUMAN;IDI1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CKAP5_HUMAN;CKAP5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CIRBP_HUMAN;CIRBP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COTL1_HUMAN;COTL1;0.0;0.0;84266.68;88549.31;0.0;0.0;66570.516;90608.84
HNRPD_HUMAN;HNRNPD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SCRB2_HUMAN;SCARB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NID2_HUMAN;NID2;121120.99;0.0;109795.766;141197.73;144191.42;181840.67;111609.06;143638.02
DAG1_HUMAN;DAG1;0.0;0.0;121560.37;198404.33;117270.47;0.0;133192.53;199516.58
DSG2_HUMAN;DSG2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EIF3A_HUMAN;EIF3A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBP2L_HUMAN;UBAP2L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TTL12_HUMAN;TTLL12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FHL2_HUMAN;FHL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DPYL3_HUMAN;DPYSL3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DCTN1_HUMAN;DCTN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DYHC1_HUMAN;DYNC1H1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EI2BA_HUMAN;EIF2B1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IF4A2_HUMAN;EIF4A2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SRC8_HUMAN;CTTN;0.0;0.0;78284.625;115338.484;0.0;0.0;112110.08;113437.984
RCN2_HUMAN;RCN2;0.0;0.0;0.0;38846.07;0.0;0.0;0.0;0.0
TRI25_HUMAN;TRIM25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FGL2_HUMAN;FGL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FLNC_HUMAN;FLNC;0.0;0.0;125216.95;151378.34;0.0;0.0;0.0;0.0
LRC32_HUMAN;LRRC32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GAS6_HUMAN;GAS6;0.0;107461.92;64364.848;113126.34;116361.59;107701.17;316816.47;139712.33
CAPR1_HUMAN;CAPRIN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPRL1_HUMAN;SPARCL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FAT1_HUMAN;FAT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SEM3A_HUMAN;SEMA3A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DSC3_HUMAN;DSC3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ITIH4_HUMAN;ITIH4;0.0;0.0;57555.82;75420.62;0.0;0.0;0.0;0.0
EPN4_HUMAN;CLINT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MESD_HUMAN;MESD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GANAB_HUMAN;GANAB;0.0;0.0;0.0;100538.734;0.0;0.0;52779.277;83896.72
RFTN1_HUMAN;RFTN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MBTP1_HUMAN;MBTPS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2A5D_HUMAN;PPP2R5D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MVP_HUMAN;MVP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LTBP1_HUMAN;LTBP1;277225.94;575877.06;241607.12;477667.25;355872.94;601299.94;440397.56;461612.4
LTBP2_HUMAN;LTBP2;366684.8;351923.78;227207.4;373593.97;327264.28;508563.66;268967.88;348646.97
GOGB1_HUMAN;GOLGB1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LASP1_HUMAN;LASP1;0.0;0.0;0.0;105964.97;0.0;0.0;68693.12;71161.56
PTGR1_HUMAN;PTGR1;0.0;0.0;0.0;61079.254;0.0;0.0;0.0;0.0
IMB1_HUMAN;KPNB1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NUMA1_HUMAN;NUMA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NAA25_HUMAN;NAA25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSMD6_HUMAN;PSMD6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ABRX2_HUMAN;ABRAXAS2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SEPT2_HUMAN;SEPTIN2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SART3_HUMAN;SART3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
U5S1_HUMAN;EFTUD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S39AE_HUMAN;SLC39A14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYK_HUMAN;KARS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IF4H_HUMAN;EIF4H;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ACAP2_HUMAN;ACAP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
POSTN_HUMAN;POSTN;0.0;0.0;0.0;0.0;98231.625;0.0;0.0;0.0
EEA1_HUMAN;EEA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PDIA6_HUMAN;PDIA6;0.0;0.0;84112.35;143655.78;0.0;0.0;0.0;111564.67
